Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Desviación radiocubital muñeca derecha_X,Desviación radiocubital muñeca derecha_Y
0.00000,11.78303,-4.17109,83.07690,-33.30879,-40.43459,1.64490,5.11519,-5.89733,35.00164,-1.43318
0.01000,11.74486,-4.17109,82.77480,-33.30879,-40.41684,1.64490,5.05947,-5.89733,34.98811,-1.43318
0.02000,11.69961,-4.85754,82.41072,-39.41002,-40.40169,1.30005,4.99725,-6.46682,34.97297,-1.57871
0.03000,11.64771,-5.49259,81.98660,-45.21065,-40.39084,0.79346,4.93013,-6.86469,34.95654,-1.69277
0.04000,11.58976,-6.06174,81.50651,-50.52528,-40.38582,0.14954,4.85995,-7.07607,34.93912,-1.77593
0.05000,11.52647,-6.56166,80.97610,-55.21851,-40.38785,-0.58880,4.78861,-7.09801,34.92102,-1.83125
0.06000,11.45852,-6.99949,80.40214,-59.20525,-40.39760,-1.36147,4.71799,-6.93421,34.90249,-1.86310
0.07000,11.38648,-7.39136,79.79199,-62.44392,-40.41508,-2.09637,4.64993,-6.59089,34.88375,-1.87473
0.08000,11.31070,-7.76134,79.15326,-64.93149,-40.43953,-2.71740,4.58617,-6.07557,34.86500,-1.86501
0.09000,11.23125,-8.13985,78.49336,-66.69731,-40.46943,-3.15304,4.52842,-5.39885,34.84645,-1.82819
0.10000,11.14790,-8.56080,77.81931,-67.79366,-40.50259,-3.34492,4.47820,-4.57575,34.82843,-1.75476
0.11000,11.06004,-9.05638,77.13749,-68.28651,-40.53632,-3.25527,4.43690,-3.62532,34.81136,-1.63212
0.12000,10.96677,-9.65018,76.45358,-68.24265,-40.56769,-2.86922,4.40569,-2.56879,34.79579,-1.44787
0.13000,10.86703,-10.35156,75.77264,-67.71927,-40.59371,-2.19345,4.38552,-1.42856,34.78240,-1.19305
0.14000,10.75974,-11.15441,75.09920,-66.75911,-40.61156,-1.25256,4.37712,-0.22910,34.77193,-0.86384
0.15000,10.64395,-12.04119,74.43745,-65.39307,-40.61876,-0.08106,4.38094,0.99988,34.76513,-0.46120
0.16000,10.51892,-12.98923,73.79134,-63.64746,-40.61318,1.28326,4.39712,2.22065,34.76271,0.00782
0.17000,10.38416,-13.97529,73.16451,-61.54747,-40.59309,2.80266,4.42536,3.38776,34.76528,0.53005
0.18000,10.23941,-14.97645,72.56039,-59.11903,-40.55713,4.44202,4.46487,4.45247,34.77331,1.08738
0.19000,10.08463,-15.96670,71.98212,-56.38885,-40.50425,6.16570,4.51440,5.36993,34.78703,1.65482
0.20000,9.92008,-16.91265,71.43261,-53.37677,-40.43382,7.93228,4.57227,6.10631,34.80640,2.20337
0.21000,9.74638,-17.77153,70.91459,-50.09460,-40.34561,9.68933,4.63653,6.64351,34.83110,2.70271
0.22000,9.56465,-18.49265,70.43072,-46.54884,-40.24003,11.37047,4.70514,6.97980,34.86046,3.12500
0.23000,9.37653,-19.02399,69.98361,-42.74712,-40.11820,12.89597,4.77613,7.12736,34.89360,3.44944
0.24000,9.18417,-19.31973,69.57578,-38.70621,-39.98211,14.18037,4.84769,7.10831,34.92945,3.66535
0.25000,8.99013,-19.34772,69.20949,-34.45740,-39.83459,15.14225,4.91829,6.95140,34.96690,3.77312
0.26000,8.79721,-19.09385,68.88663,-30.04761,-39.67926,15.71331,4.98672,6.69084,35.00491,3.78361
0.27000,8.60826,-18.56203,68.60854,-25.53329,-39.52032,15.84740,5.05211,6.36647,35.04258,3.71494
0.28000,8.42597,-17.77163,68.37596,-20.97244,-39.36232,15.52429,5.11405,6.02376,35.07921,3.59039
0.29000,8.25282,-16.75220,68.18909,-16.41960,-39.20984,14.75048,5.17259,5.71156,35.11438,3.43571
0.30000,8.09093,-15.53893,68.04757,-11.92436,-39.06731,13.55648,5.22828,5.47662,35.14792,3.27721
0.31000,7.94204,-14.16881,67.95060,-7.53288,-38.93871,11.99398,5.28212,5.35669,35.17993,3.14083
0.32000,7.80755,-12.67772,67.89691,-3.28941,-38.82743,10.13126,5.33541,5.37424,35.21074,3.04813
0.33000,7.68849,-11.09838,67.88481,0.76447,-38.73608,8.04768,5.38960,5.53310,35.24089,3.01495
0.34000,7.58559,-9.45842,67.91220,4.58984,-38.66647,5.82981,5.44607,5.81961,35.27104,3.04680
0.35000,7.49932,-7.77864,67.97661,8.15735,-38.61949,3.56483,5.50599,6.20711,35.30183,3.13873
0.36000,7.43001,-6.07240,68.07535,11.45287,-38.59518,1.33324,5.57022,6.66208,35.33381,3.27797
0.37000,7.37787,-4.34663,68.20567,14.47639,-38.59282,-0.79651,5.63924,7.15005,35.36739,3.44543
0.38000,7.34308,-2.60401,68.36488,17.24396,-38.61111,-2.77214,5.71322,7.63996,35.40272,3.61958
0.39000,7.32579,-0.84662,68.55054,19.78493,-38.64827,-4.55914,5.79204,8.10695,35.43978,3.78036
0.40000,7.32615,0.92034,68.76057,22.13669,-38.70229,-6.14109,5.87536,8.53381,35.47833,3.91159
0.41000,7.34420,2.68631,68.99328,24.34120,-38.77109,-7.51610,5.96271,8.91113,35.51801,4.00200
0.42000,7.37987,4.43382,69.24740,26.44272,-38.85261,-8.69293,6.05358,9.23607,35.55837,4.04549
0.43000,7.43288,6.13873,69.52213,28.48511,-38.94495,-9.68742,6.14743,9.50956,35.59892,4.04091
0.44000,7.50265,7.77137,69.81710,30.50842,-39.04636,-10.51731,6.24377,9.73182,35.63919,3.99113
0.45000,7.58830,9.29849,70.13230,32.54852,-39.15529,-11.19766,6.34207,9.89747,35.67874,3.89824
0.46000,7.68862,10.68556,70.46807,34.63516,-39.27031,-11.73744,6.44172,9.99138,35.71715,3.76053
0.47000,7.80202,11.89969,70.82500,36.78894,-39.39004,-12.13799,6.54190,9.98576,35.75395,3.56750
0.48000,7.92661,12.91270,71.20385,39.02092,-39.51307,-12.39319,6.64143,9.83939,35.78850,3.29762
0.49000,8.06027,13.70351,71.60542,41.33263,-39.63791,-12.49123,6.73868,9.49903,35.81990,2.91862
0.50000,8.20068,14.25958,72.03050,43.71300,-39.76290,-12.41875,6.83141,8.90293,35.84687,2.38838
0.51000,8.34546,14.57725,72.47968,46.14105,-39.88628,-12.16564,6.91674,7.98712,35.86767,1.65977
0.52000,8.49223,14.66126,72.95332,48.58551,-40.00621,-11.72695,6.99116,6.69327,35.88007,0.68741
0.53000,8.63869,14.52408,73.45139,51.00746,-40.12082,-11.10516,7.05061,4.97770,35.88142,-0.56534
0.54000,8.78271,14.18624,73.97347,53.36342,-40.22831,-10.31113,7.09071,2.81959,35.86876,-2.12135
0.55000,8.92241,13.67736,74.51866,55.60684,-40.32704,-9.36184,7.10700,0.22764,35.83899,-3.98445
0.56000,9.05626,13.03735,75.08561,57.69424,-40.41555,-8.27789,7.09526,-2.75545,35.78907,-6.13747
0.57000,9.18316,12.31794,75.67255,59.58519,-40.49260,-7.08084,7.05189,-6.05097,35.71624,-8.54244
0.58000,9.30261,11.58299,76.27731,61.24611,-40.55717,-5.79071,6.97424,-9.54409,35.61823,-11.14159
0.59000,9.41482,10.90665,76.89747,62.65297,-40.60841,-4.42467,6.86101,-13.08689,35.49341,-13.85822
0.60000,9.52075,10.36968,77.53037,63.78784,-40.64566,-2.99873,6.71251,-16.50474,35.34106,-16.59966
0.61000,9.62221,10.05363,78.17323,64.64195,-40.66839,-1.53103,6.53091,-19.60766,35.16142,-19.25983
0.62000,9.72182,10.03361,78.82321,65.21721,-40.67628,-0.04616,6.32035,-22.20650,34.95586,-21.72394
0.63000,9.82288,10.37135,79.47757,65.52467,-40.66931,1.42117,6.08678,-24.13266,34.72694,-23.87714
0.64000,9.92925,11.10878,80.13371,65.58189,-40.64786,2.82383,5.83770,-25.25864,34.47832,-25.61436
0.65000,10.04506,12.26282,80.78921,65.41176,-40.61283,4.10404,5.58161,-25.51506,34.21465,-26.85337
0.66000,10.17450,13.82089,81.44194,65.04059,-40.56578,5.19943,5.32740,-24.90063,33.94125,-27.54650
0.67000,10.32148,15.73696,82.09002,64.49509,-40.50885,6.05106,5.08360,-23.48259,33.66372,-27.68841
0.68000,10.48924,17.93036,82.73184,63.80386,-40.44476,6.61221,4.85775,-21.38755,33.38749,-27.31915
0.69000,10.68008,20.28794,83.36610,62.99515,-40.37660,6.85787,4.65585,-18.78579,33.11734,-26.51978
0.70000,10.89500,22.67056,83.99174,62.09755,-40.30760,6.78844,4.48203,-15.87226,32.85709,-25.40092
0.71000,11.13350,24.92309,84.60805,61.13777,-40.24083,6.43044,4.33840,-12.84795,32.60932,-24.08810
0.72000,11.39346,26.88713,85.21450,60.13794,-40.17899,5.83458,4.22507,-9.90353,32.37533,-22.70699
0.73000,11.67124,28.41511,85.81081,59.11369,-40.12414,5.07069,4.14033,-7.20675,32.15518,-21.36955
0.74000,11.96177,29.38347,86.39677,58.07076,-40.07758,4.22115,4.08094,-4.89311,31.94794,-20.16411
0.75000,12.25891,29.70428,86.97222,57.00378,-40.03972,3.37124,4.04247,-3.05891,31.75190,-19.15026
0.76000,12.55585,29.33273,87.53685,55.89790,-40.01015,2.60067,4.01976,-1.75622,31.56493,-18.35699
0.77000,12.84556,28.27015,88.09018,54.73061,-39.98771,1.97639,4.00735,-0.99009,31.38476,-17.78364
0.78000,13.12125,26.56293,88.63146,53.47366,-39.97062,1.54533,3.99996,-0.71961,31.20926,-17.40150
0.79000,13.37682,24.29743,89.15965,52.09656,-39.95680,1.32923,3.99295,-0.86414,31.03673,-17.15765
0.80000,13.60720,21.59290,89.67339,50.56801,-39.94404,1.32408,3.98268,-1.31557,30.86611,-16.98217
0.81000,13.80868,18.59312,90.17101,48.85864,-39.93032,1.50280,3.96664,-1.95434,30.69709,-16.79726
0.82000,13.97906,15.45687,90.65057,46.94481,-39.91398,1.82056,3.94359,-2.66575,30.53016,-16.52851
0.83000,14.11782,12.34746,91.10991,44.80629,-39.89391,2.22378,3.91333,-3.35234,30.36652,-16.11557
0.84000,14.22601,9.42116,91.54669,42.42973,-39.86951,2.65923,3.87654,-3.93965,30.20785,-15.51809
0.85000,14.30624,6.81572,91.95850,39.81094,-39.84072,3.08037,3.83453,-4.37542,30.05615,-14.71834
0.86000,14.36233,4.64087,92.34291,36.95259,-39.80790,3.45306,3.78903,-4.62525,29.91348,-13.71946
0.87000,14.39906,2.97141,92.69756,33.86726,-39.77166,3.75824,3.74203,-4.66839,29.78176,-12.53996
0.88000,14.42176,1.84398,93.02026,30.57785,-39.73273,3.99170,3.69567,-4.49600,29.66268,-11.20892
0.89000,14.43594,1.25670,93.30911,27.11830,-39.69183,4.16088,3.65211,-4.11137,29.55759,-9.76171
0.90000,14.44689,1.17059,93.56262,23.53363,-39.64952,4.28276,3.61344,-3.53060,29.46745,-8.23612
0.91000,14.45935,1.51367,93.77979,19.87953,-39.60617,4.38023,3.58150,-2.78156,29.39286,-6.66981
0.92000,14.47716,2.18787,93.96021,16.21933,-39.56191,4.47903,3.55781,-1.90071,29.33405,-5.09825
0.93000,14.50311,3.07856,94.10417,12.62131,-39.51659,4.60644,3.54348,-0.92912,29.29090,-3.55339
0.94000,14.53874,4.06523,94.21264,9.15565,-39.46978,4.78745,3.53922,0.09115,29.26299,-2.06347
0.95000,14.58441,5.03149,94.28728,5.88875,-39.42084,5.04398,3.54531,1.11970,29.24963,-0.65289
0.96000,14.63937,5.87397,94.33041,2.88277,-39.36890,5.39188,3.56162,2.12010,29.24993,0.65813
0.97000,14.70189,6.50759,94.34494,0.19035,-39.31300,5.83553,3.58771,3.06184,29.26279,1.85518
0.98000,14.76952,6.86913,94.33422,-2.14882,-39.25219,6.36597,3.62285,3.92148,29.28703,2.93169
0.99000,14.83927,6.92000,94.30196,-4.10957,-39.18568,6.95877,3.66614,4.68277,29.32143,3.88985
1.00000,14.90792,6.64740,94.25203,-5.68733,-39.11302,7.57465,3.71651,5.33562,29.36483,4.74005
1.01000,14.97222,6.06418,94.18822,-6.89583,-39.03419,8.16479,3.77285,5.87518,29.41623,5.49860
1.02000,15.02920,5.20606,94.11411,-7.76596,-38.94972,8.67710,3.83401,6.30153,29.47480,6.18391
1.03000,15.07634,4.12669,94.03290,-8.34274,-38.86065,9.06105,3.89888,6.61957,29.53991,6.81343
1.04000,15.11173,2.89173,93.94726,-8.67653,-38.76850,9.27277,3.96641,6.83836,29.61107,7.40175
1.05000,15.13418,1.57237,93.85937,-8.82111,-38.67519,9.27868,4.03565,6.96924,29.68794,7.95822
1.06000,15.14318,0.23961,93.77084,-8.82721,-38.58293,9.05666,4.10579,7.02255,29.77023,8.48532
1.07000,15.13897,-1.04051,93.68282,-8.74062,-38.49406,8.59756,4.17610,7.00445,29.85765,8.97789
1.08000,15.12237,-2.21148,93.59602,-8.60329,-38.41098,7.90672,4.24588,6.91476,29.94979,9.42183
1.09000,15.09474,-3.23009,93.51076,-8.45032,-38.33593,7.00417,4.31439,6.74646,30.04608,9.79471
1.10000,15.05777,-4.06814,93.42702,-8.30879,-38.27089,5.92537,4.38081,6.48777,30.14569,10.06889
1.11000,15.01338,-4.71325,93.34458,-8.19893,-38.21742,4.71992,4.44415,6.12566,30.24746,10.21509
1.12000,14.96350,-5.16744,93.26304,-8.13293,-38.17649,3.44753,4.50332,5.65000,30.34999,10.20918
1.13000,14.91003,-5.44415,93.18192,-8.11386,-38.14847,2.17381,4.55715,5.05831,30.45164,10.03752
1.14000,14.85462,-5.56560,93.10076,-8.13828,-38.13302,0.96264,4.60449,4.36008,30.55074,9.69954
1.15000,14.79871,-5.55997,93.01916,-8.19588,-38.12922,-0.12932,4.64435,3.57924,30.64564,9.20839
1.16000,14.74342,-5.45974,92.93684,-8.27179,-38.13560,-1.05782,4.67607,2.75362,30.73491,8.58698
1.17000,14.68952,-5.29985,92.85372,-8.34923,-38.15037,-1.79520,4.69942,1.93005,30.81738,7.86352
1.18000,14.63743,-5.11594,92.76986,-8.41141,-38.17151,-2.33307,4.71467,1.15635,30.89218,7.06730
1.19000,14.58720,-4.94232,92.68549,-8.44193,-38.19703,-2.68097,4.72255,0.47262,30.95872,6.22663
1.20000,14.53858,-4.80971,92.60102,-8.42743,-38.22513,-2.86407,4.72413,-0.09480,31.01671,5.36957
1.21000,14.49101,-4.74291,92.51694,-8.35953,-38.25431,-2.91615,4.72065,-0.53458,31.06611,4.52442
1.22000,14.44372,-4.75841,92.43383,-8.23402,-38.28345,-2.87247,4.71343,-0.84825,31.10720,3.72057
1.23000,14.39584,-4.86245,92.35226,-8.05244,-38.31176,-2.76356,4.70369,-1.04527,31.14052,2.98662
1.24000,14.34647,-5.05004,92.27278,-7.82204,-38.33872,-2.61040,4.69253,-1.13881,31.16693,2.34680
1.25000,14.29484,-5.30500,92.19582,-7.55539,-38.36397,-2.42424,4.68091,-1.14379,31.18746,1.81694
