Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Desviación radiocubital muñeca derecha_X,Desviación radiocubital muñeca derecha_Y
0.00000,12.67133,0.27852,95.10334,-0.95596,-28.19583,0.97675,-4.95727,0.17221,15.74245,2.09022
0.01000,12.67404,0.27852,95.09404,-0.95596,-28.18793,0.97675,-4.95620,0.17221,15.76267,2.09022
0.02000,12.67690,0.28529,95.08422,-0.98228,-28.17629,1.39456,-4.95382,0.30172,15.78425,2.16551
0.03000,12.67975,0.27847,95.07439,-0.95177,-28.16004,1.90153,-4.95017,0.41957,15.80598,2.11039
0.04000,12.68247,0.25978,95.06519,-0.85869,-28.13826,2.49691,-4.94543,0.51060,15.82646,1.91364
0.05000,12.68495,0.23394,95.05722,-0.70419,-28.11010,3.17173,-4.93996,0.56515,15.84425,1.57843
0.06000,12.68715,0.20847,95.05110,-0.49248,-28.07483,3.90673,-4.93413,0.58327,15.85803,1.12095
0.07000,12.68912,0.19274,95.04737,-0.23193,-28.03196,4.67234,-4.92829,0.57654,15.86667,0.56729
0.08000,12.69100,0.19579,95.04646,0.06599,-27.98138,5.43070,-4.92260,0.56646,15.86937,-0.05155
0.09000,12.69303,0.22435,95.04869,0.39024,-27.92335,6.13737,-4.91696,0.58024,15.86564,-0.70410
0.10000,12.69549,0.28057,95.05427,0.72899,-27.85863,6.74448,-4.91099,0.64590,15.85529,-1.36147
0.11000,12.69864,0.36054,95.06327,1.07460,-27.78846,7.20415,-4.90404,0.78847,15.83841,-1.99819
0.12000,12.70270,0.45428,95.07576,1.42403,-27.71455,7.47051,-4.89522,1.02844,15.81533,-2.59099
0.13000,12.70773,0.54679,95.09175,1.77727,-27.63905,7.50179,-4.88347,1.38190,15.78659,-3.11599
0.14000,12.71363,0.62037,95.11131,2.13928,-27.56451,7.26080,-4.86759,1.86200,15.75301,-3.54438
0.15000,12.72014,0.65742,95.13454,2.51541,-27.49383,6.71482,-4.84623,2.48044,15.71570,-3.83930
0.16000,12.72678,0.64349,95.16161,2.90985,-27.43022,5.83696,-4.81798,3.24836,15.67622,-3.95551
0.17000,12.73301,0.56944,95.19273,3.32489,-27.37709,4.60987,-4.78127,4.17547,15.63659,-3.84417
0.18000,12.73817,0.43306,95.22811,3.75633,-27.33802,3.03192,-4.73447,5.26726,15.59934,-3.46308
0.19000,12.74167,0.23999,95.26786,4.19350,-27.31646,1.12524,-4.67592,6.52144,15.56733,-2.78921
0.20000,12.74297,0.00281,95.31198,4.61922,-27.31551,-1.05715,-4.60404,7.92415,15.54356,-1.82939
0.21000,12.74172,-0.26011,95.36024,5.00793,-27.33760,-3.42712,-4.51744,9.44805,15.53075,-0.62518
0.22000,12.73777,-0.52691,95.41214,5.33180,-27.38406,-5.86348,-4.41508,11.05332,15.53105,0.74983
0.23000,12.73118,-0.77477,95.46688,5.56335,-27.45487,-8.21962,-4.29637,12.69221,15.54574,2.20094
0.24000,12.72227,-0.98262,95.52341,5.67703,-27.54845,-10.33878,-4.16123,14.31658,15.57507,3.62906
0.25000,12.71153,-1.13358,95.58042,5.65605,-27.66164,-12.07390,-4.01004,15.88658,15.61832,4.94967
0.26000,12.69960,-1.21660,95.63653,5.49469,-27.78993,-13.30872,-3.84350,17.37845,15.67406,6.10943
0.27000,12.68720,-1.22805,95.69032,5.19829,-27.92782,-13.97705,-3.66247,18.78975,15.74051,7.09720
0.28000,12.67504,-1.17249,95.74049,4.78401,-28.06947,-14.07356,-3.46771,20.14141,15.81601,7.94711
0.29000,12.66375,-1.06258,95.78600,4.27818,-28.20929,-13.65623,-3.25964,21.47679,15.89945,8.73303
0.30000,12.65379,-0.91815,95.82606,3.71513,-28.34259,-12.83798,-3.03817,22.85675,15.99067,9.55629
0.31000,12.64539,-0.76442,95.86030,3.13187,-28.46605,-11.76949,-2.80251,24.35063,16.09058,10.52918
0.32000,12.63850,-0.62923,95.88869,2.56348,-28.57798,-10.61802,-2.55116,26.02321,16.20125,11.75547
0.33000,12.63280,-0.53964,95.91157,2.03972,-28.67841,-9.54342,-2.28204,27.91840,16.32569,13.31081
0.34000,12.62771,-0.51866,95.92949,1.58310,-28.76885,-8.67710,-1.99279,30.04301,16.46747,15.22646
0.35000,12.62243,-0.58217,95.94323,1.20468,-28.85195,-8.10652,-1.68118,32.35416,16.63022,17.47751
0.36000,12.61607,-0.73671,95.95358,0.90446,-28.93098,-7.86524,-1.34571,34.75501,16.81702,19.97929
