Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Desviación radiocubital muñeca derecha_X,Desviación radiocubital muñeca derecha_Y
0.00000,-2.56800,-1.02535,91.07993,-0.38681,0.94029,-0.98402,8.16986,2.61998,2.00270,-0.85763
0.01000,-2.57804,-1.02535,91.07567,-0.38681,0.93135,-0.98402,8.19437,2.61998,1.99542,-0.85763
0.02000,-2.58851,-1.03958,91.07219,-0.28915,0.92061,-1.15680,8.22226,2.91700,1.98555,-1.12653
0.03000,-2.59883,-0.99045,91.06989,-0.15450,0.90821,-1.30911,8.25271,3.12190,1.97289,-1.40677
0.04000,-2.60832,-0.87179,91.06910,0.00839,0.89442,-1.43132,8.28470,3.21636,1.95741,-1.68346
0.05000,-2.61626,-0.68101,91.07005,0.18463,0.87959,-1.51613,8.31704,3.19128,1.93922,-1.93933
0.06000,-2.62194,-0.41904,91.07279,0.35706,0.86410,-1.55963,8.34853,3.04723,1.91863,-2.15610
0.07000,-2.62465,-0.09058,91.07719,0.51079,0.84839,-1.56203,8.37799,2.79355,1.89610,-2.31653
0.08000,-2.62375,0.29563,91.08301,0.63362,0.83286,-1.52780,8.40440,2.44646,1.87229,-2.40669
0.09000,-2.61873,0.72623,91.08987,0.71983,0.81784,-1.46468,8.42692,2.02565,1.84797,-2.41820
0.10000,-2.60923,1.18304,91.09740,0.77019,0.80357,-1.38156,8.44491,1.55172,1.82393,-2.34972
0.11000,-2.59507,1.64337,91.10527,0.79117,0.79021,-1.28556,8.45795,1.04461,1.80097,-2.20746
0.12000,-2.57636,2.08158,91.11323,0.79384,0.77785,-1.17942,8.46580,0.52319,1.77978,-2.00449
0.13000,-2.55344,2.47185,91.12115,0.79002,0.76662,-1.06013,8.46841,0.00529,1.76088,-1.75885
0.14000,-2.52692,2.79150,91.12903,0.79231,0.75665,-0.91961,8.46591,-0.49276,1.74460,-1.49102
0.15000,-2.49761,3.02427,91.13699,0.81024,0.74822,-0.74726,8.45856,-0.95730,1.73106,-1.22120
0.16000,-2.46644,3.16235,91.14523,0.84991,0.74171,-0.53375,8.44676,-1.37858,1.72018,-0.96701
0.17000,-2.43436,3.20687,91.15399,0.91248,0.73755,-0.27460,8.43099,-1.75147,1.71172,-0.74198
0.18000,-2.40230,3.16668,91.16348,0.99449,0.73622,0.02737,8.41173,-2.07438,1.70534,-0.55496
0.19000,-2.37103,3.05580,91.17388,1.09024,0.73810,0.36148,8.38950,-2.34699,1.70062,-0.41029
0.20000,-2.34118,2.89056,91.18529,1.19133,0.74344,0.71045,8.36479,-2.56758,1.69714,-0.30837
0.21000,-2.31322,2.68677,91.19771,1.28937,0.75231,1.05288,8.33815,-2.73113,1.69446,-0.24607
0.22000,-2.28745,2.45804,91.21107,1.37749,0.76450,1.36653,8.31017,-2.82917,1.69221,-0.21706
0.23000,-2.26406,2.21536,91.22526,1.45073,0.77964,1.63152,8.28156,-2.85101,1.69011,-0.21230
0.24000,-2.24314,1.96799,91.24009,1.50642,0.79713,1.83305,8.25315,-2.78621,1.68797,-0.22077
0.25000,-2.22470,1.72431,91.25539,1.54381,0.81630,1.96314,8.22584,-2.62723,1.68570,-0.23095
0.26000,-2.20865,1.49256,91.27097,1.56364,0.83640,2.02130,8.20060,-2.37265,1.68335,-0.23283
0.27000,-2.19485,1.28102,91.28666,1.56593,0.85672,2.01397,8.17839,-2.03032,1.68104,-0.22023
0.28000,-2.18303,1.09788,91.30228,1.54877,0.87668,1.95291,8.16000,-1.61943,1.67894,-0.19263
0.29000,-2.17289,0.95080,91.31763,1.50948,0.89578,1.85275,8.14600,-1.17130,1.67719,-0.15581
0.30000,-2.16402,0.84645,91.33247,1.44310,0.91373,1.72826,8.13657,-0.72737,1.67583,-0.12081
0.31000,-2.15596,0.78992,91.34650,1.34430,0.93035,1.59177,8.13145,-0.33431,1.67477,-0.10109
0.32000,-2.14822,0.78409,91.35936,1.20811,0.94557,1.45126,8.12989,-0.03729,1.67381,-0.10874
0.33000,-2.14028,0.82924,91.37066,1.02959,0.95937,1.30963,8.13070,0.12765,1.67260,-0.15050
0.34000,-2.13163,0.92281,91.37995,0.80528,0.97176,1.16535,8.13244,0.14014,1.67080,-0.22513
0.35000,-2.12182,1.05907,91.38676,0.53444,0.98268,1.01441,8.13351,-0.00057,1.66810,-0.32324
0.36000,-2.11045,1.22894,91.39064,0.21858,0.99205,0.85315,8.13243,-0.27537,1.66433,-0.42983
0.37000,-2.09724,1.41989,91.39114,-0.13657,0.99974,0.68080,8.12800,-0.64874,1.65950,-0.52854
0.38000,-2.08205,1.61575,91.38791,-0.52261,1.00566,0.50098,8.11945,-1.07479,1.65376,-0.60591
0.39000,-2.06493,1.79683,91.38068,-0.92850,1.00976,0.32170,8.10650,-1.50480,1.64738,-0.65428
0.40000,-2.04612,1.94073,91.36934,-1.33934,1.01210,0.15378,8.08936,-1.89538,1.64067,-0.67277
0.41000,-2.02611,2.02409,91.35390,-1.74026,1.01284,0.00854,8.06860,-2.21415,1.63393,-0.66628
0.42000,-2.00564,2.02553,91.33453,-2.11563,1.01227,-0.10458,8.04507,-2.44193,1.62735,-0.64303
0.43000,-1.98560,1.92862,91.31158,-2.45094,1.01075,-0.18001,8.01976,-2.57123,1.62107,-0.61117
0.44000,-1.96706,1.72400,91.28551,-2.73285,1.00867,-0.21743,7.99365,-2.60208,1.61513,-0.57555
0.45000,-1.95112,1.41007,91.25693,-2.94914,1.00640,-0.22238,7.96772,-2.53811,1.60955,-0.53583
0.46000,-1.93886,0.99192,91.22653,-3.08990,1.00422,-0.20587,7.94289,-2.38438,1.60441,-0.48671
0.47000,-1.93128,0.47948,91.19513,-3.14903,1.00228,-0.18253,7.92003,-2.14758,1.59982,-0.42048
0.48000,-1.92927,-0.11452,91.16355,-3.12538,1.00057,-0.16779,7.89994,-1.83718,1.59600,-0.33075
0.49000,-1.93358,-0.77592,91.13262,-3.02238,0.99892,-0.17430,7.88329,-1.46625,1.59321,-0.21602
0.50000,-1.94479,-1.48953,91.10310,-2.85149,0.99708,-0.20894,7.87061,-1.05190,1.59168,-0.08137
0.51000,-1.96337,-2.23836,91.07559,-2.63329,0.99475,-0.27120,7.86225,-0.61467,1.59158,0.06230
0.52000,-1.98956,-3.00227,91.05044,-2.39525,0.99166,-0.35357,7.85832,-0.17750,1.59293,0.20123
0.53000,-2.02341,-3.75693,91.02769,-2.17094,0.98767,-0.44351,7.85870,0.23561,1.59560,0.32262
0.54000,-2.06470,-4.47420,91.00702,-1.99471,0.98279,-0.52677,7.86303,0.60136,1.59938,0.41792
0.55000,-2.11290,-5.12407,90.98779,-1.89819,0.97714,-0.59064,7.87072,0.89898,1.60396,0.48442
0.56000,-2.16718,-5.67777,90.96906,-1.90506,0.97098,-0.62649,7.88101,1.11260,1.60907,0.52528
0.57000,-2.22645,-6.11107,90.94969,-2.02599,0.96461,-0.63061,7.89298,1.23367,1.61447,0.54772
0.58000,-2.28940,-6.40644,90.92854,-2.25601,0.95836,-0.60330,7.90568,1.26321,1.62002,0.56044
0.59000,-2.35458,-6.55406,90.90457,-2.57416,0.95254,-0.54668,7.91824,1.21317,1.62568,0.57095
0.60000,-2.42048,-6.55167,90.87705,-2.94838,0.94743,-0.46215,7.92995,1.10617,1.63144,0.58397
0.61000,-2.48561,-6.40376,90.84560,-3.33710,0.94330,-0.34847,7.94036,0.97332,1.63735,0.60124
0.62000,-2.54856,-6.12031,90.81031,-3.69606,0.94046,-0.20112,7.94941,0.85030,1.64346,0.62240
0.63000,-2.60802,-5.71530,90.77168,-3.98521,0.93928,-0.01320,7.95737,0.77212,1.64980,0.64616
0.64000,-2.66286,-5.20471,90.73061,-4.17252,0.94020,0.22267,7.96485,0.76821,1.65639,0.67115
0.65000,-2.71211,-4.60438,90.68823,-4.23889,0.94373,0.51170,7.97273,0.85876,1.66323,0.69658
0.66000,-2.75495,-3.92786,90.64583,-4.18015,0.95043,0.85460,7.98203,1.05274,1.67032,0.72242
