Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Desviación radiocubital muñeca derecha_X,Desviación radiocubital muñeca derecha_Y
0.00000,5.09479,0.11535,103.29645,-0.90027,7.34906,1.92676,84.03647,-0.22202,102.14156,-0.15221
0.01000,5.09557,0.11535,103.28850,-0.90027,7.36687,1.92676,84.03458,-0.22202,102.13978,-0.15221
0.02000,5.09709,0.19164,103.27844,-1.11465,7.38760,2.19612,84.03203,-0.29373,102.13852,-0.08812
0.03000,5.09941,0.27204,103.26620,-1.33400,7.41079,2.41265,84.02870,-0.37918,102.13802,-0.00343
0.04000,5.10253,0.35009,103.25176,-1.55258,7.43585,2.56360,84.02444,-0.48180,102.13845,0.09727
0.05000,5.10641,0.41881,103.23515,-1.76735,7.46206,2.64301,84.01907,-0.60310,102.13996,0.20638
0.06000,5.11091,0.47183,103.21642,-1.97792,7.48871,2.65248,84.01238,-0.73929,102.14258,0.31471
0.07000,5.11585,0.50459,103.19559,-2.18582,7.51511,2.60050,84.00428,-0.87776,102.14626,0.41504
0.08000,5.12100,0.51539,103.17270,-2.39525,7.54072,2.50142,83.99483,-0.99831,102.15088,0.50354
0.09000,5.12615,0.50614,103.14769,-2.61230,7.56514,2.37370,83.98431,-1.07460,102.15633,0.58365
0.10000,5.13112,0.48223,103.12045,-2.84157,7.58819,2.23753,83.97334,-1.08109,102.16255,0.66261
0.11000,5.13580,0.45185,103.09086,-3.08723,7.60989,2.11263,83.96269,-1.00060,102.16958,0.74997
0.12000,5.14016,0.42484,103.05871,-3.35236,7.63045,2.01614,83.95332,-0.82512,102.17755,0.85831
0.13000,5.14430,0.41075,103.02381,-3.63426,7.65022,1.96083,83.94619,-0.55695,102.18674,0.99831
0.14000,5.14838,0.41711,102.98602,-3.92799,7.66966,1.95405,83.94218,-0.20714,102.19752,1.17874
0.15000,5.15264,0.44816,102.94525,-4.22440,7.68930,1.99730,83.94205,0.20599,102.21032,1.40381
0.16000,5.15734,0.50368,102.90154,-4.51088,7.70961,2.08645,83.94630,0.65727,102.22559,1.66931
0.17000,5.16271,0.57926,102.85503,-4.77448,7.73103,2.21267,83.95519,1.11732,102.24371,1.96266
0.18000,5.16892,0.66681,102.80605,-5.00069,7.75386,2.36342,83.96865,1.55106,102.26485,2.26250
0.19000,5.17605,0.75572,102.75502,-5.17769,7.77829,2.52383,83.98621,1.92223,102.28896,2.54135
0.20000,5.18404,0.83461,102.70249,-5.29747,7.80434,2.67799,84.00710,2.20146,102.31567,2.77061
0.21000,5.19274,0.89338,102.64907,-5.35507,7.83185,2.81062,84.03024,2.36740,102.34437,2.92549
0.22000,5.20191,0.92530,102.59539,-5.34973,7.86055,2.90847,84.05444,2.41203,102.37418,2.98920
0.23000,5.21125,0.92845,102.54208,-5.28412,7.89002,2.96161,84.07848,2.34108,102.40415,2.95792
