Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Desviación radiocubital muñeca derecha_X,Desviación radiocubital muñeca derecha_Y
0.00000,4.30287,1.40316,100.84883,7.61948,9.59108,-2.08282,98.99029,-3.58429,108.39149,-0.09956
0.01000,4.31568,1.40316,100.91918,7.61948,9.57153,-2.08282,98.95526,-3.58429,108.39075,-0.09956
0.02000,4.33093,1.63600,101.00122,8.71735,9.54942,-2.30937,98.91860,-3.65982,108.38950,-0.12665
0.03000,4.34840,1.83938,101.09353,9.64737,9.52535,-2.46978,98.88206,-3.56026,108.38822,-0.09384
0.04000,4.36772,2.00114,101.19417,10.36491,9.50003,-2.55356,98.84740,-3.29704,108.38763,0.01907
0.05000,4.38842,2.11170,101.30083,10.84099,9.47427,-2.55632,98.81612,-2.90108,108.38860,0.22202
0.06000,4.40996,2.16458,101.41099,11.06339,9.44890,-2.47912,98.78938,-2.41699,108.39207,0.50507
0.07000,4.43172,2.15678,101.52209,11.03325,9.42469,-2.32749,98.76778,-1.89667,108.39870,0.84038
0.08000,4.45309,2.08895,101.63165,10.76431,9.40235,-2.11058,98.75144,-1.39351,108.40887,1.18446
0.09000,4.47349,1.96519,101.73738,10.28061,9.38248,-1.84031,98.73991,-0.95940,108.42239,1.48544
0.10000,4.49239,1.79226,101.83727,9.61075,9.36555,-1.52998,98.73225,-0.64201,108.43858,1.69792
0.11000,4.50934,1.57866,101.92960,8.78906,9.35188,-1.19357,98.72707,-0.47455,108.45635,1.79214
0.12000,4.52397,1.33390,102.01305,7.85103,9.34167,-0.84467,98.72276,-0.46921,108.47443,1.75972
0.13000,4.53602,1.06850,102.08662,6.83250,9.33499,-0.49567,98.71769,-0.61684,108.49155,1.61705
0.14000,4.54534,0.79479,102.14970,5.76859,9.33176,-0.15759,98.71043,-0.88692,108.50677,1.40038
0.15000,4.55191,0.52776,102.20199,4.69017,9.33184,0.15965,98.69995,-1.23520,108.51955,1.15433
0.16000,4.55589,0.28524,102.24350,3.62778,9.33495,0.44737,98.68572,-1.61247,108.52985,0.92430
0.17000,4.55762,0.08647,102.27454,2.60773,9.34078,0.69790,98.66770,-1.96724,108.53804,0.74921
0.18000,4.55762,-0.05093,102.29565,1.65176,9.34891,0.90470,98.64638,-2.25258,108.54484,0.65536
0.19000,4.55660,-0.11494,102.30758,0.77972,9.35888,1.06344,98.62265,-2.42996,108.55115,0.65765
0.20000,4.55532,-0.10257,102.31125,0.00648,9.37018,1.17211,98.59778,-2.47383,108.55799,0.75951
0.21000,4.55455,-0.02117,102.30771,-0.65804,9.38232,1.23177,98.57317,-2.38037,108.56634,0.95329
0.22000,4.55490,0.11268,102.29809,-1.20697,9.39482,1.24660,98.55017,-2.16866,108.57706,1.22719
0.23000,4.55680,0.27692,102.28357,-1.63651,9.40725,1.22309,98.52980,-1.87759,108.59088,1.56250
0.24000,4.56044,0.44854,102.26536,-1.94664,9.41928,1.16935,98.51262,-1.55830,108.60831,1.93787
0.25000,4.56577,0.60766,102.24464,-2.14119,9.43064,1.09382,98.49863,-1.26114,108.62964,2.33231
