Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Desviación radiocubital muñeca derecha_X,Desviación radiocubital muñeca derecha_Y
0.00000,6.98048,2.21694,102.90698,-1.11427,9.10783,0.20380,110.36137,-1.15776,111.87241,0.20180
0.01000,7.00138,2.21694,102.89664,-1.11427,9.10974,0.20380,110.35114,-1.15776,111.87393,0.20180
0.02000,7.02482,2.43902,102.88470,-1.26152,9.11191,0.22759,110.33822,-1.41945,111.87644,0.30441
0.03000,7.05016,2.58954,102.87141,-1.37520,9.11430,0.24705,110.32275,-1.65825,111.88002,0.41313
0.04000,7.07661,2.66135,102.85719,-1.44653,9.11685,0.26197,110.30505,-1.85776,111.88470,0.52071
0.05000,7.10338,2.65512,102.84248,-1.47057,9.11954,0.27218,110.28559,-2.01149,111.89043,0.61989
0.06000,7.12971,2.57819,102.82778,-1.44615,9.12230,0.27657,110.26482,-2.12250,111.89710,0.70496
0.07000,7.15495,2.44236,102.81356,-1.37520,9.12507,0.27256,110.24314,-2.20490,111.90453,0.76866
0.08000,7.17856,2.26130,102.80028,-1.26114,9.12775,0.25573,110.22073,-2.27814,111.91248,0.80605
0.09000,7.20017,2.04806,102.78834,-1.11084,9.13018,0.22063,110.19758,-2.36092,111.92065,0.81635
0.10000,7.21952,1.81346,102.77806,-0.93231,9.13216,0.16189,110.17351,-2.46468,111.92880,0.79956
0.11000,7.23644,1.56558,102.76969,-0.73509,9.13342,0.07563,110.14828,-2.59285,111.93665,0.75798
0.12000,7.25083,1.31009,102.76336,-0.52795,9.13367,-0.03943,110.12165,-2.74353,111.94396,0.69656
0.13000,7.26265,1.05145,102.75913,-0.31929,9.13263,-0.18177,110.09341,-2.91061,111.95058,0.61913
0.14000,7.27186,0.79410,102.75697,-0.11787,9.13004,-0.34690,110.06344,-3.08838,111.95634,0.53024
0.15000,7.27853,0.54331,102.75677,0.07019,9.12569,-0.52805,110.03165,-3.26576,111.96118,0.43297
0.16000,7.28273,0.30558,102.75838,0.23956,9.11948,-0.71716,109.99812,-3.42674,111.96500,0.32997
0.17000,7.28464,0.08838,102.76157,0.38605,9.11135,-0.90532,109.96311,-3.55148,111.96778,0.22507
0.18000,7.28450,-0.10061,102.76610,0.50812,9.10137,-1.08356,109.92709,-3.61404,111.96951,0.12093
0.19000,7.28263,-0.25418,102.77173,0.60425,9.08968,-1.24393,109.89083,-3.59077,111.97020,0.02022
0.20000,7.27941,-0.36616,102.77818,0.67558,9.07649,-1.37963,109.85528,-3.46565,111.96991,-0.07553
0.21000,7.27530,-0.43201,102.78524,0.72556,9.06209,-1.48563,109.82152,-3.23448,111.96869,-0.16403
0.22000,7.27077,-0.44923,102.79269,0.75684,9.04678,-1.55926,109.79059,-2.90680,111.96663,-0.24376
0.23000,7.26632,-0.41802,102.80038,0.77515,9.03090,-1.59969,109.76338,-2.50397,111.96381,-0.31319
0.24000,7.26241,-0.34149,102.80820,0.78697,9.01478,-1.60847,109.74051,-2.05917,111.96037,-0.36926
0.25000,7.25949,-0.22578,102.81612,0.79918,8.99873,-1.58925,109.72220,-1.60942,111.95643,-0.40932
0.26000,7.25790,-0.08004,102.82418,0.81787,8.98300,-1.54738,109.70832,-1.18980,111.95218,-0.43106
0.27000,7.25789,0.08464,102.83247,0.84686,8.96778,-1.48897,109.69840,-0.83008,111.94781,-0.43335
0.28000,7.25959,0.25623,102.84112,0.88921,8.95322,-1.41997,109.69172,-0.54970,111.94351,-0.41618
0.29000,7.26301,0.42307,102.85026,0.94490,8.93938,-1.34559,109.68741,-0.35744,111.93948,-0.38185
0.30000,7.26805,0.57530,102.86002,1.01051,8.92631,-1.26958,109.68457,-0.25215,111.93587,-0.33379
0.31000,7.27452,0.70560,102.87047,1.08185,8.91399,-1.19410,109.68237,-0.22736,111.93281,-0.27657
0.32000,7.28216,0.80955,102.88165,1.15242,8.90243,-1.12004,109.68002,-0.27237,111.93034,-0.21629
0.33000,7.29071,0.88561,102.89352,1.21613,8.89159,-1.04785,109.67692,-0.37346,111.92848,-0.15640
0.34000,7.29988,0.93443,102.90598,1.26724,8.88147,-0.97756,109.67255,-0.51689,111.92722,-0.10033
0.35000,7.30940,0.95823,102.91886,1.30043,8.87204,-0.90942,109.66658,-0.68588,111.92648,-0.05074
0.36000,7.31904,0.95999,102.93198,1.31493,8.86328,-0.84381,109.65884,-0.86327,111.92620,-0.00916
0.37000,7.32860,0.94271,102.94516,1.31111,8.85516,-0.78135,109.64931,-1.03378,111.92629,0.02480
0.38000,7.33789,0.90911,102.95821,1.29051,8.84765,-0.72293,109.63816,-1.18370,111.92670,0.05226
0.39000,7.34678,0.86174,102.97097,1.25885,8.84070,-0.66981,109.62564,-1.30615,111.92734,0.07210
0.40000,7.35513,0.80302,102.98338,1.22108,8.83426,-0.62380,109.61204,-1.40228,111.92814,0.08469
0.41000,7.36284,0.73581,102.99539,1.18370,8.82823,-0.58737,109.59760,-1.47591,111.92903,0.09041
0.42000,7.36985,0.66369,103.00706,1.15356,8.82251,-0.56329,109.58252,-1.52817,111.92995,0.09117
0.43000,7.37611,0.59128,103.01846,1.13602,8.81696,-0.55437,109.56703,-1.55334,111.93085,0.09308
0.44000,7.38167,0.52428,103.02978,1.13831,8.81142,-0.56319,109.55145,-1.53847,111.93181,0.10376
0.45000,7.38660,0.46930,103.04123,1.16501,8.80570,-0.59133,109.53626,-1.46904,111.93293,0.13199
