Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Desviación radiocubital muñeca derecha_X,Desviación radiocubital muñeca derecha_Y
0.00000,0.26157,2.61227,91.40028,0.05341,0.80894,4.19154,6.82947,-3.36280,0.00401,1.02754
0.01000,0.28658,2.61227,91.40054,0.05341,0.84922,4.19154,6.79896,-3.36280,0.01364,1.02754
0.02000,0.31381,2.77805,91.40134,0.11330,0.89277,4.42510,6.76221,-3.96979,0.02456,1.14145
0.03000,0.34214,2.82362,91.40281,0.18425,0.93772,4.46199,6.71956,-4.52955,0.03647,1.22189
0.04000,0.37029,2.73908,91.40503,0.26245,0.98201,4.28751,6.67162,-5.01533,0.04899,1.26321
0.05000,0.39692,2.52693,91.40806,0.34447,1.02347,3.90577,6.61926,-5.40478,0.06173,1.26314
0.06000,0.42082,2.20110,91.41192,0.42801,1.06012,3.33827,6.56353,-5.68113,0.07426,1.22289
0.07000,0.44095,1.78406,91.41662,0.51117,1.09024,2.62039,6.50563,-5.83420,0.08619,1.14694
0.08000,0.45651,1.30275,91.42214,0.59280,1.11253,1.79676,6.44684,-5.86131,0.09720,1.04230
0.09000,0.46700,0.78488,91.42847,0.67368,1.12618,0.91638,6.38841,-5.76832,0.10703,0.91759
0.10000,0.47220,0.25637,91.43562,0.75455,1.13086,0.02839,6.33148,-5.56996,0.11555,0.78182
0.11000,0.47213,-0.25930,91.44357,0.83313,1.12674,-0.82132,6.27701,-5.28917,0.12267,0.64358
0.12000,0.46702,-0.74058,91.45228,0.90675,1.11443,-1.59266,6.22569,-4.95532,0.12842,0.51033
0.13000,0.45732,-1.16714,91.46170,0.97084,1.09489,-2.25319,6.17790,-4.60067,0.13288,0.38816
0.14000,0.44367,-1.52021,91.47169,1.01967,1.06937,-2.77945,6.13368,-4.25653,0.13618,0.28157
0.15000,0.42691,-1.78447,91.48209,1.04752,1.03930,-3.15761,6.09277,-3.94895,0.13851,0.19336
0.16000,0.40798,-1.95076,91.49265,1.05019,1.00622,-3.38362,6.05470,-3.69527,0.14005,0.12465
