Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Desviación radiocubital muñeca derecha_X,Desviación radiocubital muñeca derecha_Y
0.00000,0.03572,-0.08141,90.86279,-0.09384,0.10752,0.17809,0.18694,0.29766,0.21927,0.18154
0.01000,0.03505,-0.08141,90.86198,-0.09384,0.10930,0.17809,0.18993,0.29766,0.22114,0.18154
0.02000,0.03409,-0.10677,90.86092,-0.11902,0.11108,0.17218,0.19289,0.28673,0.22290,0.16299
0.03000,0.03292,-0.12214,90.85960,-0.14687,0.11274,0.15412,0.19566,0.25810,0.22440,0.13016
0.04000,0.03165,-0.12140,90.85798,-0.17700,0.11416,0.12363,0.19805,0.21162,0.22551,0.08465
0.05000,0.03049,-0.09947,90.85606,-0.20905,0.11521,0.08109,0.19989,0.14778,0.22610,0.02968
0.06000,0.02966,-0.05374,90.85380,-0.24147,0.11578,0.02712,0.20101,0.06786,0.22610,-0.03045
0.07000,0.02941,0.01498,90.85123,-0.27161,0.11575,-0.03773,0.20125,-0.02559,0.22549,-0.09110
0.08000,0.02996,0.10240,90.84837,-0.29831,0.11503,-0.11316,0.20050,-0.12819,0.22428,-0.14791
0.09000,0.03146,0.20165,90.84526,-0.31929,0.11349,-0.19895,0.19869,-0.23364,0.22253,-0.19729
0.10000,0.03399,0.30466,90.84198,-0.33188,0.11105,-0.29458,0.19582,-0.33422,0.22033,-0.23656
0.11000,0.03755,0.40353,90.83862,-0.33531,0.10760,-0.39886,0.19200,-0.42168,0.21780,-0.26409
0.12000,0.04206,0.49147,90.83527,-0.32959,0.10307,-0.50970,0.18739,-0.48835,0.21505,-0.27928
0.13000,0.04738,0.56341,90.83203,-0.31471,0.09741,-0.62414,0.18224,-0.52811,0.21221,-0.28247
0.14000,0.05333,0.61623,90.82898,-0.29297,0.09059,-0.73858,0.17683,-0.53729,0.20940,-0.27455
0.15000,0.05971,0.64900,90.82617,-0.26779,0.08263,-0.84916,0.17149,-0.51537,0.20672,-0.25658
0.16000,0.06631,0.66305,90.82362,-0.24376,0.07360,-0.95220,0.16652,-0.46528,0.20427,-0.22929
0.17000,0.07297,0.66181,90.82130,-0.22545,0.06359,-1.04452,0.16218,-0.39328,0.20213,-0.19294
0.18000,0.07955,0.65010,90.81911,-0.21553,0.05271,-1.12364,0.15866,-0.30792,0.20041,-0.14754
0.19000,0.08597,0.63316,90.81699,-0.21744,0.04112,-1.18784,0.15603,-0.21858,0.19918,-0.09348
0.20000,0.09221,0.61550,90.81477,-0.23232,0.02896,-1.23617,0.15428,-0.13383,0.19854,-0.03210
0.21000,0.09828,0.60014,90.81234,-0.25864,0.01639,-1.26833,0.15335,-0.06024,0.19854,0.03391
0.22000,0.10421,0.58827,90.80959,-0.29564,0.00359,-1.28456,0.15308,-0.00179,0.19922,0.10068
0.23000,0.11005,0.57953,90.80643,-0.33951,-0.00930,-1.28545,0.15331,0.04011,0.20056,0.16386
0.24000,0.11580,0.57259,90.80280,-0.38681,-0.02212,-1.27185,0.15388,0.06617,0.20250,0.21955
0.25000,0.12150,0.56571,90.79869,-0.43373,-0.03473,-1.24473,0.15464,0.07864,0.20495,0.26536
0.26000,0.12712,0.55717,90.79413,-0.47607,-0.04701,-1.20532,0.15545,0.08056,0.20780,0.30115
0.27000,0.13264,0.54536,90.78917,-0.51155,-0.05884,-1.15527,0.15625,0.07508,0.21097,0.32917
0.28000,0.13803,0.52880,90.78390,-0.53673,-0.07012,-1.09672,0.15696,0.06478,0.21439,0.35367
0.29000,0.14322,0.50620,90.77843,-0.54970,-0.08077,-1.03228,0.15754,0.05132,0.21804,0.37985
0.30000,0.14815,0.47688,90.77290,-0.54970,-0.09076,-0.96472,0.15798,0.03526,0.22198,0.41261
0.31000,0.15275,0.44137,90.76744,-0.53673,-0.10007,-0.89658,0.15825,0.01636,0.22630,0.45537
0.32000,0.15698,0.40200,90.76217,-0.51384,-0.10870,-0.82980,0.15831,-0.00593,0.23109,0.50935
0.33000,0.16079,0.36277,90.75716,-0.48485,-0.11667,-0.76540,0.15813,-0.03189,0.23648,0.57337
0.34000,0.16423,0.32832,90.75247,-0.45280,-0.12400,-0.70354,0.15767,-0.06102,0.24256,0.64415
0.35000,0.16736,0.30220,90.74811,-0.42152,-0.13074,-0.64369,0.15691,-0.09186,0.24936,0.71683
0.36000,0.17028,0.28509,90.74404,-0.39291,-0.13688,-0.58516,0.15583,-0.12222,0.25689,0.78568
0.37000,0.17306,0.27384,90.74025,-0.36545,-0.14244,-0.52759,0.15447,-0.14956,0.26508,0.84465
0.38000,0.17575,0.26182,90.73673,-0.33760,-0.14743,-0.47123,0.15284,-0.17150,0.27379,0.88783
0.39000,0.17830,0.24063,90.73350,-0.30670,-0.15186,-0.41701,0.15104,-0.18611,0.28284,0.90978
0.40000,0.18057,0.20249,90.73060,-0.26932,-0.15577,-0.36616,0.14912,-0.19227,0.29198,0.90590
0.41000,0.18235,0.14252,90.72811,-0.22316,-0.15919,-0.31975,0.14719,-0.18999,0.30095,0.87288
0.42000,0.18342,0.06020,90.72614,-0.16785,-0.16216,-0.27815,0.14532,-0.18073,0.30944,0.80924
0.43000,0.18355,-0.04046,90.72475,-0.10605,-0.16475,-0.24077,0.14358,-0.16742,0.31714,0.71576
0.44000,0.18261,-0.15173,90.72401,-0.04158,-0.16698,-0.20584,0.14197,-0.15387,0.32376,0.59578
0.45000,0.18052,-0.26382,90.72392,0.01831,-0.16887,-0.17075,0.14050,-0.14375,0.32905,0.45517
