Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Desviación radiocubital muñeca derecha_X,Desviación radiocubital muñeca derecha_Y
0.00000,0.47403,-1.02514,90.82301,0.68550,1.54082,-2.51557,0.83690,0.69544,-0.65402,0.58310
0.01000,0.46417,-1.02514,90.82963,0.68550,1.51736,-2.51557,0.84384,0.69544,-0.64843,0.58310
0.02000,0.45353,-1.09175,90.83672,0.71602,1.49051,-2.82370,0.85081,0.67622,-0.64236,0.62111
0.03000,0.44233,-1.13638,90.84395,0.71182,1.46089,-3.06306,0.85736,0.60914,-0.63600,0.64239
0.04000,0.43080,-1.16206,90.85095,0.67101,1.42925,-3.22265,0.86299,0.49595,-0.62951,0.64995
0.05000,0.41909,-1.17242,90.85737,0.59471,1.39643,-3.29998,0.86728,0.34532,-0.62301,0.64957
0.06000,0.40735,-1.17109,90.86285,0.48599,1.36325,-3.30082,0.86990,0.17254,-0.61652,0.64855
0.07000,0.39567,-1.16198,90.86709,0.34981,1.33042,-3.23769,0.87073,-0.00228,-0.61003,0.65403
0.08000,0.38411,-1.14979,90.86984,0.19264,1.29850,-3.12740,0.86986,-0.15761,-0.60344,0.67138
0.09000,0.37268,-1.14001,90.87094,0.02213,1.26787,-2.98798,0.86758,-0.27464,-0.59661,0.70294
0.10000,0.36131,-1.13777,90.87029,-0.15488,1.23874,-2.83576,0.86436,-0.34094,-0.58938,0.74767
0.11000,0.34992,-1.14600,90.86784,-0.33112,1.21115,-2.68309,0.86076,-0.35241,-0.58165,0.80158
0.12000,0.33839,-1.16365,90.86366,-0.50049,1.18507,-2.53705,0.85731,-0.31299,-0.57335,0.85894
0.13000,0.32665,-1.18527,90.85783,-0.65765,1.16041,-2.39940,0.85450,-0.23251,-0.56447,0.91379
0.14000,0.31469,-1.20232,90.85051,-0.79651,1.13709,-2.26739,0.85266,-0.12373,-0.55508,0.96119
0.15000,0.30260,-1.20606,90.84190,-0.91324,1.11506,-2.13507,0.85202,0.00016,-0.54525,0.99795
0.16000,0.29056,-1.19026,90.83224,-1.00517,1.09439,-1.99493,0.85267,0.12694,-0.53512,1.02276
0.17000,0.27880,-1.15259,90.82180,-1.07079,1.07517,-1.83935,0.85456,0.24556,-0.52480,1.03603
0.18000,0.26751,-1.09379,90.81083,-1.11160,1.05760,-1.66201,0.85758,0.34578,-0.51440,1.03935
0.19000,0.25692,-1.01537,90.79957,-1.13068,1.04193,-1.45913,0.86148,0.41794,-0.50401,1.03491
0.20000,0.24721,-0.91729,90.78822,-1.13373,1.02842,-1.23036,0.86594,0.45331,-0.49370,1.02475
0.21000,0.23857,-0.79682,90.77689,-1.12801,1.01732,-0.97897,0.87055,0.44541,-0.48351,1.00996
0.22000,0.23127,-0.64903,90.76566,-1.12076,1.00884,-0.71149,0.87485,0.39165,-0.47350,0.99032
0.23000,0.22559,-0.46859,90.75448,-1.11923,1.00309,-0.43675,0.87838,0.29450,-0.46371,0.96442
0.24000,0.22190,-0.25195,90.74327,-1.13144,1.00010,-0.16473,0.88074,0.16172,-0.45421,0.93054
0.25000,0.22055,0.00075,90.73185,-1.16310,0.99979,0.09459,0.88161,0.00546,-0.44510,0.88783
0.26000,0.22191,0.28485,90.72001,-1.21841,1.00199,0.33216,0.88084,-0.15940,-0.43645,0.83759
0.27000,0.22625,0.59145,90.70748,-1.30043,1.00644,0.54037,0.87842,-0.31719,-0.42835,0.78385
0.28000,0.23374,0.90878,90.69400,-1.40991,1.01280,0.71326,0.87450,-0.45315,-0.42078,0.73315
0.29000,0.24443,1.22378,90.67928,-1.54381,1.02070,0.84661,0.86936,-0.55470,-0.41368,0.69341
0.30000,0.25822,1.52344,90.66312,-1.69716,1.02973,0.93808,0.86341,-0.61252,-0.40691,0.67212
0.31000,0.27490,1.79560,90.64534,-1.86234,1.03946,0.98733,0.85711,-0.62163,-0.40024,0.67438
0.32000,0.29413,2.02923,90.62588,-2.02904,1.04948,0.99620,0.85097,-0.58233,-0.39342,0.70141
0.33000,0.31548,2.21435,90.60476,-2.18735,1.05939,0.96876,0.84546,-0.50046,-0.38621,0.74987
0.34000,0.33842,2.34226,90.58213,-2.32544,1.06885,0.91125,0.84097,-0.38665,-0.37842,0.81217
0.35000,0.36233,2.40625,90.55825,-2.43492,1.07761,0.83194,0.83773,-0.25467,-0.36997,0.87771
0.36000,0.38654,2.40313,90.53343,-2.50931,1.08549,0.74053,0.83587,-0.11907,-0.36087,0.93468
0.37000,0.41039,2.33469,90.50806,-2.54364,1.09242,0.64724,0.83535,0.00737,-0.35127,0.97193
0.38000,0.43324,2.20838,90.48256,-2.53716,1.09844,0.56158,0.83602,0.11570,-0.34143,0.98064
0.39000,0.45456,2.03634,90.45732,-2.49138,1.10366,0.49111,0.83766,0.20188,-0.33166,0.95509
0.40000,0.47396,1.83308,90.43273,-2.40936,1.10826,0.44044,0.84006,0.26662,-0.32233,0.89297
0.41000,0.49122,1.61269,90.40913,-2.29645,1.11246,0.41050,0.84300,0.31390,-0.31380,0.79497
0.42000,0.50622,1.38647,90.38680,-2.15874,1.11647,0.39850,0.84634,0.34881,-0.30643,0.66438
0.43000,0.51895,1.16161,90.36596,-2.00348,1.12043,0.39836,0.84997,0.37500,-0.30051,0.50669
0.44000,0.52945,0.94120,90.34673,-1.83907,1.12444,0.40161,0.85384,0.39292,-0.29630,0.32931
0.45000,0.53777,0.72506,90.32918,-1.67274,1.12847,0.39870,0.85783,0.39938,-0.29393,0.14137
0.46000,0.54395,0.51119,90.31328,-1.51062,1.13241,0.38035,0.86182,0.38870,-0.29347,-0.04652
0.47000,0.54799,0.29710,90.29897,-1.35727,1.13607,0.33898,0.86561,0.35480,-0.29486,-0.22268
0.48000,0.54989,0.08072,90.28613,-1.21536,1.13919,0.26987,0.86892,0.29360,-0.29792,-0.37499
