Tiempo,Flexo-extensión hombro derecho,Abducción-aducción hombro derecho,Flexo-extensión codo derecho,Flexo-extensión muñeca derecha,Desviación radiocubital muñeca derecha
2.96000,0.83763,-2.54745,0.43945,1.10276,-0.79705
2.97000,0.60758,-2.76451,0.35192,1.16759,-0.81437
2.98000,0.34063,-2.94495,0.27185,1.24781,-0.82306
2.99000,0.05049,-3.08800,0.19802,1.34332,-0.82232
3.00000,-0.25007,-3.19290,0.12877,1.45109,-0.81257
3.01000,-0.54941,-3.25966,0.06286,1.56560,-0.79542
3.02000,-0.83670,-3.28903,2.8312206268310547e-05,1.68015,-0.77331
3.03000,-1.10148,-3.28293,-0.05892,1.78872,-0.74903
3.04000,-1.33344,-3.24402,-0.11238,1.88750,-0.72510
3.05000,-1.52278,-3.17535,-0.15856,1.97540,-0.70337
3.06000,-1.66124,-3.08037,-0.19625,2.05366,-0.68470
3.07000,-1.74335,-2.96173,-0.22518,2.12466,-0.66883
3.08000,-1.76770,-2.81944,-0.24619,2.19056,-0.65448
3.09000,-1.73752,-2.65045,-0.26083,2.25217,-0.63959
3.10000,-1.66053,-2.45209,-0.27084,2.30818,-0.62177
3.11000,-1.54775,-2.21977,-0.27756,2.35486,-0.59869
3.12000,-1.41183,-1.94817,-0.28158,2.38616,-0.56858
3.13000,-1.26520,-1.63498,-0.28265,2.39411,-0.53062
3.14000,-1.11853,-1.27907,-0.27981,2.36937,-0.48524
3.15000,-0.97994,-0.88272,-0.27163,2.30213,-0.43414
3.16000,-0.85480,-0.45166,-0.25646,2.18328,-0.37990
3.17000,-0.74627,0.00725,-0.23258,2.00587,-0.32541
3.18000,-0.65584,0.48485,-0.19839,1.76669,-0.27314
3.19000,-0.58370,0.96970,-0.15266,1.46761,-0.22456
3.20000,-0.52877,1.45035,-0.09484,1.11637,-0.18011
3.21000,-0.48816,1.91460,-0.02526,0.72630,-0.13944
3.22000,-0.45663,2.34947,0.05483,0.31526,-0.10209
3.23000,-0.42623,2.74277,0.14335,-0.09636,-0.06799
3.24000,-0.38653,3.08189,0.23755,-0.48788,-0.03782
3.25000,-0.32572,3.35464,0.33403,-0.84040,-0.01291
3.26000,-0.23255,3.55148,0.42874,-1.13825,0.00519
3.27000,-0.09876,3.66669,0.51689,-1.36988,0.01520
3.28000,0.07839,3.69682,0.59315,-1.52839,0.01654
3.29000,0.29447,3.64456,0.65214,-1.61191,0.00955
3.30000,0.53742,3.51753,0.68918,-1.62391,-0.00457
3.31000,0.78890,3.32489,0.70117,-1.57319,-0.02385
3.32000,1.02716,3.07961,0.68717,-1.47321,-0.04583
3.33000,1.23075,2.79427,0.64858,-1.34076,-0.06789
3.34000,1.38228,2.47841,0.58867,-1.19403,-0.08778
3.35000,1.47093,2.14081,0.51167,-1.05034,-0.10400
3.36000,1.49328,1.78719,0.42162,-0.92393,-0.11604
3.37000,1.45206,1.42059,0.32136,-0.82432,-0.12424
3.38000,1.35365,1.04446,0.21216,-0.75531,-0.12954
3.39000,1.20529,0.66261,0.09398,-0.71486,-0.13292
3.40000,1.01310,0.28038,-0.03345,-0.69589,-0.13517
3.41000,0.78175,-0.09766,-0.16938,-0.68763,-0.13665
3.42000,0.51555,-0.46654,-0.31083,-0.67744,-0.13737
3.43000,0.22066,-0.82245,-0.45196,-0.65271,-0.13695
3.44000,-0.09273,-1.16577,-0.58415,-0.60245,-0.13456
3.45000,-0.40880,-1.50032,-0.69665,-0.51835,-0.12894
3.46000,-0.70617,-1.83182,-0.77755,-0.39486,-0.11871
3.47000,-0.95936,-2.17018,-0.81460,-0.22812,-0.10304
3.48000,-1.14141,-2.52609,-0.79575,-0.01394,-0.08273
3.49000,-1.22693,-2.90833,-0.70910,0.25461,-0.06141
3.50000,-1.19505,-3.32565,-0.54250,0.58889,-0.04668
3.51000,-1.03178,-3.78265,-0.28298,1.00506,-0.05065
3.52000,-0.73190,-4.28009,0.08379,1.52265,-0.08980
3.53000,-0.30029,-4.81644,0.57377,2.16189,-0.18406
3.54000,0.24706,-5.38712,1.20452,2.94032,-0.35520
3.55000,0.88273,-5.98335,1.99490,3.86916,-0.62478
3.56000,1.56842,-6.59714,2.96447,4.94977,-1.01190
3.57000,2.25710,-7.22237,4.13240,6.17005,-1.53082
3.58000,2.89641,-7.85561,5.51563,7.50158,-2.18847
3.59000,3.43292,-8.49991,7.12668,8.89825,-2.98258
3.60000,3.81657,-9.16748,8.97181,10.29790,-3.90085
3.61000,4.00459,-9.87892,11.05061,11.62704,-4.92167
3.62000,3.96462,-10.66475,13.35746,12.80826,-6.01644
3.63000,3.67742,-11.56616,15.88466,13.76806,-7.15287
3.64000,3.13972,-12.63390,18.62575,14.44340,-8.29848
3.65000,2.36787,-13.93166,21.57787,14.78559,-9.42392
3.66000,1.40115,-15.53192,24.74223,14.76181,-10.50589
3.67000,0.30248,-17.51404,28.12306,14.35553,-11.52992
3.68000,-0.84618,-19.95926,31.72653,13.56693,-12.49392
3.69000,-1.95491,-22.93625,35.56048,12.41381,-13.41276
3.70000,-2.94256,-26.49231,39.63563,10.93247,-14.32391
3.71000,-3.75676,-30.63927,43.96743,9.17839,-15.29310
3.72000,-4.39368,-35.34126,48.57758,7.22654,-16.41788
3.73000,-4.91409,-40.50903,53.49374,5.17113,-17.82665
3.74000,-5.45274,-45.99838,58.74617,3.12468,-19.67103
3.75000,-6.21922,-51.61209,64.36079,1.21589,-22.10958
3.76000,-7.49061,-57.10716,70.34810,-0.41320,-25.28350
3.77000,-9.59764,-62.20551,76.68955,-1.61099,-29.28740
3.78000,-12.90633,-66.60538,83.32267,-2.22151,-34.14013
3.79000,-17.79668,-69.99817,90.12735,-2.09155,-39.76169
3.80000,-24.63780,-72.08214,96.91641,-1.08067,-45.96104
3.81000,-33.75884,-72.57957,103.43323,0.92624,-52.43856
3.82000,-45.41577,-71.26122,109.35798,4.00516,-58.80489
3.83000,-59.75652,-67.96951,114.32519,8.18001,-64.61627
3.84000,-76.78876,-62.64191,117.95254,13.41345,-69.42260
3.85000,-96.35589,-55.33333,119.87758,19.60380,-72.82162
3.86000,-118.12637,-46.22803,119.80004,26.58991,-74.51017
3.87000,-141.59953,-35.64072,117.52234,34.16401,-74.32308
3.88000,-166.12859,-24.00093,112.98112,42.09084,-72.25104
3.89000,-190.95726,-11.82518,106.26335,50.12986,-68.43462
3.90000,-215.26523,0.31738,97.60342,58.05688,-63.13720
3.91000,-238.21735,11.84845,87.36401,65.68193,-56.70276
3.92000,-259.01208,22.21832,76.00365,72.85945,-49.50867
3.93000,-276.92593,30.93796,64.03914,79.48806,-41.92114
3.94000,-291.35352,37.60681,52.00939,85.49786,-34.25989
3.95000,-301.83774,41.93420,40.44313,90.82699,-26.77698
3.96000,-308.08859,43.75267,29.83408,95.39461,-19.65117
3.97000,-309.98868,43.02788,20.62330,99.07866,-12.99725
3.98000,-307.58752,39.86282,13.18750,101.70655,-6.88648
3.99000,-301.08737,34.48906,7.83234,103.06149,-1.37234
4.00000,-290.82507,27.25525,4.78868,102.90074,3.48563
4.01000,-277.25256,18.60352,4.20952,100.98199,7.60789
4.02000,-260.91556,9.03816,6.16884,97.09630,10.89592
4.03000,-242.43164,-0.90637,10.66122,91.10489,13.24773
4.04000,-222.46780,-10.69374,17.60216,82.97491,14.58130
4.05000,-201.71796,-19.81621,26.83172,72.80760,14.85815
4.06000,-180.87863,-27.81868,38.12056,60.84833,14.09917
4.07000,-160.62469,-34.31664,51.17884,47.47753,12.38880
4.08000,-141.58516,-39.01558,65.66534,33.18539,9.87077
4.09000,-124.32194,-41.71829,81.19460,18.53800,6.73766
4.10000,-109.30920,-42.33170,97.34097,4.14295,3.21813
4.11000,-96.91296,-40.86761,113.64079,-9.38568,-0.43807
4.12000,-87.37354,-37.44049,129.59718,-21.46654,-3.97911
4.13000,-80.78766,-32.26471,144.69499,-31.60152,-7.17683
4.14000,-77.09274,-25.64468,158.43172,-39.43615,-9.85789
4.15000,-76.06239,-17.95692,170.36514,-44.82498,-11.93619
4.16000,-77.30789,-9.62563,180.17331,-47.88332,-13.43789
4.17000,-80.29480,-1.08643,187.70905,-49.00465,-14.50996
4.18000,-84.37881,7.25403,193.03093,-48.82984,-15.40546
4.19000,-88.84926,15.05013,196.39606,-48.16608,-16.44735
4.20000,-92.98592,22.03903,198.20651,-47.87288,-17.97934
