Tiempo,Flexo-extensión hombro derecho,Abducción-aducción hombro derecho,Flexo-extensión codo derecho,Flexo-extensión muñeca derecha,Desviación radiocubital muñeca derecha
0.32000,-1.35012,91.38853,0.83860,-0.73846,0.24838
0.33000,-1.33886,91.37728,0.83123,-0.72054,0.24410
0.34000,-1.32518,91.36349,0.82468,-0.70314,0.23933
0.35000,-1.30881,91.34692,0.81880,-0.68661,0.23400
0.36000,-1.28962,91.32747,0.81336,-0.67113,0.22803
0.37000,-1.26757,91.30507,0.80806,-0.65672,0.22138
0.38000,-1.24275,91.27979,0.80254,-0.64320,0.21401
0.39000,-1.21537,91.25179,0.79643,-0.63021,0.20592
0.40000,-1.18567,91.22127,0.78935,-0.61726,0.19717
0.41000,-1.15395,91.18855,0.78099,-0.60380,0.18782
0.42000,-1.12051,91.15395,0.77113,-0.58925,0.17796
0.43000,-1.08563,91.11787,0.75967,-0.57307,0.16766
0.44000,-1.04955,91.08067,0.74664,-0.55482,0.15699
0.45000,-1.01247,91.04274,0.73225,-0.53417,0.14595
0.46000,-0.97457,91.00449,0.71682,-0.51095,0.13451
0.47000,-0.93602,90.96631,0.70076,-0.48513,0.12263
0.48000,-0.89706,90.92864,0.68454,-0.45687,0.11025
0.49000,-0.85802,90.89194,0.66865,-0.42647,0.09731
0.50000,-0.81934,90.85668,0.65352,-0.39442,0.08380
0.51000,-0.78157,90.82336,0.63955,-0.36137,0.06976
0.52000,-0.74536,90.79249,0.62701,-0.32807,0.05524
0.53000,-0.71142,90.76448,0.61610,-0.29538,0.04037
0.54000,-0.68039,90.73972,0.60687,-0.26419,0.02527
0.55000,-0.65283,90.71844,0.59931,-0.23538,0.01008
0.56000,-0.62915,90.70077,0.59327,-0.20972,-0.00506
0.57000,-0.60953,90.68665,0.58857,-0.18783,-0.02005
0.58000,-0.59395,90.67591,0.58500,-0.17015,-0.03476
0.59000,-0.58215,90.66820,0.58233,-0.15691,-0.04910
0.60000,-0.57370,90.66306,0.58035,-0.14812,-0.06295
0.61000,-0.56799,90.65997,0.57890,-0.14357,-0.07622
0.62000,-0.56432,90.65835,0.57783,-0.14287,-0.08877
0.63000,-0.56194,90.65766,0.57703,-0.14550,-0.10052
0.64000,-0.56015,90.65742,0.57639,-0.15084,-0.11137
0.65000,-0.55831,90.65729,0.57580,-0.15822,-0.12130
0.66000,-0.55595,90.65704,0.57516,-0.16701,-0.13032
0.67000,-0.55278,90.65662,0.57438,-0.17664,-0.13853
0.68000,-0.54869,90.65613,0.57339,-0.18670,-0.14607
0.69000,-0.54380,90.65576,0.57215,-0.19687,-0.15313
0.70000,-0.53836,90.65581,0.57069,-0.20702,-0.15995
0.71000,-0.53278,90.65661,0.56906,-0.21710,-0.16675
0.72000,-0.52757,90.65848,0.56738,-0.22721,-0.17374
0.73000,-0.52325,90.66171,0.56576,-0.23745,-0.18106
0.74000,-0.52033,90.66648,0.56432,-0.24796,-0.18876
0.75000,-0.51922,90.67290,0.56312,-0.25885,-0.19681
0.76000,-0.52021,90.68091,0.56217,-0.27014,-0.20507
0.77000,-0.52341,90.69032,0.56142,-0.28181,-0.21335
0.78000,-0.52872,90.70079,0.56076,-0.29372,-0.22139
0.79000,-0.53590,90.71189,0.56006,-0.30566,-0.22894
0.80000,-0.54450,90.72308,0.55919,-0.31735,-0.23577
0.81000,-0.55395,90.73373,0.55804,-0.32852,-0.24167
0.82000,-0.56361,90.74323,0.55652,-0.33887,-0.24651
0.83000,-0.57281,90.75098,0.55458,-0.34818,-0.25022
0.84000,-0.58088,90.75648,0.55219,-0.35629,-0.25278
0.85000,-0.58727,90.75931,0.54932,-0.36314,-0.25425
0.86000,-0.59151,90.75923,0.54596,-0.36874,-0.25473
0.87000,-0.59325,90.75614,0.54205,-0.37317,-0.25440
0.88000,-0.59232,90.75014,0.53756,-0.37656,-0.25343
0.89000,-0.58870,90.74146,0.53242,-0.37908,-0.25206
0.90000,-0.58253,90.73051,0.52655,-0.38086,-0.25048
0.91000,-0.57411,90.71781,0.51986,-0.38200,-0.24885
0.92000,-0.56383,90.70396,0.51228,-0.38254,-0.24732
0.93000,-0.55217,90.68960,0.50375,-0.38239,-0.24594
0.94000,-0.53962,90.67538,0.49424,-0.38141,-0.24469
0.95000,-0.52658,90.66190,0.48379,-0.37940,-0.24351
0.96000,-0.51337,90.64962,0.47247,-0.37618,-0.24229
0.97000,-0.50012,90.63889,0.46042,-0.37162,-0.24089
0.98000,-0.48682,90.62990,0.44787,-0.36568,-0.23920
0.99000,-0.47327,90.62265,0.43508,-0.35845,-0.23713
1.00000,-0.45917,90.61703,0.42236,-0.35014,-0.23463
1.01000,-0.44419,90.61283,0.41005,-0.34105,-0.23169
1.02000,-0.42802,90.60979,0.39848,-0.33155,-0.22835
1.03000,-0.41050,90.60764,0.38792,-0.32203,-0.22469
1.04000,-0.39159,90.60616,0.37863,-0.31291,-0.22079
1.05000,-0.37147,90.60519,0.37076,-0.30452,-0.21676
1.06000,-0.35049,90.60460,0.36443,-0.29717,-0.21272
1.07000,-0.32915,90.60432,0.35964,-0.29102,-0.20881
1.08000,-0.30800,90.60432,0.35634,-0.28612,-0.20516
1.09000,-0.28765,90.60461,0.35438,-0.28238,-0.20193
1.10000,-0.26868,90.60522,0.35360,-0.27958,-0.19927
1.11000,-0.25159,90.60618,0.35376,-0.27739,-0.19734
1.12000,-0.23680,90.60755,0.35464,-0.27546,-0.19626
1.13000,-0.22456,90.60937,0.35599,-0.27342,-0.19610
1.14000,-0.21496,90.61165,0.35757,-0.27099,-0.19686
1.15000,-0.20790,90.61436,0.35917,-0.26796,-0.19845
1.16000,-0.20308,90.61742,0.36057,-0.26427,-0.20069
1.17000,-0.19996,90.62071,0.36158,-0.25997,-0.20331
1.18000,-0.19785,90.62405,0.36204,-0.25520,-0.20592
1.19000,-0.19590,90.62723,0.36185,-0.25017,-0.20814
1.20000,-0.19315,90.63000,0.36093,-0.24514,-0.20954
1.21000,-0.18862,90.63213,0.35928,-0.24037,-0.20974
1.22000,-0.18138,90.63333,0.35692,-0.23609,-0.20844
1.23000,-0.17062,90.63333,0.35389,-0.23248,-0.20543
1.24000,-0.15577,90.63185,0.35024,-0.22964,-0.20067
1.25000,-0.13656,90.62864,0.34599,-0.22756,-0.19424
1.26000,-0.11311,90.62347,0.34114,-0.22612,-0.18634
1.27000,-0.08596,90.61617,0.33565,-0.22509,-0.17726
1.28000,-0.05606,90.60663,0.32944,-0.22417,-0.16734
1.29000,-0.02472,90.59480,0.32243,-0.22301,-0.15692
1.30000,0.00662,90.58072,0.31454,-0.22125,-0.14629
1.31000,0.03652,90.56458,0.30572,-0.21855,-0.13567
1.32000,0.06374,90.54659,0.29597,-0.21464,-0.12519
1.33000,0.08735,90.52713,0.28538,-0.20937,-0.11491
1.34000,0.10675,90.50661,0.27409,-0.20271,-0.10479
1.35000,0.12168,90.48550,0.26233,-0.19478,-0.09474
1.36000,0.13221,90.46428,0.25040,-0.18583,-0.08467
1.37000,0.13865,90.44346,0.23861,-0.17625,-0.07446
1.38000,0.14153,90.42345,0.22730,-0.16651,-0.06404
1.39000,0.14156,90.40463,0.21673,-0.15710,-0.05341
1.40000,0.13950,90.38727,0.20711,-0.14850,-0.04262
1.41000,0.13618,90.37153,0.19855,-0.14111,-0.03182
1.42000,0.13236,90.35750,0.19103,-0.13518,-0.02123
1.43000,0.12874,90.34515,0.18444,-0.13079,-0.01110
1.44000,0.12590,90.33443,0.17860,-0.12784,-0.00171
1.45000,0.12425,90.32516,0.17326,-0.12608,0.00668
1.46000,0.12406,90.31717,0.16814,-0.12514,0.01387
1.47000,0.12542,90.31021,0.16298,-0.12459,0.01973
1.48000,0.12831,90.30405,0.15754,-0.12402,0.02422
1.49000,0.13256,90.29841,0.15166,-0.12307,0.02744
1.50000,0.13791,90.29303,0.14527,-0.12151,0.02955
1.51000,0.14400,90.28767,0.13840,-0.11923,0.03081
1.52000,0.15041,90.28216,0.13121,-0.11631,0.03151
1.53000,0.15670,90.27637,0.12393,-0.11295,0.03194
1.54000,0.16239,90.27026,0.11687,-0.10950,0.03232
1.55000,0.16704,90.26388,0.11036,-0.10637,0.03282
1.56000,0.17026,90.25736,0.10468,-0.10399,0.03351
1.57000,0.17177,90.25087,0.10003,-0.10272,0.03440
1.58000,0.17136,90.24459,0.09644,-0.10281,0.03542
1.59000,0.16894,90.23869,0.09386,-0.10431,0.03646
1.60000,0.16455,90.23328,0.09205,-0.10709,0.03738
1.61000,0.15829,90.22842,0.09072,-0.11078,0.03802
1.62000,0.15038,90.22404,0.08955,-0.11485,0.03823
1.63000,0.14109,90.22003,0.08820,-0.11868,0.03780
1.64000,0.13076,90.21618,0.08645,-0.12161,0.03657
1.65000,0.11972,90.21222,0.08415,-0.12307,0.03436
1.66000,0.10834,90.20786,0.08127,-0.12264,0.03104
1.67000,0.09695,90.20280,0.07788,-0.12007,0.02655
1.68000,0.08585,90.19674,0.07412,-0.11538,0.02093
1.69000,0.07532,90.18948,0.07015,-0.10873,0.01431
1.70000,0.06555,90.18083,0.06615,-0.10046,0.00696
1.71000,0.05669,90.17075,0.06222,-0.09098,-0.00076
1.72000,0.04882,90.15926,0.05842,-0.08078,-0.00843
1.73000,0.04193,90.14647,0.05474,-0.07029,-0.01559
1.74000,0.03595,90.13258,0.05112,-0.05992,-0.02180
1.75000,0.03076,90.11781,0.04741,-0.04997,-0.02665
1.76000,0.02623,90.10245,0.04346,-0.04067,-0.02985
1.77000,0.02224,90.08675,0.03905,-0.03216,-0.03117
1.78000,0.01869,90.07095,0.03401,-0.02447,-0.03056
1.79000,0.01556,90.05524,0.02816,-0.01758,-0.02810
1.80000,0.01288,90.03982,0.02140,-0.01141,-0.02400
1.81000,0.01072,90.02480,0.01368,-0.00581,-0.01860
1.82000,0.00917,90.01031,0.00505,-0.00062,-0.01233
1.83000,0.00831,89.99648,-0.00439,0.00436,-0.00567
1.84000,0.00819,89.98345,-0.01444,0.00933,0.00092
1.85000,0.00879,89.97137,-0.02486,0.01442,0.00700
1.86000,0.01004,89.96046,-0.03542,0.01976,0.01222
1.87000,0.01177,89.95091,-0.04583,0.02537,0.01634
1.88000,0.01377,89.94300,-0.05586,0.03123,0.01921
1.89000,0.01577,89.93697,-0.06528,0.03721,0.02085
1.90000,0.01753,89.93304,-0.07389,0.04312,0.02138
1.91000,0.01884,89.93134,-0.08151,0.04872,0.02101
1.92000,0.01960,89.93193,-0.08798,0.05374,0.02004
1.93000,0.01985,89.93470,-0.09315,0.05789,0.01880
1.94000,0.01983,89.93938,-0.09690,0.06090,0.01762
1.95000,0.01990,89.94557,-0.09917,0.06255,0.01684
1.96000,0.02061,89.95272,-0.09994,0.06269,0.01671
1.97000,0.02256,89.96023,-0.09931,0.06124,0.01743
1.98000,0.02635,89.96747,-0.09742,0.05821,0.01910
1.99000,0.03251,89.97387,-0.09452,0.05375,0.02173
2.00000,0.04137,89.97894,-0.09090,0.04809,0.02523
2.01000,0.05303,89.98235,-0.08688,0.04158,0.02945
2.02000,0.06738,89.98392,-0.08276,0.03464,0.03414
2.03000,0.08402,89.98359,-0.07878,0.02771,0.03906
2.04000,0.10241,89.98145,-0.07514,0.02121,0.04393
2.05000,0.12184,89.97768,-0.07200,0.01546,0.04853
2.06000,0.14156,89.97250,-0.06944,0.01071,0.05266
2.07000,0.16079,89.96616,-0.06753,0.00710,0.05622
2.08000,0.17881,89.95892,-0.06632,0.00468,0.05920
2.09000,0.19493,89.95103,-0.06587,0.00342,0.06166
2.10000,0.20856,89.94268,-0.06620,0.00328,0.06372
2.11000,0.21922,89.93401,-0.06734,0.00417,0.06552
2.12000,0.22658,89.92508,-0.06926,0.00602,0.06720
2.13000,0.23044,89.91580,-0.07187,0.00879,0.06885
2.14000,0.23082,89.90598,-0.07499,0.01243,0.07051
2.15000,0.22792,89.89526,-0.07834,0.01695,0.07216
2.16000,0.22217,89.88313,-0.08153,0.02237,0.07374
2.17000,0.21423,89.86890,-0.08406,0.02870,0.07516
2.18000,0.20491,89.85178,-0.08535,0.03594,0.07630
2.19000,0.19516,89.83092,-0.08480,0.04403,0.07706
2.20000,0.18597,89.80545,-0.08177,0.05286,0.07735
2.21000,0.17828,89.77456,-0.07567,0.06224,0.07709
2.22000,0.17289,89.73761,-0.06597,0.07191,0.07624
2.23000,0.17039,89.69418,-0.05225,0.08157,0.07481
2.24000,0.17103,89.64415,-0.03421,0.09092,0.07283
2.25000,0.17474,89.58773,-0.01172,0.09965,0.07042
2.26000,0.18107,89.52549,0.01515,0.10748,0.06772
2.27000,0.18924,89.45834,0.04611,0.11420,0.06496
2.28000,0.19818,89.38747,0.08066,0.11963,0.06240
2.29000,0.20667,89.31432,0.11810,0.12373,0.06030
2.30000,0.21345,89.24036,0.15754,0.12649,0.05897
2.31000,0.21738,89.16708,0.19799,0.12800,0.05868
2.32000,0.21761,89.09572,0.23844,0.12840,0.05966
2.33000,0.21368,89.02724,0.27790,0.12790,0.06207
2.34000,0.20564,88.96218,0.31550,0.12667,0.06599
2.35000,0.19408,88.90058,0.35054,0.12490,0.07138
2.36000,0.18011,88.84203,0.38251,0.12269,0.07812
2.37000,0.16525,88.78577,0.41108,0.12008,0.08596
2.38000,0.15126,88.73077,0.43608,0.11706,0.09456
2.39000,0.13992,88.67595,0.45745,0.11360,0.10353
2.40000,0.13280,88.62032,0.47524,0.10965,0.11243
2.41000,0.13107,88.56313,0.48960,0.10522,0.12085
2.42000,0.13533,88.50404,0.50071,0.10037,0.12841
2.43000,0.14554,88.44305,0.50886,0.09520,0.13482
2.44000,0.16103,88.38056,0.51436,0.08986,0.13989
2.45000,0.18059,88.31732,0.51761,0.08449,0.14357
2.46000,0.20263,88.25425,0.51905,0.07923,0.14589
2.47000,0.22536,88.19237,0.51913,0.07412,0.14701
2.48000,0.24704,88.13268,0.51830,0.06913,0.14718
2.49000,0.26606,88.07606,0.51696,0.06411,0.14667
2.50000,0.28113,88.02324,0.51544,0.05885,0.14578
2.51000,0.29130,87.97473,0.51394,0.05309,0.14479
2.52000,0.29600,87.93085,0.51259,0.04662,0.14392
2.53000,0.29506,87.89174,0.51138,0.03929,0.14333
2.54000,0.28864,87.85736,0.51022,0.03111,0.14308
2.55000,0.27723,87.82758,0.50892,0.02222,0.14320
2.56000,0.26154,87.80213,0.50721,0.01296,0.14362
2.57000,0.24252,87.78069,0.50483,0.00377,0.14426
2.58000,0.22122,87.76290,0.50147,-0.00481,0.14501
2.59000,0.19878,87.74833,0.49690,-0.01222,0.14574
2.60000,0.17632,87.73655,0.49096,-0.01795,0.14634
2.61000,0.15494,87.72711,0.48354,-0.02165,0.14669
2.62000,0.13561,87.71960,0.47464,-0.02312,0.14670
2.63000,0.11910,87.71367,0.46435,-0.02235,0.14629
2.64000,0.10593,87.70908,0.45282,-0.01949,0.14543
2.65000,0.09634,87.70570,0.44028,-0.01483,0.14409
2.66000,0.09026,87.70361,0.42697,-0.00871,0.14231
2.67000,0.08731,87.70295,0.41320,-0.00156,0.14013
2.68000,0.08694,87.70400,0.39926,0.00620,0.13764
2.69000,0.08841,87.70707,0.38548,0.01416,0.13490
2.70000,0.09098,87.71243,0.37218,0.02196,0.13200
2.71000,0.09394,87.72027,0.35967,0.02927,0.12901
2.72000,0.09674,87.73062,0.34827,0.03587,0.12594
2.73000,0.09905,87.74336,0.33830,0.04158,0.12279
2.74000,0.10079,87.75816,0.32997,0.04631,0.11952
2.75000,0.10217,87.77452,0.32346,0.05003,0.11609
2.76000,0.10362,87.79188,0.31876,0.05279,0.11246
2.77000,0.10572,87.80960,0.31574,0.05471,0.10859
2.78000,0.10913,87.82709,0.31406,0.05598,0.10450
2.79000,0.11446,87.84386,0.31326,0.05682,0.10027
2.80000,0.12220,87.85957,0.31270,0.05753,0.09601
2.81000,0.13265,87.87405,0.31170,0.05839,0.09189
2.82000,0.14591,87.88732,0.30952,0.05970,0.08813
2.83000,0.16184,87.89954,0.30551,0.06171,0.08498
2.84000,0.18018,87.91097,0.29909,0.06461,0.08269
2.85000,0.20050,87.92200,0.28987,0.06850,0.08151
2.86000,0.22233,87.93303,0.27767,0.07335,0.08165
2.87000,0.24516,87.94445,0.26255,0.07903,0.08325
2.88000,0.26850,87.95661,0.24479,0.08530,0.08642
2.89000,0.29188,87.96979,0.22487,0.09183,0.09116
2.90000,0.31492,87.98415,0.20344,0.09825,0.09744
2.91000,0.33728,87.99980,0.18125,0.10413,0.10520
2.92000,0.35875,88.01670,0.15907,0.10908,0.11433
2.93000,0.37917,88.03476,0.13764,0.11274,0.12473
2.94000,0.39849,88.05383,0.11758,0.11482,0.13628
2.95000,0.41668,88.07372,0.09932,0.11511,0.14885
2.96000,0.43377,88.09426,0.08313,0.11349,0.16232
2.97000,0.44981,88.11530,0.06903,0.10993,0.17653
2.98000,0.46483,88.13674,0.05684,0.10444,0.19131
2.99000,0.47888,88.15852,0.04627,0.09709,0.20645
3.00000,0.49199,88.18060,0.03691,0.08798,0.22171
3.01000,0.50421,88.20294,0.02833,0.07721,0.23687
3.02000,0.51562,88.22551,0.02010,0.06479,0.25171
3.03000,0.52635,88.24821,0.01184,0.05071,0.26606
3.04000,0.53659,88.27092,0.00323,0.03480,0.27986
3.05000,0.54657,88.29349,-0.00599,0.01682,0.29317
3.06000,0.55652,88.31579,-0.01604,-0.00358,0.30618
3.07000,0.56663,88.33775,-0.02707,-0.02679,0.31922
3.08000,0.57700,88.35939,-0.03921,-0.05322,0.33274
3.09000,0.58755,88.38087,-0.05254,-0.08325,0.34724
3.10000,0.59807,88.40243,-0.06709,-0.11713,0.36324
3.11000,0.60823,88.42445,-0.08284,-0.15499,0.38122
3.12000,0.61759,88.44732,-0.09968,-0.19678,0.40158
3.13000,0.62576,88.47140,-0.11746,-0.24232,0.42459
3.14000,0.63249,88.49694,-0.13594,-0.29132,0.45043
3.15000,0.63774,88.52403,-0.15488,-0.34343,0.47910
3.16000,0.64176,88.55252,-0.17402,-0.39828,0.51049
3.17000,0.64510,88.58205,-0.19309,-0.45559,0.54436
3.18000,0.64855,88.61207,-0.21184,-0.51516,0.58032
3.19000,0.65309,88.64190,-0.23006,-0.57693,0.61786
3.20000,0.65970,88.67080,-0.24750,-0.64093,0.65640
3.21000,0.66927,88.69806,-0.26394,-0.70731,0.69532
3.22000,0.68238,88.72309,-0.27919,-0.77627,0.73401
3.23000,0.69921,88.74554,-0.29306,-0.84800,0.77197
3.24000,0.71934,88.76540,-0.30542,-0.92262,0.80879
3.25000,0.74170,88.78301,-0.31620,-1.00012,0.84423
3.26000,0.76446,88.79924,-0.32539,-1.08029,0.87820
3.27000,0.78505,88.81539,-0.33303,-1.16267,0.91079
3.28000,0.80014,88.83330,-0.33925,-1.24649,0.94219
3.29000,0.80580,88.85521,-0.34426,-1.33068,0.97271
3.30000,0.79764,88.88373,-0.34835,-1.41391,1.00273
3.31000,0.77102,88.92173,-0.35200,-1.49465,1.03268
3.32000,0.72138,88.97220,-0.35587,-1.57127,1.06300
3.33000,0.64451,89.03810,-0.36087,-1.64211,1.09416
3.34000,0.53692,89.12222,-0.36820,-1.70554,1.12662
3.35000,0.39612,89.22698,-0.37930,-1.76007,1.16081
3.36000,0.22089,89.35429,-0.39581,-1.80435,1.19711
3.37000,0.01149,89.50532,-0.41942,-1.83730,1.23580
3.38000,-0.23029,89.68037,-0.45168,-1.85820,1.27698
3.39000,-0.50114,89.87874,-0.49379,-1.86678,1.32054
3.40000,-0.79639,90.09863,-0.54639,-1.86336,1.36613
3.41000,-1.11023,90.33720,-0.60937,-1.84893,1.41317
3.42000,-1.43603,90.59068,-0.68179,-1.82514,1.46088
3.43000,-1.76665,90.85445,-0.76193,-1.79425,1.50844
3.44000,-2.09482,91.12336,-0.84741,-1.75898,1.55500
3.45000,-2.41340,91.39188,-0.93541,-1.72227,1.59987
3.46000,-2.71566,91.65435,-1.02295,-1.68702,1.64254
3.47000,-2.99554,91.90533,-1.10711,-1.65571,1.68271
3.48000,-3.24787,92.13982,-1.18535,-1.63022,1.72027
3.49000,-3.46857,92.35352,-1.25568,-1.61151,1.75526
3.50000,-3.65491,92.54318,-1.31675,-1.59963,1.78783
3.51000,-3.80565,92.70670,-1.36797,-1.59368,1.81818
3.52000,-3.92121,92.84324,-1.40942,-1.59208,1.84649
3.53000,-4.00360,92.95332,-1.44171,-1.59276,1.87297
3.54000,-4.05631,93.03860,-1.46583,-1.59355,1.89775
3.55000,-4.08402,93.10178,-1.48288,-1.59249,1.92094
3.56000,-4.09220,93.14629,-1.49394,-1.58804,1.94262
3.57000,-4.08664,93.17592,-1.49993,-1.57928,1.96282
3.58000,-4.07296,93.19447,-1.50157,-1.56599,1.98158
3.59000,-4.05621,93.20544,-1.49940,-1.54859,1.99892
3.60000,-4.04054,93.21171,-1.49390,-1.52804,2.01493
3.61000,-4.02903,93.21537,-1.48548,-1.50566,2.02972
3.62000,-4.02370,93.21766,-1.47461,-1.48294,2.04344
3.63000,-4.02561,93.21903,-1.46181,-1.46131,2.05624
3.64000,-4.03511,93.21928,-1.44767,-1.44201,2.06831
3.65000,-4.05211,93.21775,-1.43278,-1.42595,2.07979
3.66000,-4.07629,93.21365,-1.41771,-1.41369,2.09081
3.67000,-4.10735,93.20618,-1.40295,-1.40535,2.10147
3.68000,-4.14509,93.19489,-1.38888,-1.40069,2.11184
3.69000,-4.18945,93.17966,-1.37577,-1.39916,2.12196
3.70000,-4.24044,93.16083,-1.36369,-1.39993,2.13187
3.71000,-4.29804,93.13915,-1.35263,-1.40207,2.14158
3.72000,-4.36208,93.11568,-1.34241,-1.40466,2.15109
3.73000,-4.43210,93.09164,-1.33279,-1.40687,2.16037
3.74000,-4.50735,93.06827,-1.32342,-1.40811,2.16937
3.75000,-4.58673,93.04674,-1.31390,-1.40799,2.17798
3.76000,-4.66879,93.02802,-1.30376,-1.40638,2.18607
3.77000,-4.75180,93.01282,-1.29250,-1.40334,2.19344
3.78000,-4.83380,93.00155,-1.27960,-1.39909,2.19989
3.79000,-4.91272,92.99427,-1.26458,-1.39402,2.20519
3.80000,-4.98646,92.99073,-1.24706,-1.38862,2.20915
3.81000,-5.05307,92.99035,-1.22678,-1.38352,2.21160
3.82000,-5.11091,92.99230,-1.20369,-1.37941,2.21241
3.83000,-5.15881,92.99556,-1.17792,-1.37710,2.21154
3.84000,-5.19618,92.99899,-1.14980,-1.37737,2.20902
3.85000,-5.22307,93.00149,-1.11985,-1.38094,2.20496
3.86000,-5.24018,93.00206,-1.08868,-1.38838,2.19957
3.87000,-5.24873,92.99996,-1.05699,-1.40003,2.19312
3.88000,-5.25037,92.99475,-1.02550,-1.41593,2.18592
3.89000,-5.24703,92.98637,-0.99486,-1.43577,2.17830
3.90000,-5.24069,92.97512,-0.96561,-1.45893,2.17057
3.91000,-5.23324,92.96159,-0.93812,-1.48448,2.16299
3.92000,-5.22626,92.94658,-0.91259,-1.51127,2.15573
3.93000,-5.22081,92.93091,-0.88902,-1.53798,2.14889
3.94000,-5.21734,92.91531,-0.86719,-1.56328,2.14244
3.95000,-5.21560,92.90024,-0.84676,-1.58592,2.13625
3.96000,-5.21465,92.88578,-0.82723,-1.60483,2.13011
3.97000,-5.21294,92.87159,-0.80800,-1.61921,2.12378
3.98000,-5.20842,92.85693,-0.78846,-1.62854,2.11696
3.99000,-5.19877,92.84070,-0.76797,-1.63255,2.10939
4.00000,-5.18151,92.82153,-0.74595,-1.63120,2.10088
4.01000,-5.15426,92.79791,-0.72185,-1.62459,2.09130
4.02000,-5.11481,92.76830,-0.69524,-1.61289,2.08066
4.03000,-5.06126,92.73117,-0.66571,-1.59632,2.06910
4.04000,-4.99211,92.68507,-0.63294,-1.57506,2.05688
4.05000,-4.90620,92.62866,-0.59659,-1.54930,2.04438
4.06000,-4.80278,92.56071,-0.55632,-1.51916,2.03201
4.07000,-4.68141,92.48010,-0.51170,-1.48474,2.02018
4.08000,-4.54196,92.38583,-0.46216,-1.44600,2.00918
4.09000,-4.38456,92.27696,-0.40687,-1.40278,1.99909
4.10000,-4.20960,92.15265,-0.34473,-1.35464,1.98967
4.11000,-4.01772,92.01209,-0.27417,-1.30074,1.98029
4.12000,-3.80991,91.85451,-0.19306,-1.23974,1.96980
4.13000,-3.58753,91.67912,-0.09865,-1.16961,1.95658
4.14000,-3.35245,91.48511,0.01259,-1.08762,1.93853
4.15000,-3.10708,91.27151,0.14500,-0.99024,1.91315
4.16000,-2.85452,91.03725,0.30374,-0.87334,1.87771
4.17000,-2.59855,90.78100,0.49471,-0.73230,1.82943
4.18000,-2.34372,90.50118,0.72447,-0.56242,1.76578
4.19000,-2.09526,90.19592,0.99996,-0.35927,1.68476
4.20000,-1.85902,89.86298,1.32819,-0.11928,1.58524
4.21000,-1.64125,89.49994,1.71578,0.15980,1.46724
4.22000,-1.44846,89.10424,2.16838,0.47835,1.33208
4.23000,-1.28719,88.67342,2.69016,0.83459,1.18236
4.24000,-1.16389,88.20546,3.28335,1.22432,1.02174
4.25000,-1.08488,87.69907,3.94794,1.64097,0.85454
4.26000,-1.05642,87.15415,4.68157,2.07588,0.68512
4.27000,-1.08478,86.57201,5.47973,2.51875,0.51726
4.28000,-1.17647,85.95564,6.33603,2.95840,0.35349
4.29000,-1.33835,85.30973,7.24274,3.38353,0.19462
4.30000,-1.57769,84.64061,8.19136,3.78369,0.03927
4.31000,-1.90219,83.95599,9.17320,4.14995,-0.11626
4.32000,-2.31984,83.26455,10.17998,4.47563,-0.27804
4.33000,-2.83873,82.57555,11.20423,4.75663,-0.45427
