Tiempo,Flexo-extensión hombro derecho,Abducción-aducción hombro derecho,Flexo-extensión codo derecho,Flexo-extensión muñeca derecha,Desviación radiocubital muñeca derecha
0.68000,-2.17484,91.78443,0.62206,-1.56210,-0.63976
0.69000,-2.16290,91.76872,0.61136,-1.57577,-0.61830
0.70000,-2.14771,91.75002,0.60135,-1.58818,-0.59824
0.71000,-2.13027,91.72920,0.59183,-1.59957,-0.57977
0.72000,-2.11173,91.70712,0.58254,-1.61026,-0.56293
0.73000,-2.09332,91.68464,0.57320,-1.62052,-0.54761
0.74000,-2.07626,91.66254,0.56354,-1.63061,-0.53367
0.75000,-2.06167,91.64149,0.55334,-1.64066,-0.52093
0.76000,-2.05044,91.62197,0.54249,-1.65073,-0.50925
0.77000,-2.04318,91.60428,0.53094,-1.66079,-0.49854
0.78000,-2.04017,91.58847,0.51876,-1.67079,-0.48879
0.79000,-2.04131,91.57438,0.50610,-1.68068,-0.48002
0.80000,-2.04613,91.56165,0.49320,-1.69046,-0.47231
0.81000,-2.05383,91.54976,0.48033,-1.70014,-0.46571
0.82000,-2.06341,91.53809,0.46774,-1.70980,-0.46025
0.83000,-2.07371,91.52597,0.45566,-1.71954,-0.45589
0.84000,-2.08360,91.51279,0.44423,-1.72949,-0.45250
0.85000,-2.09207,91.49799,0.43350,-1.73973,-0.44986
0.86000,-2.09828,91.48119,0.42342,-1.75032,-0.44764
0.87000,-2.10169,91.46213,0.41384,-1.76122,-0.44545
0.88000,-2.10205,91.44078,0.40455,-1.77230,-0.44287
0.89000,-2.09945,91.41731,0.39524,-1.78330,-0.43950
0.90000,-2.09426,91.39211,0.38560,-1.79387,-0.43498
0.91000,-2.08715,91.36574,0.37532,-1.80365,-0.42904
0.92000,-2.07896,91.33898,0.36417,-1.81227,-0.42150
0.93000,-2.07067,91.31277,0.35200,-1.81941,-0.41234
0.94000,-2.06323,91.28813,0.33875,-1.82487,-0.40162
0.95000,-2.05747,91.26615,0.32448,-1.82852,-0.38952
0.96000,-2.05401,91.24786,0.30933,-1.83037,-0.37634
0.97000,-2.05315,91.23411,0.29354,-1.83048,-0.36241
0.98000,-2.05481,91.22551,0.27734,-1.82905,-0.34814
0.99000,-2.05855,91.22234,0.26104,-1.82630,-0.33394
1.00000,-2.06354,91.22444,0.24494,-1.82254,-0.32020
1.01000,-2.06864,91.23132,0.22934,-1.81806,-0.30728
1.02000,-2.07244,91.24207,0.21457,-1.81314,-0.29546
1.03000,-2.07341,91.25553,0.20090,-1.80801,-0.28496
1.04000,-2.07004,91.27034,0.18857,-1.80278,-0.27593
1.05000,-2.06098,91.28508,0.17775,-1.79747,-0.26843
1.06000,-2.04519,91.29841,0.16854,-1.79200,-0.26246
1.07000,-2.02204,91.30914,0.16098,-1.78624,-0.25799
1.08000,-1.99140,91.31635,0.15504,-1.78003,-0.25491
1.09000,-1.95362,91.31947,0.15063,-1.77324,-0.25310
1.10000,-1.90957,91.31828,0.14761,-1.76578,-0.25244
1.11000,-1.86052,91.31299,0.14586,-1.75765,-0.25280
1.12000,-1.80814,91.30418,0.14522,-1.74897,-0.25404
1.13000,-1.75430,91.29278,0.14558,-1.73994,-0.25603
1.14000,-1.70106,91.27988,0.14683,-1.73087,-0.25865
1.15000,-1.65049,91.26669,0.14887,-1.72212,-0.26174
1.16000,-1.60461,91.25440,0.15164,-1.71407,-0.26512
1.17000,-1.56521,91.24405,0.15509,-1.70712,-0.26861
1.18000,-1.53377,91.23647,0.15918,-1.70158,-0.27199
1.19000,-1.51132,91.23222,0.16385,-1.69767,-0.27505
1.20000,-1.49840,91.23155,0.16907,-1.69545,-0.27758
1.21000,-1.49497,91.23440,0.17477,-1.69483,-0.27943
1.22000,-1.50045,91.24036,0.18093,-1.69550,-0.28046
1.23000,-1.51371,91.24877,0.18755,-1.69705,-0.28060
1.24000,-1.53318,91.25877,0.19466,-1.69895,-0.27981
1.25000,-1.55693,91.26930,0.20234,-1.70060,-0.27811
1.26000,-1.58283,91.27927,0.21069,-1.70145,-0.27551
1.27000,-1.60864,91.28758,0.21979,-1.70102,-0.27204
1.28000,-1.63220,91.29323,0.22968,-1.69898,-0.26777
1.29000,-1.65156,91.29535,0.24028,-1.69514,-0.26273
1.30000,-1.66514,91.29333,0.25143,-1.68950,-0.25702
1.31000,-1.67183,91.28684,0.26279,-1.68222,-0.25074
1.32000,-1.67116,91.27592,0.27394,-1.67358,-0.24400
1.33000,-1.66333,91.26097,0.28438,-1.66403,-0.23701
1.34000,-1.64919,91.24281,0.29357,-1.65406,-0.22996
1.35000,-1.63023,91.22256,0.30105,-1.64422,-0.22312
1.36000,-1.60844,91.20163,0.30646,-1.63507,-0.21674
1.37000,-1.58606,91.18157,0.30958,-1.62707,-0.21110
1.38000,-1.56540,91.16393,0.31037,-1.62059,-0.20642
1.39000,-1.54858,91.15009,0.30896,-1.61581,-0.20291
1.40000,-1.53727,91.14115,0.30559,-1.61273,-0.20070
1.41000,-1.53250,91.13778,0.30062,-1.61116,-0.19988
1.42000,-1.53459,91.14020,0.29446,-1.61078,-0.20045
1.43000,-1.54309,91.14813,0.28755,-1.61112,-0.20232
1.44000,-1.55686,91.16087,0.28038,-1.61172,-0.20534
1.45000,-1.57428,91.17735,0.27338,-1.61215,-0.20926
1.46000,-1.59338,91.19622,0.26699,-1.61207,-0.21379
1.47000,-1.61213,91.21609,0.26157,-1.61124,-0.21861
1.48000,-1.62862,91.23559,0.25740,-1.60955,-0.22337
1.49000,-1.64131,91.25355,0.25469,-1.60698,-0.22776
1.50000,-1.64914,91.26910,0.25353,-1.60356,-0.23150
1.51000,-1.65161,91.28173,0.25391,-1.59933,-0.23441
1.52000,-1.64883,91.29126,0.25572,-1.59431,-0.23639
1.53000,-1.64139,91.29784,0.25880,-1.58848,-0.23745
1.54000,-1.63032,91.30183,0.26289,-1.58179,-0.23771
1.55000,-1.61683,91.30373,0.26770,-1.57420,-0.23738
1.56000,-1.60218,91.30406,0.27295,-1.56564,-0.23674
1.57000,-1.58745,91.30331,0.27837,-1.55612,-0.23608
1.58000,-1.57347,91.30180,0.28371,-1.54566,-0.23567
1.59000,-1.56064,91.29975,0.28879,-1.53438,-0.23573
1.60000,-1.54902,91.29720,0.29349,-1.52246,-0.23640
1.61000,-1.53830,91.29408,0.29774,-1.51014,-0.23774
1.62000,-1.52795,91.29021,0.30151,-1.49775,-0.23969
1.63000,-1.51734,91.28537,0.30481,-1.48564,-0.24210
1.64000,-1.50589,91.27937,0.30763,-1.47415,-0.24474
1.65000,-1.49320,91.27205,0.31001,-1.46361,-0.24732
1.66000,-1.47910,91.26334,0.31198,-1.45432,-0.24947
1.67000,-1.46367,91.25324,0.31360,-1.44648,-0.25085
1.68000,-1.44722,91.24183,0.31492,-1.44025,-0.25116
1.69000,-1.43018,91.22919,0.31603,-1.43566,-0.25016
1.70000,-1.41306,91.21545,0.31698,-1.43267,-0.24773
1.71000,-1.39633,91.20072,0.31785,-1.43114,-0.24387
1.72000,-1.38038,91.18515,0.31868,-1.43083,-0.23868
1.73000,-1.36551,91.16887,0.31952,-1.43145,-0.23235
1.74000,-1.35191,91.15205,0.32036,-1.43266,-0.22515
1.75000,-1.33966,91.13490,0.32121,-1.43414,-0.21737
1.76000,-1.32878,91.11764,0.32205,-1.43558,-0.20929
1.77000,-1.31924,91.10051,0.32283,-1.43673,-0.20117
1.78000,-1.31093,91.08378,0.32351,-1.43742,-0.19319
1.79000,-1.30375,91.06773,0.32403,-1.43759,-0.18547
1.80000,-1.29752,91.05260,0.32430,-1.43725,-0.17804
1.81000,-1.29206,91.03865,0.32422,-1.43653,-0.17088
1.82000,-1.28718,91.02608,0.32367,-1.43559,-0.16388
1.83000,-1.28270,91.01504,0.32252,-1.43463,-0.15696
1.84000,-1.27850,91.00566,0.32065,-1.43382,-0.15001
1.85000,-1.27454,90.99802,0.31796,-1.43330,-0.14296
1.86000,-1.27085,90.99212,0.31440,-1.43314,-0.13582
1.87000,-1.26759,90.98794,0.31002,-1.43338,-0.12864
1.88000,-1.26493,90.98537,0.30493,-1.43399,-0.12155
1.89000,-1.26306,90.98427,0.29937,-1.43490,-0.11472
1.90000,-1.26213,90.98444,0.29363,-1.43601,-0.10837
1.91000,-1.26218,90.98568,0.28803,-1.43722,-0.10274
1.92000,-1.26315,90.98783,0.28285,-1.43841,-0.09802
1.93000,-1.26491,90.99077,0.27833,-1.43946,-0.09438
1.94000,-1.26734,90.99445,0.27456,-1.44023,-0.09191
1.95000,-1.27033,90.99895,0.27147,-1.44058,-0.09062
1.96000,-1.27389,91.00439,0.26888,-1.44031,-0.09041
1.97000,-1.27809,91.01100,0.26645,-1.43925,-0.09111
1.98000,-1.28310,91.01895,0.26378,-1.43720,-0.09251
1.99000,-1.28908,91.02842,0.26045,-1.43396,-0.09438
2.00000,-1.29618,91.03944,0.25611,-1.42941,-0.09650
2.01000,-1.30440,91.05193,0.25051,-1.42346,-0.09871
2.02000,-1.31362,91.06562,0.24357,-1.41616,-0.10091
2.03000,-1.32356,91.08010,0.23532,-1.40767,-0.10308
2.04000,-1.33379,91.09486,0.22597,-1.39827,-0.10524
2.05000,-1.34384,91.10931,0.21577,-1.38834,-0.10745
2.06000,-1.35320,91.12292,0.20504,-1.37833,-0.10977
2.07000,-1.36147,91.13523,0.19407,-1.36865,-0.11228
2.08000,-1.36831,91.14590,0.18311,-1.35968,-0.11501
2.09000,-1.37358,91.15478,0.17235,-1.35163,-0.11797
2.10000,-1.37727,91.16187,0.16187,-1.34463,-0.12111
2.11000,-1.37952,91.16732,0.15169,-1.33865,-0.12434
2.12000,-1.38055,91.17135,0.14177,-1.33355,-0.12752
2.13000,-1.38063,91.17423,0.13203,-1.32914,-0.13052
2.14000,-1.38004,91.17623,0.12240,-1.32519,-0.13317
2.15000,-1.37898,91.17758,0.11281,-1.32146,-0.13537
2.16000,-1.37763,91.17851,0.10324,-1.31774,-0.13704
2.17000,-1.37612,91.17924,0.09368,-1.31387,-0.13818
2.18000,-1.37456,91.17995,0.08417,-1.30973,-0.13885
2.19000,-1.37305,91.18089,0.07476,-1.30526,-0.13919
2.20000,-1.37172,91.18227,0.06551,-1.30044,-0.13936
2.21000,-1.37073,91.18431,0.05645,-1.29523,-0.13958
2.22000,-1.37022,91.18719,0.04765,-1.28960,-0.14005
2.23000,-1.37031,91.19107,0.03914,-1.28351,-0.14097
2.24000,-1.37110,91.19601,0.03100,-1.27691,-0.14246
2.25000,-1.37260,91.20201,0.02333,-1.26979,-0.14460
2.26000,-1.37471,91.20897,0.01625,-1.26218,-0.14738
2.27000,-1.37724,91.21666,0.00991,-1.25413,-0.15072
2.28000,-1.37984,91.22477,0.00445,-1.24577,-0.15448
2.29000,-1.38203,91.23291,5.291915385896573e-06,-1.23726,-0.15845
2.30000,-1.38325,91.24063,-0.00335,-1.22879,-0.16239
2.31000,-1.38288,91.24749,-0.00559,-1.22057,-0.16603
2.32000,-1.38034,91.25305,-0.00676,-1.21282,-0.16911
2.33000,-1.37515,91.25697,-0.00697,-1.20573,-0.17138
2.34000,-1.36700,91.25900,-0.00641,-1.19943,-0.17263
2.35000,-1.35581,91.25906,-0.00528,-1.19396,-0.17269
2.36000,-1.34171,91.25729,-0.00379,-1.18931,-0.17145
2.37000,-1.32511,91.25400,-0.00214,-1.18533,-0.16886
2.38000,-1.30658,91.24969,-0.00050,-1.18181,-0.16489
2.39000,-1.28684,91.24503,0.00104,-1.17847,-0.15958
2.40000,-1.26666,91.24072,0.00241,-1.17499,-0.15304
2.41000,-1.24676,91.23752,0.00366,-1.17105,-0.14542
2.42000,-1.22775,91.23605,0.00488,-1.16640,-0.13697
2.43000,-1.21007,91.23685,0.00624,-1.16086,-0.12800
2.44000,-1.19398,91.24019,0.00796,-1.15436,-0.11886
2.45000,-1.17954,91.24619,0.01027,-1.14692,-0.10997
2.46000,-1.16662,91.25468,0.01336,-1.13863,-0.10174
2.47000,-1.15493,91.26533,0.01738,-1.12965,-0.09458
2.48000,-1.14404,91.27757,0.02239,-1.12010,-0.08882
2.49000,-1.13342,91.29073,0.02837,-1.11010,-0.08476
2.50000,-1.12251,91.30400,0.03518,-1.09972,-0.08256
2.51000,-1.11073,91.31658,0.04259,-1.08897,-0.08231
2.52000,-1.09762,91.32769,0.05028,-1.07785,-0.08399
2.53000,-1.08282,91.33668,0.05792,-1.06631,-0.08747
2.54000,-1.06618,91.34305,0.06520,-1.05433,-0.09257
2.55000,-1.04778,91.34657,0.07182,-1.04188,-0.09903
2.56000,-1.02787,91.34721,0.07761,-1.02894,-0.10655
2.57000,-1.00691,91.34518,0.08244,-1.01553,-0.11483
2.58000,-0.98547,91.34088,0.08631,-1.00168,-0.12357
2.59000,-0.96419,91.33485,0.08926,-0.98745,-0.13246
2.60000,-0.94365,91.32770,0.09140,-0.97294,-0.14119
2.61000,-0.92436,91.32002,0.09289,-0.95831,-0.14944
2.62000,-0.90665,91.31239,0.09389,-0.94375,-0.15690
2.63000,-0.89067,91.30525,0.09455,-0.92952,-0.16328
2.64000,-0.87632,91.29893,0.09500,-0.91590,-0.16831
2.65000,-0.86333,91.29362,0.09532,-0.90312,-0.17176
2.66000,-0.85128,91.28941,0.09548,-0.89139,-0.17346
2.67000,-0.83969,91.28630,0.09539,-0.88076,-0.17335
2.68000,-0.82812,91.28426,0.09485,-0.87118,-0.17140
2.69000,-0.81624,91.28324,0.09364,-0.86248,-0.16770
2.70000,-0.80390,91.28320,0.09151,-0.85438,-0.16238
2.71000,-0.79108,91.28412,0.08827,-0.84653,-0.15564
2.72000,-0.77793,91.28600,0.08380,-0.83861,-0.14770
2.73000,-0.76469,91.28886,0.07809,-0.83033,-0.13880
2.74000,-0.75160,91.29279,0.07123,-0.82149,-0.12918
2.75000,-0.73888,91.29789,0.06341,-0.81198,-0.11908
2.76000,-0.72672,91.30433,0.05484,-0.80177,-0.10869
2.77000,-0.71521,91.31232,0.04578,-0.79089,-0.09821
2.78000,-0.70443,91.32217,0.03647,-0.77940,-0.08780
2.79000,-0.69444,91.33421,0.02710,-0.76738,-0.07759
2.80000,-0.68532,91.34879,0.01783,-0.75494,-0.06770
2.81000,-0.67719,91.36623,0.00875,-0.74221,-0.05821
2.82000,-0.67025,91.38683,-6.725892308168113e-05,-0.72936,-0.04919
2.83000,-0.66470,91.41070,-0.00856,-0.71663,-0.04073
2.84000,-0.66077,91.43783,-0.01665,-0.70430,-0.03291
2.85000,-0.65863,91.46796,-0.02423,-0.69269,-0.02580
2.86000,-0.65836,91.50066,-0.03115,-0.68215,-0.01952
2.87000,-0.65990,91.53519,-0.03725,-0.67301,-0.01418
2.88000,-0.66302,91.57069,-0.04238,-0.66560,-0.00984
2.89000,-0.66738,91.60612,-0.04644,-0.66018,-0.00656
2.90000,-0.67249,91.64039,-0.04941,-0.65690,-0.00433
2.91000,-0.67786,91.67245,-0.05138,-0.65577,-0.00309
2.92000,-0.68304,91.70137,-0.05253,-0.65666,-0.00274
2.93000,-0.68768,91.72643,-0.05315,-0.65922,-0.00316
2.94000,-0.69161,91.74715,-0.05355,-0.66295,-0.00423
2.95000,-0.69479,91.76331,-0.05406,-0.66721,-0.00581
2.96000,-0.69731,91.77499,-0.05493,-0.67132,-0.00779
2.97000,-0.69932,91.78243,-0.05636,-0.67458,-0.01005
2.98000,-0.70097,91.78609,-0.05840,-0.67642,-0.01246
2.99000,-0.70239,91.78651,-0.06099,-0.67647,-0.01486
3.00000,-0.70361,91.78422,-0.06400,-0.67456,-0.01707
3.01000,-0.70458,91.77975,-0.06721,-0.67072,-0.01889
3.02000,-0.70518,91.77361,-0.07042,-0.66520,-0.02011
3.03000,-0.70526,91.76618,-0.07341,-0.65835,-0.02054
3.04000,-0.70467,91.75784,-0.07604,-0.65055,-0.02008
3.05000,-0.70332,91.74889,-0.07822,-0.64218,-0.01865
3.06000,-0.70121,91.73959,-0.07993,-0.63353,-0.01629
3.07000,-0.69848,91.73021,-0.08121,-0.62483,-0.01311
3.08000,-0.69535,91.72095,-0.08217,-0.61624,-0.00927
3.09000,-0.69217,91.71201,-0.08291,-0.60782,-0.00498
3.10000,-0.68929,91.70351,-0.08357,-0.59959,-0.00042
3.11000,-0.68700,91.69556,-0.08425,-0.59152,0.00419
3.12000,-0.68549,91.68820,-0.08502,-0.58355,0.00871
3.13000,-0.68476,91.68143,-0.08591,-0.57557,0.01299
3.14000,-0.68464,91.67517,-0.08686,-0.56752,0.01694
3.15000,-0.68476,91.66932,-0.08777,-0.55932,0.02051
3.16000,-0.68467,91.66373,-0.08847,-0.55099,0.02367
3.17000,-0.68387,91.65823,-0.08880,-0.54260,0.02645
3.18000,-0.68193,91.65264,-0.08858,-0.53428,0.02889
3.19000,-0.67858,91.64685,-0.08773,-0.52621,0.03108
3.20000,-0.67370,91.64078,-0.08621,-0.51858,0.03310
3.21000,-0.66742,91.63443,-0.08408,-0.51156,0.03506
3.22000,-0.66003,91.62792,-0.08149,-0.50526,0.03706
3.23000,-0.65196,91.62141,-0.07864,-0.49972,0.03920
3.24000,-0.64371,91.61509,-0.07575,-0.49493,0.04154
3.25000,-0.63574,91.60917,-0.07304,-0.49079,0.04411
3.26000,-0.62844,91.60383,-0.07067,-0.48715,0.04691
3.27000,-0.62204,91.59916,-0.06877,-0.48384,0.04993
3.28000,-0.61662,91.59520,-0.06738,-0.48066,0.05309
3.29000,-0.61212,91.59193,-0.06649,-0.47743,0.05633
3.30000,-0.60836,91.58928,-0.06605,-0.47398,0.05952
3.31000,-0.60513,91.58714,-0.06602,-0.47018,0.06256
3.32000,-0.60220,91.58540,-0.06635,-0.46591,0.06533
3.33000,-0.59942,91.58392,-0.06707,-0.46111,0.06776
3.34000,-0.59673,91.58260,-0.06822,-0.45577,0.06978
3.35000,-0.59414,91.58132,-0.06989,-0.44989,0.07143
3.36000,-0.59174,91.57996,-0.07215,-0.44353,0.07275
3.37000,-0.58966,91.57837,-0.07503,-0.43678,0.07386
3.38000,-0.58801,91.57639,-0.07854,-0.42977,0.07488
3.39000,-0.58686,91.57382,-0.08259,-0.42267,0.07598
3.40000,-0.58620,91.57047,-0.08705,-0.41570,0.07731
3.41000,-0.58595,91.56612,-0.09175,-0.40910,0.07900
3.42000,-0.58598,91.56059,-0.09653,-0.40311,0.08118
3.43000,-0.58618,91.55374,-0.10127,-0.39790,0.08389
3.44000,-0.58650,91.54553,-0.10589,-0.39357,0.08717
3.45000,-0.58697,91.53603,-0.11040,-0.39011,0.09093
3.46000,-0.58773,91.52542,-0.11483,-0.38737,0.09505
3.47000,-0.58900,91.51398,-0.11929,-0.38511,0.09932
3.48000,-0.59103,91.50208,-0.12390,-0.38301,0.10348
3.49000,-0.59408,91.49010,-0.12876,-0.38071,0.10726
3.50000,-0.59832,91.47842,-0.13396,-0.37789,0.11037
3.51000,-0.60381,91.46737,-0.13953,-0.37429,0.11257
3.52000,-0.61048,91.45718,-0.14546,-0.36976,0.11369
3.53000,-0.61814,91.44800,-0.15164,-0.36428,0.11362
3.54000,-0.62646,91.43983,-0.15792,-0.35797,0.11238
3.55000,-0.63507,91.43263,-0.16407,-0.35105,0.11003
3.56000,-0.64358,91.42630,-0.16988,-0.34383,0.10677
3.57000,-0.65160,91.42070,-0.17512,-0.33663,0.10285
3.58000,-0.65887,91.41572,-0.17965,-0.32978,0.09859
3.59000,-0.66521,91.41125,-0.18338,-0.32350,0.09433
3.60000,-0.67055,91.40726,-0.18634,-0.31792,0.09043
3.61000,-0.67493,91.40372,-0.18862,-0.31306,0.08720
3.62000,-0.67848,91.40067,-0.19037,-0.30885,0.08490
3.63000,-0.68137,91.39814,-0.19172,-0.30512,0.08369
3.64000,-0.68373,91.39615,-0.19281,-0.30171,0.08363
3.65000,-0.68564,91.39471,-0.19369,-0.29845,0.08468
3.66000,-0.68709,91.39378,-0.19435,-0.29525,0.08670
3.67000,-0.68795,91.39330,-0.19467,-0.29207,0.08950
3.68000,-0.68798,91.39317,-0.19450,-0.28894,0.09280
3.69000,-0.68690,91.39326,-0.19361,-0.28598,0.09631
3.70000,-0.68446,91.39344,-0.19178,-0.28330,0.09971
3.71000,-0.68048,91.39356,-0.18878,-0.28103,0.10272
3.72000,-0.67488,91.39348,-0.18445,-0.27927,0.10505
3.73000,-0.66773,91.39301,-0.17865,-0.27807,0.10646
3.74000,-0.65918,91.39197,-0.17131,-0.27742,0.10678
3.75000,-0.64941,91.39008,-0.16243,-0.27725,0.10587
3.76000,-0.63861,91.38704,-0.15209,-0.27747,0.10370
3.77000,-0.62688,91.38248,-0.14040,-0.27793,0.10027
3.78000,-0.61419,91.37598,-0.12760,-0.27847,0.09569
3.79000,-0.60045,91.36710,-0.11397,-0.27891,0.09009
3.80000,-0.58552,91.35542,-0.09987,-0.27906,0.08366
3.81000,-0.56923,91.34057,-0.08570,-0.27875,0.07659
3.82000,-0.55150,91.32225,-0.07188,-0.27782,0.06909
3.83000,-0.53239,91.30032,-0.05881,-0.27613,0.06136
3.84000,-0.51205,91.27475,-0.04685,-0.27356,0.05359
3.85000,-0.49081,91.24566,-0.03625,-0.27000,0.04595
3.86000,-0.46913,91.21330,-0.02719,-0.26541,0.03858
3.87000,-0.44755,91.17805,-0.01976,-0.25973,0.03160
3.88000,-0.42668,91.14036,-0.01397,-0.25299,0.02511
3.89000,-0.40712,91.10078,-0.00978,-0.24521,0.01918
3.90000,-0.38946,91.05989,-0.00712,-0.23648,0.01385
3.91000,-0.37422,91.01825,-0.00591,-0.22689,0.00913
3.92000,-0.36180,90.97639,-0.00604,-0.21657,0.00502
3.93000,-0.35249,90.93481,-0.00741,-0.20560,0.00145
3.94000,-0.34641,90.89388,-0.00987,-0.19411,-0.00163
3.95000,-0.34352,90.85387,-0.01328,-0.18217,-0.00430
3.96000,-0.34360,90.81490,-0.01743,-0.16990,-0.00666
3.97000,-0.34624,90.77699,-0.02208,-0.15740,-0.00877
3.98000,-0.35084,90.74002,-0.02695,-0.14476,-0.01069
3.99000,-0.35666,90.70376,-0.03176,-0.13210,-0.01242
4.00000,-0.36282,90.66789,-0.03622,-0.11955,-0.01396
4.01000,-0.36836,90.63201,-0.04004,-0.10722,-0.01526
4.02000,-0.37230,90.59569,-0.04300,-0.09525,-0.01627
4.03000,-0.37364,90.55846,-0.04492,-0.08376,-0.01691
4.04000,-0.37149,90.51989,-0.04569,-0.07289,-0.01714
4.05000,-0.36501,90.47962,-0.04526,-0.06273,-0.01691
4.06000,-0.35354,90.43739,-0.04369,-0.05337,-0.01620
4.07000,-0.33659,90.39308,-0.04107,-0.04485,-0.01504
4.08000,-0.31389,90.34678,-0.03757,-0.03714,-0.01349
4.09000,-0.28547,90.29874,-0.03341,-0.03017,-0.01166
4.10000,-0.25161,90.24944,-0.02885,-0.02382,-0.00967
4.11000,-0.21289,90.19952,-0.02415,-0.01790,-0.00770
4.12000,-0.17013,90.14974,-0.01959,-0.01222,-0.00592
4.13000,-0.12431,90.10096,-0.01539,-0.00659,-0.00450
4.14000,-0.07652,90.05404,-0.01175,-0.00083,-0.00361
4.15000,-0.02783,90.00983,-0.00878,0.00518,-0.00337
4.16000,0.02078,89.96912,-0.00655,0.01149,-0.00391
