Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Desviación radiocubital muñeca derecha_X,Desviación radiocubital muñeca derecha_Y
0.00000,-77.74317,0.56028,87.18488,-0.98428,2.28675,-0.10403,-1.45646,-0.66467,5.18555,0.19098
0.01000,-77.73442,0.87531,87.16911,-1.57606,2.28534,-0.14123,-1.46475,-0.82849,5.18843,0.28847
0.02000,-77.72263,1.17963,87.14775,-2.13570,2.28375,-0.15905,-1.47279,-0.80437,5.19219,0.37600
0.03000,-77.70844,1.41861,87.12257,-2.51862,2.28222,-0.15213,-1.47827,-0.54752,5.19656,0.43714
0.04000,-77.69289,1.55534,87.09631,-2.62564,2.28100,-0.12221,-1.47922,-0.09548,5.20119,0.46320
0.05000,-77.67715,1.57394,87.07204,-2.42715,2.28027,-0.07345,-1.47477,0.44545,5.20571,0.45210
0.06000,-77.66231,1.48406,87.05241,-1.96235,2.28019,-0.00791,-1.46533,0.94381,5.20975,0.40367
0.07000,-77.64914,1.31629,87.03931,-1.31087,2.28095,0.07644,-1.45240,1.29327,5.21296,0.32124
0.08000,-77.63809,1.10535,87.03368,-0.56242,2.28279,0.18353,-1.43795,1.44518,5.21517,0.22072
0.09000,-77.62929,0.88008,87.03553,0.18471,2.28591,0.31171,-1.42379,1.41606,5.21651,0.13368
0.10000,-77.62257,0.67178,87.04369,0.81541,2.29036,0.44523,-1.41105,1.27368,5.21744,0.09313
0.11000,-77.61730,0.52667,87.05585,1.21610,2.29589,0.55348,-1.39998,1.10669,5.21855,0.11072
0.12000,-77.61229,0.50127,87.06899,1.31494,2.30192,0.60297,-1.39012,0.98642,5.22021,0.16592
0.13000,-77.60593,0.63615,87.08015,1.11557,2.30767,0.57475,-1.38072,0.94007,5.22240,0.21975
0.14000,-77.59669,0.92412,87.08723,0.70783,2.31243,0.47555,-1.37118,0.95418,5.22483,0.24261
0.15000,-77.58370,1.29837,87.08973,0.24973,2.31580,0.33747,-1.36118,0.99901,5.22715,0.23256
0.16000,-77.56716,1.65455,87.08900,-0.07211,2.31785,0.20538,-1.35073,1.04544,5.22928,0.21225
0.17000,-77.54818,1.89787,87.08809,-0.09200,2.31901,0.11606,-1.34007,1.06613,5.23140,0.21262
0.18000,-77.52831,1.98671,87.09087,0.27830,2.31984,0.08262,-1.32972,1.03523,5.23398,0.25726
0.19000,-77.50889,1.94256,87.10094,1.00672,2.32078,0.09388,-1.32032,0.93935,5.23749,0.35153
0.20000,-77.49062,1.82611,87.12042,1.94844,2.32201,0.12303,-1.31241,0.79089,5.24225,0.47547
0.21000,-77.47353,1.70914,87.14939,2.89703,2.32338,0.13701,-1.30616,0.62531,5.24813,0.58794
0.22000,-77.45702,1.65157,87.18586,3.64706,2.32446,0.10834,-1.30132,0.48417,5.25459,0.64652
0.23000,-77.44029,1.67268,87.22644,4.05802,2.32476,0.03008,-1.29734,0.39806,5.26089,0.63022
0.24000,-77.42298,1.73083,87.26742,4.09775,2.32400,-0.07664,-1.29358,0.37610,5.26638,0.54886
0.25000,-77.40561,1.73721,87.30579,3.83664,2.32230,-0.17005,-1.28955,0.40271,5.27074,0.43615
0.26000,-77.38961,1.59991,87.33981,3.40257,2.32024,-0.20620,-1.28511,0.44391,5.27407,0.33259
0.27000,-77.37691,1.27039,87.36913,2.93148,2.31865,-0.15896,-1.28048,0.46316,5.27676,0.26917
0.28000,-77.36925,0.76607,87.39442,2.53011,2.31830,-0.03474,-1.27613,0.43549,5.27937,0.26125
0.29000,-77.36763,0.16212,87.41687,2.24409,2.31953,0.12274,-1.27263,0.34985,5.28246,0.30864
0.30000,-77.37199,-0.43615,87.43728,2.04108,2.32198,0.24544,-1.27056,0.20649,5.28636,0.38980
0.31000,-77.38125,-0.92613,87.45564,1.83559,2.32468,0.27019,-1.27035,0.02082,5.29096,0.46055
0.32000,-77.39365,-1.24031,87.47118,1.55412,2.32636,0.16741,-1.27204,-0.16844,5.29569,0.47251
0.33000,-77.40735,-1.36969,87.48317,1.19947,2.32587,-0.04857,-1.27502,-0.29791,5.29967,0.39823
0.34000,-77.42099,-1.36385,87.49179,0.86182,2.32256,-0.33077,-1.27796,-0.29411,5.30210,0.24341
0.35000,-77.43404,-1.30560,87.49852,0.67315,2.31638,-0.61881,-1.27898,-0.10251,5.30252,0.04113
0.36000,-77.44677,-1.27280,87.50596,0.74351,2.30783,-0.85452,-1.27620,0.27878,5.30087,-0.16407
0.37000,-77.45983,-1.30544,87.51703,1.10751,2.29788,-0.99528,-1.26841,0.77891,5.29756,-0.33136
0.38000,-77.47372,-1.38927,87.53400,1.69745,2.28761,-1.02695,-1.25570,1.27029,5.29322,-0.43429
0.39000,-77.48833,-1.46164,87.55756,2.35515,2.27793,-0.96792,-1.23954,1.61603,5.28855,-0.46663
0.40000,-77.50278,-1.44445,87.58641,2.88519,2.26936,-0.85639,-1.22234,1.72029,5.28413,-0.44219
0.41000,-77.51566,-1.28853,87.61771,3.12949,2.26207,-0.72956,-1.20675,1.55926,5.28028,-0.38456
0.42000,-77.52566,-0.99932,87.64796,3.02625,2.25598,-0.60904,-1.19489,1.18620,5.27717,-0.31126
0.43000,-77.53197,-0.63078,87.67425,2.62839,2.25101,-0.49676,-1.18775,0.71318,5.27489,-0.22831
0.44000,-77.53452,-0.25584,87.69496,2.07116,2.24721,-0.38034,-1.18504,0.27124,5.27351,-0.13749
0.45000,-77.53389,0.06334,87.71004,1.50872,2.24479,-0.24224,-1.18543,-0.03865,5.27311,-0.04090
0.46000,-77.53098,0.29081,87.72063,1.05768,2.24409,-0.06996,-1.18723,-0.18029,5.27373,0.06271
0.47000,-77.52673,0.42530,87.72825,0.76236,2.24541,0.13241,-1.18911,-0.18796,5.27554,0.18084
0.48000,-77.52171,0.50224,87.73411,0.58578,2.24881,0.34019,-1.19053,-0.14182,5.27874,0.32002
0.49000,-77.51593,0.57803,87.73846,0.43510,2.25401,0.51971,-1.19179,-0.12645,5.28347,0.47270
0.50000,-77.50896,0.69726,87.74065,0.21990,2.26048,0.64754,-1.19372,-0.19304,5.28960,0.61345
0.51000,-77.50034,0.86107,87.73985,-0.08085,2.26770,0.72181,-1.19710,-0.33809,5.29672,0.71157
0.52000,-77.49009,1.02546,87.73590,-0.39459,2.27527,0.75700,-1.20219,-0.50892,5.30420,0.74846
0.53000,-77.47874,1.13434,87.72985,-0.60535,2.28296,0.76835,-1.20857,-0.63803,5.31145,0.72478
0.54000,-77.46721,1.15377,87.72353,-0.63240,2.29057,0.76163,-1.21541,-0.68338,5.31800,0.65454
0.55000,-77.45638,1.08336,87.71889,-0.46319,2.29789,0.73153,-1.22182,-0.64140,5.32355,0.55511
0.56000,-77.44682,0.95608,87.71751,-0.13874,2.30452,0.66280,-1.22715,-0.53233,5.32795,0.44040
0.57000,-77.43845,0.83688,87.72012,0.26100,2.30986,0.53445,-1.23099,-0.38486,5.33113,0.31767
0.58000,-77.43037,0.80818,87.72643,0.63107,2.31316,0.33000,-1.23326,-0.22633,5.33302,0.18943
0.59000,-77.42104,0.93305,87.73531,0.88841,2.31366,0.04969,-1.23393,-0.06729,5.33362,0.05960
0.60000,-77.40884,1.21920,87.74561,1.03000,2.31082,-0.28324,-1.23286,0.10691,5.33298,-0.06416
0.61000,-77.39268,1.61664,87.75702,1.14112,2.30456,-0.62655,-1.22967,0.31957,5.33124,-0.17358
0.62000,-77.37220,2.04717,87.77043,1.34119,2.29526,-0.93003,-1.22391,0.57544,5.32865,-0.25948
0.63000,-77.34782,2.43896,87.78755,1.71190,2.28377,-1.14851,-1.21542,0.84927,5.32555,-0.30923
0.64000,-77.32033,2.74879,87.81004,2.24930,2.27121,-1.25587,-1.20447,1.09433,5.32247,-0.30866
0.65000,-77.29063,2.97013,87.83853,2.84844,2.25867,-1.25397,-1.19189,1.25892,5.31998,-0.24818
0.66000,-77.25940,3.12254,87.87183,3.32993,2.24702,-1.16537,-1.17884,1.30425,5.31868,-0.13011
0.67000,-77.22717,3.22339,87.90700,3.51675,2.23685,-1.01675,-1.16666,1.21849,5.31895,0.02658
0.68000,-77.19447,3.27001,87.94012,3.31249,2.22854,-0.83150,-1.15650,1.01623,5.32084,0.18858
0.69000,-77.16199,3.24711,87.96736,2.72400,2.22223,-0.63109,-1.14922,0.72733,5.32403,0.31939
0.70000,-77.13061,3.13870,87.98576,1.84037,2.21789,-0.43424,-1.14531,0.39114,5.32799,0.39565
0.71000,-77.10132,2.92913,87.99384,0.80795,2.21533,-0.25574,-1.14477,0.05366,5.33218,0.41966
0.72000,-77.07532,2.59998,87.99197,-0.18766,2.21424,-0.10841,-1.14720,-0.24236,5.33633,0.41476
0.73000,-77.05396,2.13575,87.98240,-0.95670,2.21422,-0.00200,-1.15188,-0.46789,5.34035,0.40195
0.74000,-77.03859,1.53695,87.96880,-1.36029,2.21485,0.06242,-1.15797,-0.60937,5.34416,0.38132
0.75000,-77.03031,0.82742,87.95533,-1.34694,2.21576,0.09099,-1.16464,-0.66657,5.34755,0.33891
0.76000,-77.02979,0.05305,87.94582,-0.95158,2.21663,0.08725,-1.17117,-0.65297,5.35020,0.26469
0.77000,-77.03705,-0.72658,87.94308,-0.27343,2.21713,0.05036,-1.17714,-0.59701,5.35182,0.16211
0.78000,-77.05158,-1.45285,87.94859,0.55163,2.21696,-0.01703,-1.18251,-0.53765,5.35229,0.04663
0.79000,-77.07236,-2.07754,87.96237,1.37736,2.21589,-0.10757,-1.18762,-0.51112,5.35166,-0.06259
0.80000,-77.09798,-2.56257,87.98311,2.07430,2.21373,-0.21573,-1.19296,-0.53377,5.35015,-0.15061
0.81000,-77.12682,-2.88325,88.00871,2.55961,2.21037,-0.33610,-1.19890,-0.59334,5.34804,-0.21090
0.82000,-77.15718,-3.03661,88.03683,2.81160,2.20584,-0.45261,-1.20545,-0.65516,5.34557,-0.24764
0.83000,-77.18757,-3.03907,88.06533,2.85105,2.20046,-0.53870,-1.21224,-0.67979,5.34286,-0.27035
0.84000,-77.21671,-2.91333,88.09241,2.70720,2.19473,-0.57279,-1.21869,-0.64408,5.34006,-0.28040
0.85000,-77.24352,-2.68106,88.11649,2.40768,2.18924,-0.54871,-1.22422,-0.55383,5.33740,-0.26575
0.86000,-77.26719,-2.36779,88.13646,1.99730,2.18453,-0.47123,-1.22861,-0.43903,5.33528,-0.21221
0.87000,-77.28729,-2.01015,88.15197,1.55163,2.18104,-0.34865,-1.23198,-0.33663,5.33410,-0.11827
0.88000,-77.30381,-1.65149,88.16358,1.16068,2.17912,-0.19278,-1.23471,-0.27343,5.33411,0.00144
0.89000,-77.31706,-1.32515,88.17248,0.89002,2.17888,-0.02336,-1.23729,-0.25772,5.33536,0.12477
0.90000,-77.32745,-1.03890,88.17996,0.74806,2.18020,0.13146,-1.24009,-0.27969,5.33770,0.23394
0.91000,-77.33521,-0.77606,88.18683,0.68676,2.18263,0.24338,-1.24325,-0.31590,5.34090,0.32021
0.92000,-77.34037,-0.51631,88.19325,0.64238,2.18561,0.29844,-1.24661,-0.33583,5.34470,0.38007
0.93000,-77.34296,-0.25920,88.19912,0.58650,2.18868,0.30691,-1.24975,-0.31487,5.34881,0.41025
0.94000,-77.34328,-0.03210,88.20454,0.54290,2.19168,0.29919,-1.25222,-0.24619,5.35290,0.40968
0.95000,-77.34209,0.11923,88.21017,0.56258,2.19478,0.31036,-1.25360,-0.13805,5.35678,0.38810
0.96000,-77.34057,0.15217,88.21703,0.68539,2.19843,0.36477,-1.25362,-0.00247,5.36047,0.36826
0.97000,-77.34007,0.05040,88.22619,0.91618,2.20312,0.46915,-1.25215,0.14692,5.36420,0.37341
0.98000,-77.34168,-0.16129,88.23836,1.21689,2.20921,0.60934,-1.24930,0.28480,5.36834,0.41351
0.99000,-77.34582,-0.41379,88.25336,1.50069,2.21668,0.74693,-1.24559,0.37188,5.37315,0.48166
1.00000,-77.35192,-0.61036,88.26979,1.64272,2.22496,0.82802,-1.24178,0.38046,5.37871,0.55536
1.01000,-77.35859,-0.66653,88.28512,1.53289,2.23304,0.80799,-1.23849,0.32879,5.38474,0.60325
1.02000,-77.36414,-0.55509,88.29661,1.14914,2.23978,0.67423,-1.23564,0.28514,5.39073,0.59892
1.03000,-77.36738,-0.32438,88.30253,0.59210,2.24429,0.45064,-1.23231,0.33351,5.39606,0.53297
1.04000,-77.36810,-0.07188,88.30296,0.04264,2.24614,0.18532,-1.22708,0.52295,5.40023,0.41692
1.05000,-77.36703,0.10694,88.29964,-0.33200,2.24545,-0.06909,-1.21879,0.82842,5.40300,0.27781
1.06000,-77.36541,0.16225,88.29508,-0.45565,2.24270,-0.27477,-1.20728,1.15104,5.40447,0.14694
1.07000,-77.36432,0.10876,88.29145,-0.36282,2.23851,-0.41967,-1.19360,1.36803,5.40496,0.04851
1.08000,-77.36422,0.01034,88.28978,-0.16725,2.23338,-0.51287,-1.17961,1.39939,5.40485,-0.01055
1.09000,-77.36482,-0.06044,88.28969,-0.00915,2.22769,-0.56935,-1.16716,1.24470,5.40442,-0.04375
1.10000,-77.36541,-0.05875,88.28963,-0.00536,2.22169,-0.59926,-1.15736,0.97988,5.40370,-0.07120
1.11000,-77.36521,0.02000,88.28750,-0.21340,2.21562,-0.60725,-1.15011,0.72509,5.40270,-0.10033
1.12000,-77.36369,0.15152,88.28128,-0.62185,2.20966,-0.59614,-1.14420,0.59144,5.40148,-0.12214
1.13000,-77.36065,0.30431,88.26958,-1.17027,2.20397,-0.56865,-1.13790,0.62983,5.40025,-0.12243
1.14000,-77.35611,0.45381,88.25187,-1.77123,2.19871,-0.52632,-1.12974,0.81635,5.39932,-0.09351
1.15000,-77.35030,0.58169,88.22877,-2.30979,2.19400,-0.47132,-1.11898,1.07563,5.39895,-0.03695
1.16000,-77.34364,0.66602,88.20232,-2.64426,2.18990,-0.40963,-1.10586,1.31237,5.39934,0.03879
1.17000,-77.33690,0.67380,88.17593,-2.63941,2.18642,-0.34781,-1.09143,1.44285,5.40053,0.11914
1.18000,-77.33124,0.56614,88.15379,-2.21464,2.18355,-0.28741,-1.07716,1.42634,5.40238,0.18521
1.19000,-77.32806,0.31746,88.14005,-1.37384,2.18128,-0.22692,-1.06442,1.27397,5.40459,0.22107
1.20000,-77.32867,-0.06066,88.13786,-0.21932,2.17956,-0.17218,-1.05417,1.02558,5.40682,0.22303
1.21000,-77.33376,-0.50908,88.14833,1.04778,2.17814,-0.14170,-1.04695,0.72199,5.40883,0.20049
1.22000,-77.34319,-0.94269,88.17010,2.17638,2.17657,-0.15685,-1.04295,0.40016,5.41051,0.16794
1.23000,-77.35616,-1.29776,88.19977,2.96716,2.17429,-0.22850,-1.04189,0.10587,5.41187,0.13662
1.24000,-77.37183,-1.56702,88.23338,3.36127,2.17075,-0.35381,-1.04290,-0.10142,5.41298,0.11072
1.25000,-77.38980,-1.79650,88.26799,3.46061,2.16555,-0.52007,-1.04454,-0.16358,5.41386,0.08812
