Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Desviación radiocubital muñeca derecha_X,Desviación radiocubital muñeca derecha_Y
0.00000,0.59839,0.03340,89.35564,0.49629,0.12309,-0.05369,-1.38371,0.31911,-1.37341,-0.01943
0.01000,0.59863,0.03340,89.36024,0.49629,0.12265,-0.05369,-1.38074,0.31911,-1.37350,-0.01943
0.02000,0.59906,0.05420,89.36556,0.56419,0.12202,-0.07378,-1.37733,0.35963,-1.37380,-0.04048
0.03000,0.59971,0.07710,89.37152,0.62065,0.12117,-0.09700,-1.37355,0.39259,-1.37431,-0.05957
0.04000,0.60060,0.10121,89.37798,0.66223,0.12008,-0.12361,-1.36948,0.41751,-1.37499,-0.07351
0.05000,0.60173,0.12581,89.38477,0.68893,0.11870,-0.15424,-1.36520,0.43558,-1.37578,-0.07944
0.06000,0.60312,0.15044,89.39175,0.70190,0.11699,-0.18998,-1.36077,0.44968,-1.37658,-0.07539
0.07000,0.60474,0.17483,89.39880,0.70267,0.11490,-0.23218,-1.35621,0.46389,-1.37729,-0.06064
0.08000,0.60661,0.19876,89.40581,0.69427,0.11235,-0.28201,-1.35149,0.48254,-1.37779,-0.03587
0.09000,0.60872,0.22185,89.41269,0.67902,0.10926,-0.33965,-1.34655,0.50884,-1.37801,-0.00309
0.10000,0.61105,0.24337,89.41939,0.65765,0.10556,-0.40336,-1.34131,0.54359,-1.37786,0.03459
0.11000,0.61359,0.26210,89.42584,0.63019,0.10119,-0.46868,-1.33568,0.58441,-1.37731,0.07353
0.12000,0.61629,0.27619,89.43199,0.59547,0.09618,-0.52820,-1.32962,0.62571,-1.37639,0.11042
0.13000,0.61911,0.28305,89.43775,0.55161,0.09063,-0.57221,-1.32317,0.65954,-1.37511,0.14333
0.14000,0.62195,0.27939,89.44302,0.49553,0.08474,-0.59021,-1.31643,0.67687,-1.37352,0.17216
0.15000,0.62470,0.26152,89.44766,0.42610,0.07882,-0.57288,-1.30963,0.66894,-1.37166,0.19853
0.16000,0.62718,0.22609,89.45155,0.34409,0.07328,-0.51415,-1.30306,0.62866,-1.36955,0.22490
0.17000,0.62922,0.17114,89.45454,0.25101,0.06854,-0.41291,-1.29706,0.55199,-1.36716,0.25356
0.18000,0.63061,0.09683,89.45657,0.14877,0.06502,-0.27389,-1.29202,0.43945,-1.36448,0.28582
0.19000,0.63116,0.00564,89.45752,0.04044,0.06306,-0.10749,-1.28827,0.29705,-1.36145,0.32160
0.20000,0.63072,-0.09835,89.45737,-0.06905,0.06287,0.07146,-1.28607,0.13613,-1.35805,0.35941
0.21000,0.62919,-0.21068,89.45614,-0.17548,0.06449,0.24579,-1.28555,-0.02836,-1.35426,0.39654
0.22000,0.62650,-0.32779,89.45387,-0.27351,0.06779,0.39834,-1.28664,-0.18066,-1.35011,0.42948
0.23000,0.62263,-0.44782,89.45067,-0.35858,0.07246,0.51419,-1.28916,-0.30723,-1.34567,0.45443
0.24000,0.61755,-0.57077,89.44669,-0.42763,0.07807,0.58249,-1.29279,-0.39907,-1.34103,0.46782
0.25000,0.61122,-0.69806,89.44212,-0.47798,0.08411,0.59752,-1.29714,-0.45251,-1.33631,0.46687
0.26000,0.60359,-0.83170,89.43713,-0.50774,0.09002,0.55922,-1.30184,-0.46874,-1.33169,0.45000
0.27000,0.59458,-0.97316,89.43196,-0.51689,0.09529,0.47284,-1.30652,-0.45231,-1.32731,0.41727
0.28000,0.58412,-1.12230,89.42680,-0.50621,0.09948,0.34791,-1.31088,-0.40973,-1.32334,0.37052
0.29000,0.57214,-1.27619,89.42184,-0.47722,0.10225,0.19665,-1.31471,-0.34840,-1.31990,0.31311
0.30000,0.55860,-1.42845,89.41725,-0.43411,0.10341,0.03226,-1.31785,-0.27620,-1.31708,0.24934
0.31000,0.54357,-1.56948,89.41315,-0.38109,0.10290,-0.13247,-1.32023,-0.20131,-1.31492,0.18373
0.32000,0.52721,-1.68783,89.40963,-0.32387,0.10076,-0.28595,-1.32188,-0.13179,-1.31341,0.12026
0.33000,0.50981,-1.77243,89.40668,-0.26894,0.09718,-0.41807,-1.32287,-0.07470,-1.31251,0.06199
0.34000,0.49176,-1.81509,89.40425,-0.21973,0.09240,-0.52055,-1.32337,-0.03511,-1.31217,0.01111
0.35000,0.47351,-1.81243,89.40228,-0.17967,0.08677,-0.58737,-1.32357,-0.01521,-1.31229,-0.03080
0.36000,0.45551,-1.76663,89.40066,-0.15030,0.08065,-0.61524,-1.32367,-0.01407,-1.31278,-0.06261
0.37000,0.43818,-1.68511,89.39928,-0.12970,0.07446,-0.60394,-1.32385,-0.02807,-1.31354,-0.08348
0.38000,0.42181,-1.57898,89.39806,-0.11520,0.06857,-0.55648,-1.32424,-0.05186,-1.31445,-0.09282
0.39000,0.40660,-1.46123,89.39697,-0.10185,0.06333,-0.47892,-1.32489,-0.07942,-1.31540,-0.09035
0.40000,0.39259,-1.34467,89.39603,-0.08392,0.05900,-0.38014,-1.32582,-0.10507,-1.31626,-0.07605
0.41000,0.37970,-1.24023,89.39529,-0.05531,0.05573,-0.27137,-1.32699,-0.12391,-1.31692,-0.05035
