Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Desviación radiocubital muñeca derecha_X,Desviación radiocubital muñeca derecha_Y
0.00000,8.33872,-7.16524,101.93456,-2.02560,-26.81748,-1.24722,-7.73140,0.57681,29.88562,-4.43258
0.01000,8.27193,-7.16524,101.91540,-2.02560,-26.82950,-1.24722,-7.72621,0.57681,29.84504,-4.43258
0.02000,8.19542,-8.07133,101.89404,-2.21977,-26.84243,-1.32084,-7.71986,0.67837,29.79697,-5.15089
0.03000,8.11051,-8.83179,101.87100,-2.35939,-26.85591,-1.36166,-7.71264,0.74153,29.74202,-5.79309
0.04000,8.01878,-9.43062,101.84686,-2.44064,-26.86966,-1.37959,-7.70503,0.74511,29.68110,-6.33221
0.05000,7.92189,-9.86896,101.82219,-2.46696,-26.88350,-1.39208,-7.69774,0.66690,29.61537,-6.75106
0.06000,7.82140,-10.16009,101.79752,-2.44522,-26.89750,-1.42212,-7.69169,0.48566,29.54608,-7.04288
0.07000,7.71869,-10.32300,101.77328,-2.38304,-26.91195,-1.49469,-7.68803,0.18287,29.47452,-7.21006
0.08000,7.61494,-10.37736,101.74986,-2.28996,-26.92739,-1.63193,-7.68804,-0.25518,29.40188,-7.26242
0.09000,7.51114,-10.34126,101.72749,-2.17857,-26.94459,-1.84832,-7.69313,-0.83525,29.32927,-7.21569
0.10000,7.40812,-10.23207,101.70628,-2.06223,-26.96436,-2.14701,-7.70474,-1.55520,29.25757,-7.09028
0.11000,7.30650,-10.06842,101.68624,-1.95503,-26.98753,-2.51856,-7.72423,-2.40276,29.18746,-6.90918
0.12000,7.20675,-9.87103,101.66718,-1.87492,-27.01473,-2.94094,-7.75280,-3.35531,29.11938,-6.69699
0.13000,7.10908,-9.66115,101.64874,-1.83868,-27.04634,-3.38163,-7.79134,-4.38063,29.05352,-6.47821
0.14000,7.01353,-9.45630,101.63041,-1.85928,-27.08237,-3.80220,-7.84041,-5.43866,28.98982,-6.27556
0.15000,6.91996,-9.26509,101.61156,-1.94473,-27.12239,-4.16250,-7.90011,-6.48370,28.92801,-6.10905
0.16000,6.82822,-9.08325,101.59151,-2.09694,-27.16562,-4.42591,-7.97008,-7.46732,28.86764,-5.99489
0.17000,6.73829,-8.89261,101.56962,-2.30904,-27.21091,-4.56343,-8.04946,-8.34229,28.80811,-5.94435
0.18000,6.65037,-8.66389,101.54533,-2.56653,-27.25688,-4.55723,-8.13693,-9.06706,28.74875,-5.96371
0.19000,6.56501,-8.36260,101.51829,-2.85187,-27.30205,-4.40245,-8.23080,-9.61161,28.68884,-6.05335
0.20000,6.48312,-7.95655,101.48830,-3.14522,-27.34493,-4.10604,-8.32916,-9.96213,28.62769,-6.20737
0.21000,6.40588,-7.42295,101.45538,-3.42903,-27.38417,-3.68557,-8.43004,-10.12363,28.56469,-6.41432
0.22000,6.33466,-6.75323,101.41972,-3.68919,-27.41864,-3.16668,-8.53163,-10.11868,28.49940,-6.65722
0.23000,6.27082,-5.95517,101.38160,-3.91388,-27.44751,-2.57978,-8.63242,-9.98163,28.43155,-6.91624
0.24000,6.21556,-5.05188,101.34144,-4.09546,-27.47024,-1.95618,-8.73127,-9.74998,28.36107,-7.17182
