Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Desviación radiocubital muñeca derecha_X,Desviación radiocubital muñeca derecha_Y
0.00000,12.25438,-0.63872,101.84970,-0.46005,-12.86835,0.88429,-4.66077,-1.71056,15.72186,-3.22523
0.01000,12.24889,-0.63872,101.84532,-0.46005,-12.85996,0.88429,-4.67552,-1.71056,15.69126,-3.22523
0.02000,12.24160,-0.82502,101.84050,-0.49667,-12.85066,0.96469,-4.69498,-2.18945,15.65735,-3.49832
0.03000,12.23239,-1.01867,101.83539,-0.51689,-12.84067,1.02172,-4.71931,-2.67377,15.62129,-3.64571
0.04000,12.22123,-1.21088,101.83016,-0.51880,-12.83023,1.05519,-4.74846,-3.14050,15.58444,-3.65319
0.05000,12.20818,-1.39213,101.82501,-0.50278,-12.81956,1.06735,-4.78212,-3.56827,15.54823,-3.51911
0.06000,12.19339,-1.55282,101.82011,-0.46997,-12.80888,1.06182,-4.81982,-3.93882,15.51405,-3.25460
0.07000,12.17712,-1.68414,101.81561,-0.42267,-12.79833,1.04270,-4.86090,-4.23737,15.48314,-2.88229
0.08000,12.15971,-1.77927,101.81165,-0.36430,-12.78802,1.01418,-4.90457,-4.45228,15.45641,-2.43373
0.09000,12.14153,-1.83368,101.80833,-0.29755,-12.77804,0.98019,-4.94994,-4.57506,15.43446,-1.94554
0.10000,12.12303,-1.84503,101.80570,-0.22697,-12.76842,0.94409,-4.99607,-4.60153,15.41750,-1.45578
0.11000,12.10463,-1.81360,101.80379,-0.15678,-12.75916,0.90866,-5.04197,-4.53386,15.40534,-1.00064
0.12000,12.08676,-1.74212,101.80257,-0.09079,-12.75025,0.87562,-5.08675,-4.38209,15.39748,-0.61226
0.13000,12.06979,-1.63574,101.80197,-0.03433,-12.74165,0.84548,-5.12962,-4.16367,15.39310,-0.31767
0.14000,12.05404,-1.50180,101.80188,0.00687,-12.73334,0.81773,-5.17002,-3.90077,15.39113,-0.13762
0.15000,12.03975,-1.34931,101.80211,0.02861,-12.72530,0.79083,-5.20763,-3.61543,15.39035,-0.08612
0.16000,12.02706,-1.18871,101.80245,0.02747,-12.71752,0.76289,-5.24233,-3.32518,15.38941,-0.17018
0.17000,12.01598,-1.03273,101.80266,0.00076,-12.71004,0.73218,-5.27413,-3.04019,15.38694,-0.38862
0.18000,12.00640,-0.89774,101.80247,-0.05302,-12.70288,0.69795,-5.30313,-2.76339,15.38164,-0.73104
