Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Desviación radiocubital muñeca derecha_X,Desviación radiocubital muñeca derecha_Y
0.00000,-33.60040,-1.19114,65.84374,0.94490,19.79257,0.18415,-72.35622,9.19304,-60.99463,6.01826
0.01000,-33.61245,-1.19114,65.85263,0.94490,19.79441,0.18415,-72.27101,9.19304,-60.93844,6.01826
0.02000,-33.62422,-1.13068,65.86264,1.04294,19.79625,0.17204,-72.17236,10.38551,-60.87426,6.69994
0.03000,-33.63507,-1.01204,65.87349,1.10893,19.79786,0.13418,-72.06330,11.23085,-60.80444,7.11880
0.04000,-33.64446,-0.84839,65.88482,1.13716,19.79894,0.06809,-71.94774,11.67641,-60.73188,7.24850
0.05000,-33.65203,-0.65823,65.89623,1.12572,19.79922,-0.02422,-71.82977,11.73706,-60.65947,7.11899
0.06000,-33.65762,-0.46024,65.90733,1.07651,19.79845,-0.13657,-71.71300,11.49406,-60.58950,6.81019
0.07000,-33.66124,-0.26932,65.91776,0.99411,19.79649,-0.25806,-71.59989,11.06606,-60.52327,6.42719
0.08000,-33.66301,-0.09327,65.92722,0.88348,19.79329,-0.37537,-71.49168,10.57167,-60.46096,6.06556
0.09000,-33.66311,0.06599,65.93543,0.75188,19.78898,-0.47503,-71.38846,10.09445,-60.40196,5.78060
0.10000,-33.66169,0.20885,65.94225,0.60768,19.78379,-0.54512,-71.28979,9.66110,-60.34535,5.57213
0.11000,-33.65893,0.33417,65.94759,0.45738,19.77808,-0.57726,-71.19524,9.24530,-60.29052,5.39055
0.12000,-33.65501,0.43526,65.95140,0.30746,19.77225,-0.56725,-71.10488,8.78944,-60.23754,5.16224
0.13000,-33.65022,0.49934,65.95374,0.16327,19.76673,-0.51575,-71.01945,8.23555,-60.18727,4.82063
0.14000,-33.64502,0.51003,65.95467,0.02747,19.76193,-0.42734,-70.94017,7.55615,-60.14112,4.33540
0.15000,-33.64002,0.45376,65.95428,-0.09956,19.75818,-0.30899,-70.86832,6.77261,-60.10056,3.72562
0.16000,-33.63594,0.32597,65.95267,-0.21858,19.75575,-0.16880,-70.80472,5.94864,-60.06661,3.05328
0.17000,-33.63350,0.13523,65.94991,-0.33188,19.75481,-0.01459,-70.74935,5.16663,-60.03950,2.39754
0.18000,-33.63324,-0.09441,65.94604,-0.44212,19.75546,0.14582,-70.70139,4.49142,-60.01866,1.82152
0.19000,-33.63539,-0.32806,65.94107,-0.55046,19.75772,0.30432,-70.65952,3.94096,-60.00307,1.34792
0.20000,-33.63980,-0.52814,65.93503,-0.65804,19.76155,0.45185,-70.62257,3.48053,-59.99170,0.95215
0.21000,-33.64595,-0.66242,65.92791,-0.76447,19.76676,0.57907,-70.58991,3.03993,-59.98402,0.57888
0.22000,-33.65305,-0.71049,65.91974,-0.86823,19.77313,0.67701,-70.56177,2.54745,-59.98013,0.17338
0.23000,-33.66016,-0.66719,65.91055,-0.96664,19.78030,0.73881,-70.53896,1.96991,-59.98056,-0.28667
0.24000,-33.66639,-0.54169,65.90041,-1.05667,19.78790,0.76160,-70.52237,1.33324,-59.98586,-0.77400
0.25000,-33.67100,-0.35381,65.88941,-1.13525,19.79553,0.74673,-70.51230,0.71411,-59.99604,-1.21803
0.26000,-33.67347,-0.12875,65.87770,-1.19705,19.80284,0.70047,-70.50809,0.21515,-60.01022,-1.53179
0.27000,-33.67357,0.10700,65.86547,-1.23940,19.80954,0.63334,-70.50800,-0.07477,-60.02667,-1.64528
0.28000,-33.67133,0.32864,65.85291,-1.26114,19.81550,0.55809,-70.50958,-0.11101,-60.04313,-1.53046
0.29000,-33.66700,0.51384,65.84025,-1.26076,19.82071,0.48809,-70.51022,0.09613,-60.05728,-1.21021
0.30000,-33.66105,0.64430,65.82770,-1.23940,19.82527,0.43449,-70.50766,0.48981,-60.06733,-0.74768
0.31000,-33.65411,0.70667,65.81546,-1.20125,19.82940,0.40417,-70.50042,0.99068,-60.07224,-0.22297
0.32000,-33.64692,0.69485,65.80367,-1.15128,19.83335,0.39959,-70.48785,1.51901,-60.07179,0.29125
0.33000,-33.64022,0.61207,65.79243,-1.09634,19.83739,0.41857,-70.47004,2.01263,-60.06641,0.74387
0.34000,-33.63468,0.47207,65.78175,-1.04294,19.84172,0.45547,-70.44759,2.42805,-60.05691,1.10626
0.35000,-33.63078,0.29907,65.77158,-0.99602,19.84650,0.50325,-70.42148,2.73018,-60.04428,1.36433
0.36000,-33.62870,0.12283,65.76183,-0.95863,19.85179,0.55399,-70.39299,2.88544,-60.02962,1.50509
0.37000,-33.62832,-0.02766,65.75240,-0.92926,19.85758,0.60034,-70.36377,2.86064,-60.01418,1.51310
0.38000,-33.62925,-0.12932,65.74324,-0.90561,19.86379,0.63581,-70.33578,2.63329,-59.99936,1.37730
0.39000,-33.63091,-0.16975,65.73429,-0.88348,19.87029,0.65546,-70.31110,2.21138,-59.98664,1.10302
0.40000,-33.63264,-0.15030,65.72557,-0.85945,19.87690,0.65632,-70.29155,1.64337,-59.97730,0.72346
0.41000,-33.63391,-0.08430,65.71710,-0.83046,19.88342,0.63763,-70.27824,1.01471,-59.97217,0.30022
0.42000,-33.63433,0.00763,65.70896,-0.79384,19.88965,0.60139,-70.27126,0.43106,-59.97130,-0.09155
0.43000,-33.63376,0.10319,65.70123,-0.74959,19.89545,0.55189,-70.26962,-0.01640,-59.97400,-0.38624
