Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Desviación radiocubital muñeca derecha_X,Desviación radiocubital muñeca derecha_Y
0.00000,-27.69962,-0.25320,51.04432,-0.43716,17.34872,0.26350,-71.82014,2.96173,-56.86658,-1.41582
0.01000,-27.70192,-0.25320,51.04015,-0.43716,17.35167,0.26350,-71.79203,2.96173,-56.88023,-1.41582
0.02000,-27.70468,-0.28639,51.03558,-0.47398,17.35399,0.18864,-71.76090,3.19138,-56.89490,-1.48773
0.03000,-27.70765,-0.28811,51.03067,-0.50430,17.35544,0.09394,-71.72820,3.25966,-56.90998,-1.49689
0.04000,-27.71044,-0.24815,51.02549,-0.53120,17.35587,-0.01040,-71.69571,3.14445,-56.92484,-1.44444
0.05000,-27.71261,-0.16041,51.02005,-0.55790,17.35523,-0.11110,-71.66531,2.84653,-56.93887,-1.34087
0.06000,-27.71365,-0.02537,51.01433,-0.58613,17.35365,-0.19445,-71.63878,2.39372,-56.95166,-1.20564
0.07000,-27.71312,0.14858,51.00832,-0.61588,17.35135,-0.24910,-71.61744,1.83983,-56.96299,-1.06449
0.08000,-27.71068,0.34599,51.00201,-0.64373,17.34867,-0.26855,-71.60198,1.25504,-56.97295,-0.94452
0.09000,-27.70620,0.54598,50.99545,-0.66338,17.34597,-0.25272,-71.59234,0.71373,-56.98188,-0.86746
0.10000,-27.69976,0.72670,50.98875,-0.66833,17.34361,-0.20666,-71.58771,0.27847,-56.99030,-0.84496
0.11000,-27.69166,0.86899,50.98208,-0.65327,17.34184,-0.13905,-71.58677,-0.01984,-56.99878,-0.87395
0.12000,-27.68238,0.95959,50.97568,-0.61588,17.34083,-0.05922,-71.58810,-0.18959,-57.00777,-0.93536
0.13000,-27.67247,0.99411,50.96976,-0.55809,17.34066,0.02537,-71.59056,-0.27847,-57.01748,-0.99716
0.14000,-27.66250,0.97818,50.96452,-0.48485,17.34134,0.11034,-71.59367,-0.36621,-57.02772,-1.01986
0.15000,-27.65291,0.92688,50.96007,-0.40417,17.34286,0.19379,-71.59789,-0.54245,-57.03788,-0.96569
0.16000,-27.64396,0.86269,50.95644,-0.32482,17.34521,0.27437,-71.60452,-0.88768,-57.04703,-0.80624
0.17000,-27.63565,0.81148,50.95357,-0.25578,17.34835,0.35028,-71.61564,-1.45226,-57.05400,-0.52738
0.18000,-27.62773,0.79679,50.95132,-0.20447,17.35222,0.41819,-71.63357,-2.24190,-57.05758,-0.13084
0.19000,-27.61972,0.83570,50.94948,-0.17586,17.35671,0.47293,-71.66048,-3.22113,-57.05662,0.36755
0.20000,-27.61102,0.93403,50.94780,-0.17242,17.36168,0.50926,-71.69799,-4.32205,-57.05023,0.94204
0.21000,-27.60104,1.08566,50.94603,-0.19321,17.36690,0.52299,-71.74692,-5.46074,-57.03778,1.56193
0.22000,-27.58930,1.27468,50.94394,-0.23537,17.37214,0.51174,-71.80721,-6.55289,-57.01899,2.19421
0.23000,-27.57554,1.47810,50.94133,-0.29373,17.37713,0.47493,-71.87798,-7.52754,-56.99390,2.80457
0.24000,-27.55974,1.67084,50.93806,-0.36163,17.38164,0.41304,-71.95776,-8.33206,-56.96290,3.35827
0.25000,-27.54213,1.83020,50.93409,-0.43240,17.38540,0.32692,-72.04462,-8.92715,-56.92673,3.82023
0.26000,-27.52314,1.93911,50.92942,-0.49992,17.38817,0.21687,-72.13630,-9.28574,-56.88649,4.15745
0.27000,-27.50334,1.98708,50.92410,-0.55943,17.38973,0.08326,-72.23033,-9.38644,-56.84358,4.34265
0.28000,-27.48339,1.97077,50.91823,-0.60902,17.38984,-0.07229,-72.32403,-9.21288,-56.79964,4.35829
0.29000,-27.46393,1.89400,50.91191,-0.64888,17.38829,-0.24481,-72.41459,-8.76160,-56.75642,4.20189
0.30000,-27.44551,1.76573,50.90525,-0.68188,17.38494,-0.42429,-72.49926,-8.04749,-56.71560,3.88889
0.31000,-27.42861,1.59969,50.89828,-0.71316,17.37980,-0.59509,-72.57554,-7.11365,-56.67864,3.45306
0.32000,-27.41352,1.41363,50.89099,-0.74806,17.37304,-0.73719,-72.64153,-6.03600,-56.64654,2.94228
0.33000,-27.40034,1.22757,50.88332,-0.79193,17.36506,-0.83046,-72.69626,-4.91600,-56.61979,2.41203
0.34000,-27.38897,1.06201,50.87515,-0.84934,17.35643,-0.85840,-72.73985,-3.86887,-56.59830,1.91517
0.35000,-27.37910,0.93508,50.86633,-0.92297,17.34789,-0.81282,-72.77364,-3.00255,-56.58149,1.49422
0.36000,-27.37027,0.85974,50.85669,-1.01318,17.34018,-0.69666,-72.79990,-2.39639,-56.56842,1.17626
0.37000,-27.36191,0.84057,50.84607,-1.11847,17.33396,-0.52395,-72.82156,-2.08778,-56.55796,0.97218
0.38000,-27.35346,0.87376,50.83432,-1.23634,17.32970,-0.31786,-72.84166,-2.06795,-56.54897,0.88081
0.39000,-27.34443,0.94919,50.82134,-1.36337,17.32760,-0.10653,-72.86292,-2.29111,-56.54035,0.89588
0.40000,-27.33447,1.05476,50.80705,-1.49727,17.32757,0.08097,-72.88748,-2.69012,-56.53106,1.01166
0.41000,-27.32334,1.18275,50.79139,-1.63746,17.32922,0.21830,-72.91673,-3.20053,-56.52011,1.22643
0.42000,-27.31082,1.33457,50.77430,-1.78528,17.33193,0.28429,-72.95149,-3.77769,-56.50653,1.54209
0.43000,-27.29664,1.52397,50.75569,-1.94473,17.33490,0.26417,-72.99228,-4.40521,-56.48927,1.95999
0.44000,-27.28034,1.77441,50.73541,-2.12059,17.33722,0.15087,-73.03960,-5.09567,-56.46733,2.47784
0.45000,-27.26116,2.11382,50.71328,-2.31705,17.33792,-0.05398,-73.09419,-5.87883,-56.43972,3.08495
0.46000,-27.23806,2.56672,50.68907,-2.53620,17.33614,-0.33903,-73.15717,-6.78558,-56.40563,3.76091
0.47000,-27.20982,3.14503,50.66255,-2.77615,17.33114,-0.68312,-73.22990,-7.82928,-56.36450,4.47598
0.48000,-27.17516,3.84274,50.63354,-3.03078,17.32247,-1.05677,-73.31376,-8.99353,-56.31611,5.19295
0.49000,-27.13297,4.63324,50.60194,-3.28922,17.31001,-1.42431,-73.40977,-10.22835,-56.26064,5.87177
0.50000,-27.08250,5.47142,50.56776,-3.53699,17.29399,-1.74799,-73.51833,-11.45325,-56.19867,6.47316
0.51000,-27.02354,6.29930,50.53120,-3.75862,17.27505,-1.99318,-73.63884,-12.56905,-56.13118,6.96373
0.52000,-26.95651,7.05404,50.49259,-3.93810,17.25412,-2.13289,-73.76971,-13.47847,-56.05940,7.31735
0.53000,-26.88246,7.67679,50.45243,-4.06189,17.23239,-2.15139,-73.90841,-14.09798,-55.98483,7.51400
0.54000,-26.80297,8.11863,50.41135,-4.12045,17.21110,-2.04630,-74.05167,-14.36844,-55.90912,7.53803
0.55000,-26.72009,8.34455,50.37003,-4.10824,17.19146,-1.82896,-74.19578,-14.26239,-55.83407,7.37648
0.56000,-26.63608,8.33588,50.32919,-4.02508,17.17452,-1.52292,-74.33691,-13.78098,-55.76159,7.01962
0.57000,-26.55337,8.09002,50.28952,-3.87440,17.16100,-1.16005,-74.47140,-12.94823,-55.69368,6.46420
0.58000,-26.47428,7.61995,50.25170,-3.66287,17.15132,-0.77610,-74.59588,-11.80801,-55.63231,5.71899
0.59000,-26.40097,6.95286,50.21627,-3.40042,17.14548,-0.40627,-74.70756,-10.41870,-55.57930,4.80957
0.60000,-26.33523,6.12841,50.18369,-3.09906,17.14319,-0.07992,-74.80425,-8.84819,-55.53611,3.77827
0.61000,-26.27840,5.19676,50.15429,-2.77138,17.14388,0.18291,-74.88452,-7.17201,-55.50373,2.68173
0.62000,-26.23129,4.21429,50.12826,-2.43034,17.14685,0.37317,-74.94769,-5.46875,-55.48248,1.58386
0.63000,-26.19411,3.23858,50.10568,-2.08855,17.15135,0.49276,-74.99390,-3.81508,-55.47205,0.54493
0.64000,-26.16652,2.32239,50.08649,-1.75705,17.15670,0.55227,-75.02399,-2.28081,-55.47158,-0.38395
0.65000,-26.14767,1.50881,50.07054,-1.44615,17.16239,0.56705,-75.03951,-0.92430,-55.47973,-1.16558
0.66000,-26.13634,0.82788,50.05757,-1.16463,17.16805,0.55408,-75.04248,0.21362,-55.49489,-1.77898
0.67000,-26.13111,0.29612,50.04725,-0.92049,17.17347,0.52834,-75.03524,1.11046,-55.51531,-2.21710
0.68000,-26.13042,-0.08173,50.03916,-0.72098,17.17861,0.50049,-75.02027,1.75858,-55.53923,-2.48318
0.69000,-26.13274,-0.31033,50.03283,-0.57144,17.18348,0.47693,-75.00007,2.16331,-55.56498,-2.58713
0.70000,-26.13663,-0.40064,50.02773,-0.47436,17.18815,0.46024,-74.97701,2.33574,-55.59098,-2.54307
0.71000,-26.14076,-0.36850,50.02334,-0.42992,17.19269,0.45061,-74.95335,2.28882,-55.61584,-2.36683
0.72000,-26.14400,-0.23279,50.01913,-0.43468,17.19716,0.44718,-74.93123,2.03629,-55.63831,-2.07787
0.73000,-26.14541,-0.01478,50.01464,-0.48122,17.20163,0.44842,-74.91263,1.59416,-55.65739,-1.69983
0.74000,-26.14429,0.26217,50.00951,-0.55904,17.20613,0.45204,-74.89935,0.98953,-55.67231,-1.26019
0.75000,-26.14017,0.57468,50.00346,-0.65536,17.21067,0.45481,-74.89284,0.26169,-55.68260,-0.79002
0.76000,-26.13280,0.89941,49.99640,-0.75645,17.21523,0.45242,-74.89411,-0.53520,-55.68811,-0.31834
