Tiempo,Flexo-extensión hombro derecho,Abducción-aducción hombro derecho,Flexo-extensión codo derecho,Flexo-extensión muñeca derecha,Desviación radiocubital muñeca derecha
0.28000,-1.08382,93.38375,-0.64123,0.17938,0.57567
0.29000,-1.08000,93.37179,-0.64454,0.21305,0.55789
0.30000,-1.07699,93.35990,-0.64683,0.24324,0.53931
0.31000,-1.07454,93.34789,-0.64810,0.26773,0.51978
0.32000,-1.07235,93.33552,-0.64834,0.28467,0.49918
0.33000,-1.07015,93.32258,-0.64744,0.29274,0.47743
0.34000,-1.06772,93.30890,-0.64525,0.29134,0.45456
0.35000,-1.06486,93.29433,-0.64159,0.28062,0.43066
0.36000,-1.06145,93.27881,-0.63630,0.26155,0.40597
0.37000,-1.05743,93.26225,-0.62935,0.23581,0.38077
0.38000,-1.05278,93.24465,-0.62081,0.20563,0.35543
0.39000,-1.04753,93.22601,-0.61098,0.17358,0.33036
0.40000,-1.04174,93.20632,-0.60035,0.14231,0.30602
0.41000,-1.03550,93.18560,-0.58958,0.11424,0.28283
0.42000,-1.02891,93.16386,-0.57942,0.09136,0.26121
0.43000,-1.02210,93.14111,-0.57068,0.07510,0.24155
0.44000,-1.01519,93.11739,-0.56412,0.06627,0.22416
0.45000,-1.00824,93.09275,-0.56036,0.06515,0.20932
0.46000,-1.00126,93.06725,-0.55984,0.07150,0.19719
0.47000,-0.99412,93.04101,-0.56277,0.08476,0.18789
0.48000,-0.98651,93.01415,-0.56908,0.10418,0.18141
0.49000,-0.97788,92.98689,-0.57844,0.12885,0.17767
0.50000,-0.96743,92.95940,-0.59033,0.15789,0.17648
0.51000,-0.95401,92.93197,-0.60403,0.19040,0.17749
0.52000,-0.93617,92.90480,-0.61873,0.22548,0.18022
0.53000,-0.91215,92.87811,-0.63361,0.26227,0.18402
0.54000,-0.87993,92.85202,-0.64786,0.29982,0.18807
0.55000,-0.83738,92.82651,-0.66080,0.33713,0.19149
0.56000,-0.78242,92.80143,-0.67187,0.37309,0.19336
0.57000,-0.71336,92.77649,-0.68069,0.40648,0.19287
0.58000,-0.62917,92.75127,-0.68702,0.43612,0.18939
0.59000,-0.52989,92.72527,-0.69080,0.46090,0.18256
0.60000,-0.41691,92.69801,-0.69209,0.47993,0.17232
0.61000,-0.29317,92.66909,-0.69109,0.49269,0.15896
0.62000,-0.16313,92.63824,-0.68808,0.49909,0.14299
0.63000,-0.03239,92.60536,-0.68345,0.49947,0.12519
0.64000,0.09301,92.57061,-0.67763,0.49456,0.10642
0.65000,0.20747,92.53432,-0.67107,0.48536,0.08759
0.66000,0.30652,92.49701,-0.66422,0.47306,0.06955
0.67000,0.38726,92.45930,-0.65746,0.45882,0.05300
0.68000,0.44846,92.42186,-0.65108,0.44377,0.03841
0.69000,0.49037,92.38534,-0.64524,0.42882,0.02604
0.70000,0.51449,92.35027,-0.63997,0.41467,0.01590
0.71000,0.52317,92.31709,-0.63521,0.40174,0.00779
0.72000,0.51934,92.28603,-0.63081,0.39015,0.00142
0.73000,0.50608,92.25723,-0.62662,0.37971,-0.00355
0.74000,0.48646,92.23069,-0.62250,0.37002,-0.00743
0.75000,0.46323,92.20638,-0.61842,0.36050,-0.01046
0.76000,0.43875,92.18418,-0.61442,0.35055,-0.01281
0.77000,0.41490,92.16403,-0.61068,0.33970,-0.01460
0.78000,0.39305,92.14586,-0.60748,0.32777,-0.01590
0.79000,0.37412,92.12961,-0.60520,0.31491,-0.01681
0.80000,0.35860,92.11521,-0.60431,0.30169,-0.01739
0.81000,0.34664,92.10260,-0.60529,0.28896,-0.01770
0.82000,0.33815,92.09168,-0.60861,0.27772,-0.01773
0.83000,0.33283,92.08230,-0.61471,0.26893,-0.01738
0.84000,0.33026,92.07429,-0.62387,0.26333,-0.01652
0.85000,0.32997,92.06740,-0.63622,0.26134,-0.01493
0.86000,0.33141,92.06137,-0.65164,0.26302,-0.01244
0.87000,0.33406,92.05591,-0.66979,0.26808,-0.00889
0.88000,0.33745,92.05071,-0.69008,0.27597,-0.00427
0.89000,0.34115,92.04550,-0.71172,0.28599,0.00134
0.90000,0.34481,92.04002,-0.73380,0.29736,0.00770
0.91000,0.34821,92.03407,-0.75537,0.30937,0.01447
0.92000,0.35120,92.02750,-0.77553,0.32142,0.02123
0.93000,0.35372,92.02022,-0.79350,0.33317,0.02754
0.94000,0.35579,92.01221,-0.80872,0.34457,0.03296
0.95000,0.35747,92.00343,-0.82085,0.35590,0.03707
0.96000,0.35887,91.99393,-0.82982,0.36772,0.03953
0.97000,0.36012,91.98367,-0.83584,0.38078,0.04009
0.98000,0.36137,91.97265,-0.83933,0.39591,0.03862
0.99000,0.36277,91.96082,-0.84090,0.41386,0.03512
1.00000,0.36447,91.94809,-0.84125,0.43516,0.02974
1.01000,0.36660,91.93436,-0.84109,0.46005,0.02275
1.02000,0.36927,91.91951,-0.84104,0.48841,0.01456
1.03000,0.37261,91.90339,-0.84152,0.51972,0.00560
1.04000,0.37669,91.88589,-0.84275,0.55312,-0.00360
1.05000,0.38158,91.86693,-0.84467,0.58740,-0.01254
1.06000,0.38730,91.84649,-0.84704,0.62119,-0.02074
1.07000,0.39382,91.82466,-0.84948,0.65303,-0.02775
1.08000,0.40102,91.80164,-0.85149,0.68157,-0.03324
1.09000,0.40876,91.77771,-0.85260,0.70570,-0.03703
1.10000,0.41679,91.75327,-0.85237,0.72466,-0.03907
1.11000,0.42486,91.72875,-0.85047,0.73813,-0.03950
1.12000,0.43270,91.70460,-0.84665,0.74618,-0.03859
1.13000,0.44003,91.68121,-0.84084,0.74935,-0.03671
1.14000,0.44664,91.65895,-0.83305,0.74851,-0.03431
1.15000,0.45234,91.63805,-0.82343,0.74479,-0.03183
1.16000,0.45703,91.61868,-0.81218,0.73949,-0.02969
1.17000,0.46064,91.60088,-0.79962,0.73391,-0.02824
1.18000,0.46320,91.58459,-0.78606,0.72919,-0.02770
1.19000,0.46477,91.56969,-0.77187,0.72620,-0.02820
1.20000,0.46545,91.55599,-0.75741,0.72541,-0.02970
1.21000,0.46539,91.54327,-0.74301,0.72683,-0.03212
1.22000,0.46473,91.53131,-0.72897,0.73005,-0.03526
1.23000,0.46363,91.51992,-0.71551,0.73430,-0.03894
1.24000,0.46223,91.50897,-0.70279,0.73857,-0.04302
1.25000,0.46067,91.49838,-0.69087,0.74186,-0.04741
1.26000,0.45908,91.48813,-0.67973,0.74328,-0.05212
1.27000,0.45754,91.47824,-0.66927,0.74231,-0.05723
1.28000,0.45617,91.46874,-0.65937,0.73882,-0.06287
1.29000,0.45501,91.45965,-0.64987,0.73319,-0.06918
1.30000,0.45414,91.45094,-0.64061,0.72622,-0.07625
1.31000,0.45360,91.44252,-0.63152,0.71903,-0.08409
1.32000,0.45344,91.43429,-0.62257,0.71292,-0.09264
1.33000,0.45370,91.42604,-0.61381,0.70920,-0.10172
1.34000,0.45439,91.41759,-0.60536,0.70907,-0.11110
1.35000,0.45556,91.40871,-0.59734,0.71350,-0.12055
1.36000,0.45720,91.39919,-0.58988,0.72317,-0.12985
1.37000,0.45932,91.38882,-0.58303,0.73842,-0.13889
1.38000,0.46193,91.37737,-0.57675,0.75925,-0.14763
1.39000,0.46499,91.36466,-0.57088,0.78530,-0.15612
1.40000,0.46849,91.35052,-0.56516,0.81588,-0.16444
1.41000,0.47236,91.33478,-0.55920,0.85000,-0.17267
1.42000,0.47656,91.31733,-0.55257,0.88642,-0.18079
1.43000,0.48099,91.29810,-0.54482,0.92374,-0.18869
1.44000,0.48556,91.27709,-0.53552,0.96052,-0.19614
1.45000,0.49017,91.25432,-0.52429,0.99534,-0.20282
1.46000,0.49470,91.22983,-0.51084,1.02694,-0.20836
1.47000,0.49910,91.20367,-0.49495,1.05431,-0.21244
1.48000,0.50330,91.17592,-0.47652,1.07674,-0.21484
1.49000,0.50730,91.14657,-0.45556,1.09386,-0.21549
1.50000,0.51112,91.11565,-0.43220,1.10564,-0.21449
1.51000,0.51481,91.08318,-0.40673,1.11234,-0.21213
1.52000,0.51840,91.04916,-0.37954,1.11442,-0.20881
1.53000,0.52191,91.01372,-0.35120,1.11246,-0.20496
1.54000,0.52531,90.97698,-0.32235,1.10706,-0.20103
1.55000,0.52848,90.93923,-0.29370,1.09878,-0.19744
1.56000,0.53128,90.90079,-0.26598,1.08815,-0.19455
1.57000,0.53347,90.86211,-0.23989,1.07564,-0.19265
1.58000,0.53479,90.82365,-0.21604,1.06172,-0.19201
1.59000,0.53496,90.78592,-0.19491,1.04689,-0.19284
1.60000,0.53370,90.74946,-0.17688,1.03172,-0.19528
1.61000,0.53080,90.71475,-0.16215,1.01688,-0.19941
1.62000,0.52610,90.68225,-0.15076,1.00305,-0.20518
1.63000,0.51954,90.65234,-0.14260,0.99092,-0.21243
1.64000,0.51112,90.62526,-0.13741,0.98103,-0.22088
1.65000,0.50093,90.60114,-0.13476,0.97374,-0.23016
1.66000,0.48914,90.57994,-0.13414,0.96909,-0.23982
1.67000,0.47594,90.56150,-0.13496,0.96681,-0.24937
1.68000,0.46155,90.54549,-0.13659,0.96629,-0.25837
1.69000,0.44623,90.53152,-0.13843,0.96669,-0.26644
1.70000,0.43018,90.51910,-0.13996,0.96703,-0.27334
1.71000,0.41362,90.50774,-0.14076,0.96637,-0.27893
1.72000,0.39670,90.49697,-0.14053,0.96390,-0.28320
1.73000,0.37952,90.48636,-0.13908,0.95901,-0.28623
1.74000,0.36214,90.47554,-0.13636,0.95140,-0.28813
1.75000,0.34454,90.46424,-0.13240,0.94102,-0.28903
1.76000,0.32670,90.45229,-0.12735,0.92811,-0.28903
1.77000,0.30853,90.43961,-0.12141,0.91318,-0.28823
1.78000,0.29001,90.42626,-0.11483,0.89693,-0.28668
1.79000,0.27114,90.41239,-0.10787,0.88017,-0.28446
1.80000,0.25200,90.39823,-0.10079,0.86371,-0.28165
1.81000,0.23278,90.38403,-0.09381,0.84825,-0.27830
1.82000,0.21372,90.37006,-0.08715,0.83421,-0.27447
1.83000,0.19515,90.35660,-0.08097,0.82168,-0.27013
1.84000,0.17738,90.34385,-0.07544,0.81039,-0.26524
1.85000,0.16070,90.33199,-0.07071,0.79977,-0.25971
1.86000,0.14529,90.32115,-0.06690,0.78910,-0.25342
1.87000,0.13119,90.31143,-0.06413,0.77765,-0.24630
1.88000,0.11832,90.30286,-0.06248,0.76489,-0.23832
1.89000,0.10646,90.29547,-0.06200,0.75061,-0.22954
1.90000,0.09530,90.28922,-0.06275,0.73498,-0.22010
1.91000,0.08449,90.28404,-0.06473,0.71850,-0.21021
1.92000,0.07369,90.27980,-0.06797,0.70192,-0.20012
1.93000,0.06263,90.27631,-0.07245,0.68608,-0.19005
1.94000,0.05116,90.27333,-0.07814,0.67178,-0.18023
1.95000,0.03929,90.27058,-0.08496,0.65967,-0.17078
1.96000,0.02718,90.26775,-0.09275,0.65014,-0.16180
1.97000,0.01515,90.26458,-0.10131,0.64329,-0.15331
1.98000,0.00367,90.26083,-0.11035,0.63889,-0.14531
1.99000,-0.00678,90.25634,-0.11952,0.63641,-0.13776
2.00000,-0.01573,90.25102,-0.12839,0.63501,-0.13059
2.01000,-0.02287,90.24486,-0.13653,0.63364,-0.12369
2.02000,-0.02810,90.23788,-0.14348,0.63111,-0.11689
2.03000,-0.03154,90.23016,-0.14877,0.62621,-0.10995
2.04000,-0.03351,90.22179,-0.15200,0.61782,-0.10260
2.05000,-0.03441,90.21291,-0.15280,0.60511,-0.09455
2.06000,-0.03468,90.20364,-0.15090,0.58762,-0.08553
2.07000,-0.03470,90.19410,-0.14617,0.56539,-0.07537
2.08000,-0.03474,90.18443,-0.13860,0.53895,-0.06401
2.09000,-0.03500,90.17476,-0.12838,0.50932,-0.05152
2.10000,-0.03563,90.16522,-0.11581,0.47780,-0.03811
2.11000,-0.03675,90.15594,-0.10138,0.44584,-0.02409
2.12000,-0.03849,90.14702,-0.08563,0.41480,-0.00982
2.13000,-0.04093,90.13854,-0.06918,0.38572,0.00432
2.14000,-0.04416,90.13062,-0.05264,0.35924,0.01800
2.15000,-0.04818,90.12333,-0.03656,0.33550,0.03095
2.16000,-0.05298,90.11675,-0.02139,0.31420,0.04301
2.17000,-0.05846,90.11098,-0.00746,0.29469,0.05409
2.18000,-0.06447,90.10609,0.00498,0.27613,0.06419
2.19000,-0.07082,90.10218,0.01581,0.25773,0.07333
2.20000,-0.07726,90.09928,0.02495,0.23891,0.08154
2.21000,-0.08349,90.09740,0.03235,0.21946,0.08880
2.22000,-0.08923,90.09648,0.03800,0.19958,0.09502
2.23000,-0.09415,90.09641,0.04188,0.17991,0.10007
2.24000,-0.09796,90.09702,0.04396,0.16139,0.10382
2.25000,-0.10046,90.09814,0.04423,0.14512,0.10615
2.26000,-0.10150,90.09961,0.04269,0.13214,0.10706
2.27000,-0.10111,90.10135,0.03939,0.12329,0.10664
2.28000,-0.09943,90.10331,0.03444,0.11908,0.10514
2.29000,-0.09674,90.10557,0.02803,0.11961,0.10288
2.30000,-0.09343,90.10823,0.02050,0.12458,0.10026
2.31000,-0.08992,90.11147,0.01227,0.13338,0.09769
2.32000,-0.08665,90.11543,0.00384,0.14512,0.09552
2.33000,-0.08401,90.12025,-0.00426,0.15884,0.09402
2.34000,-0.08229,90.12600,-0.01153,0.17360,0.09334
2.35000,-0.08169,90.13263,-0.01761,0.18861,0.09347
2.36000,-0.08225,90.14000,-0.02228,0.20331,0.09427
2.37000,-0.08390,90.14787,-0.02554,0.21746,0.09545
2.38000,-0.08642,90.15593,-0.02758,0.23103,0.09666
2.39000,-0.08949,90.16380,-0.02873,0.24420,0.09752
2.40000,-0.09275,90.17104,-0.02940,0.25719,0.09770
2.41000,-0.09580,90.17728,-0.02999,0.27017,0.09701
2.42000,-0.09825,90.18212,-0.03084,0.28313,0.09538
2.43000,-0.09978,90.18528,-0.03213,0.29581,0.09293
2.44000,-0.10018,90.18655,-0.03391,0.30768,0.08993
2.45000,-0.09935,90.18582,-0.03602,0.31800,0.08672
2.46000,-0.09731,90.18312,-0.03819,0.32580,0.08371
2.47000,-0.09421,90.17857,-0.04002,0.33009,0.08123
2.48000,-0.09028,90.17237,-0.04110,0.32992,0.07954
2.49000,-0.08580,90.16477,-0.04101,0.32458,0.07874
2.50000,-0.08105,90.15604,-0.03945,0.31369,0.07876
2.51000,-0.07628,90.14642,-0.03623,0.29735,0.07935
2.52000,-0.07167,90.13612,-0.03132,0.27610,0.08012
2.53000,-0.06729,90.12533,-0.02493,0.25094,0.08061
2.54000,-0.06319,90.11420,-0.01739,0.22318,0.08038
2.55000,-0.05934,90.10294,-0.00924,0.19431,0.07907
2.56000,-0.05571,90.09172,-0.00108,0.16587,0.07650
2.57000,-0.05229,90.08082,0.00647,0.13926,0.07270
2.58000,-0.04912,90.07053,0.01286,0.11567,0.06788
2.59000,-0.04629,90.06120,0.01772,0.09594,0.06243
2.60000,-0.04391,90.05317,0.02083,0.08053,0.05687
2.61000,-0.04211,90.04671,0.02223,0.06950,0.05173
2.62000,-0.04100,90.04203,0.02213,0.06254,0.04751
2.63000,-0.04066,90.03919,0.02089,0.05903,0.04459
2.64000,-0.04111,90.03813,0.01892,0.05816,0.04320
2.65000,-0.04231,90.03865,0.01666,0.05902,0.04339
2.66000,-0.04416,90.04046,0.01450,0.06071,0.04501
2.67000,-0.04650,90.04319,0.01269,0.06242,0.04781
2.68000,-0.04911,90.04646,0.01138,0.06347,0.05147
2.69000,-0.05177,90.04993,0.01056,0.06340,0.05563
2.70000,-0.05428,90.05328,0.01014,0.06195,0.05998
2.71000,-0.05644,90.05624,0.00996,0.05906,0.06422
2.72000,-0.05812,90.05866,0.00983,0.05490,0.06811
2.73000,-0.05924,90.06042,0.00961,0.04977,0.07142
2.74000,-0.05974,90.06145,0.00919,0.04412,0.07394
2.75000,-0.05964,90.06174,0.00854,0.03837,0.07552
2.76000,-0.05894,90.06129,0.00767,0.03292,0.07601
2.77000,-0.05766,90.06011,0.00664,0.02809,0.07534
2.78000,-0.05583,90.05824,0.00550,0.02404,0.07347
2.79000,-0.05343,90.05564,0.00427,0.02084,0.07040
2.80000,-0.05043,90.05235,0.00295,0.01851,0.06618
2.81000,-0.04676,90.04832,0.00149,0.01707,0.06088
2.82000,-0.04236,90.04361,-0.00023,0.01662,0.05463
2.83000,-0.03716,90.03825,-0.00235,0.01733,0.04764
2.84000,-0.03112,90.03233,-0.00504,0.01947,0.04017
2.85000,-0.02419,90.02598,-0.00846,0.02339,0.03257
2.86000,-0.01640,90.01933,-0.01269,0.02937,0.02521
2.87000,-0.00776,90.01252,-0.01777,0.03763,0.01846
2.88000,0.00170,90.00563,-0.02364,0.04820,0.01262
2.89000,0.01192,89.99869,-0.03017,0.06090,0.00790
2.90000,0.02286,89.99164,-0.03714,0.07536,0.00434
2.91000,0.03443,89.98438,-0.04434,0.09098,0.00183
2.92000,0.04655,89.97672,-0.05155,0.10697,0.00012
2.93000,0.05910,89.96850,-0.05856,0.12243,-0.00110
2.94000,0.07192,89.95957,-0.06521,0.13634,-0.00215
2.95000,0.08481,89.94984,-0.07140,0.14769,-0.00328
2.96000,0.09760,89.93930,-0.07703,0.15553,-0.00463
2.97000,0.11010,89.92806,-0.08203,0.15912,-0.00626
2.98000,0.12214,89.91629,-0.08632,0.15804,-0.00814
2.99000,0.13359,89.90424,-0.08979,0.15224,-0.01021
3.00000,0.14435,89.89222,-0.09230,0.14206,-0.01240
3.01000,0.15436,89.88052,-0.09371,0.12818,-0.01464
3.02000,0.16359,89.86943,-0.09387,0.11157,-0.01691
3.03000,0.17203,89.85920,-0.09272,0.09331,-0.01917
3.04000,0.17970,89.85001,-0.09026,0.07451,-0.02136
3.05000,0.18664,89.84196,-0.08657,0.05623,-0.02346
3.06000,0.19292,89.83513,-0.08184,0.03939,-0.02541
3.07000,0.19861,89.82951,-0.07631,0.02473,-0.02717
3.08000,0.20379,89.82506,-0.07026,0.01277,-0.02873
3.09000,0.20852,89.82174,-0.06395,0.00382,-0.03009
3.10000,0.21285,89.81950,-0.05760,-0.00204,-0.03128
3.11000,0.21680,89.81828,-0.05136,-0.00491,-0.03229
3.12000,0.22036,89.81803,-0.04530,-0.00509,-0.03314
3.13000,0.22351,89.81870,-0.03938,-0.00300,-0.03382
3.14000,0.22625,89.82021,-0.03348,0.00084,-0.03428
3.15000,0.22856,89.82244,-0.02741,0.00583,-0.03451
3.16000,0.23047,89.82527,-0.02097,0.01134,-0.03445
3.17000,0.23205,89.82850,-0.01398,0.01678,-0.03409
3.18000,0.23338,89.83188,-0.00630,0.02168,-0.03342
3.19000,0.23459,89.83514,0.00212,0.02573,-0.03249
3.20000,0.23585,89.83798,0.01121,0.02883,-0.03142
3.21000,0.23732,89.84007,0.02081,0.03112,-0.03040
3.22000,0.23915,89.84109,0.03065,0.03291,-0.02970
3.23000,0.24150,89.84073,0.04040,0.03466,-0.02964
3.24000,0.24448,89.83871,0.04964,0.03682,-0.03055
3.25000,0.24813,89.83482,0.05793,0.03974,-0.03272
3.26000,0.25249,89.82890,0.06486,0.04364,-0.03638
3.27000,0.25751,89.82090,0.07002,0.04851,-0.04164
3.28000,0.26314,89.81081,0.07313,0.05418,-0.04851
3.29000,0.26927,89.79874,0.07400,0.06039,-0.05690
3.30000,0.27578,89.78487,0.07263,0.06684,-0.06659
3.31000,0.28256,89.76940,0.06917,0.07327,-0.07731
3.32000,0.28946,89.75266,0.06393,0.07954,-0.08869
3.33000,0.29633,89.73494,0.05732,0.08559,-0.10032
3.34000,0.30301,89.71660,0.04982,0.09149,-0.11173
3.35000,0.30932,89.69800,0.04194,0.09737,-0.12247
3.36000,0.31508,89.67947,0.03413,0.10347,-0.13214
3.37000,0.32011,89.66134,0.02675,0.11006,-0.14043
3.38000,0.32428,89.64387,0.02011,0.11740,-0.14716
3.39000,0.32753,89.62722,0.01440,0.12573,-0.15231
3.40000,0.32986,89.61149,0.00974,0.13517,-0.15599
3.41000,0.33142,89.59665,0.00616,0.14563,-0.15844
3.42000,0.33243,89.58257,0.00365,0.15680,-0.15993
3.43000,0.33319,89.56905,0.00215,0.16814,-0.16078
3.44000,0.33403,89.55592,0.00160,0.17888,-0.16129
3.45000,0.33529,89.54296,0.00191,0.18819,-0.16170
3.46000,0.33721,89.53010,0.00299,0.19524,-0.16221
3.47000,0.33997,89.51730,0.00475,0.19939,-0.16293
3.48000,0.34364,89.50468,0.00709,0.20025,-0.16394
3.49000,0.34816,89.49241,0.00989,0.19780,-0.16526
3.50000,0.35342,89.48075,0.01305,0.19238,-0.16691
3.51000,0.35922,89.46999,0.01643,0.18467,-0.16889
3.52000,0.36535,89.46038,0.01987,0.17561,-0.17120
3.53000,0.37163,89.45212,0.02317,0.16622,-0.17386
3.54000,0.37792,89.44533,0.02613,0.15749,-0.17689
3.55000,0.38412,89.44003,0.02852,0.15021,-0.18025
3.56000,0.39022,89.43618,0.03014,0.14493,-0.18391
3.57000,0.39621,89.43367,0.03080,0.14185,-0.18774
3.58000,0.40212,89.43237,0.03043,0.14090,-0.19161
3.59000,0.40796,89.43217,0.02906,0.14177,-0.19534
3.60000,0.41374,89.43295,0.02682,0.14402,-0.19877
3.61000,0.41942,89.43466,0.02399,0.14723,-0.20175
3.62000,0.42498,89.43720,0.02091,0.15109,-0.20417
3.63000,0.43039,89.44048,0.01798,0.15547,-0.20596
3.64000,0.43565,89.44439,0.01562,0.16046,-0.20714
3.65000,0.44078,89.44875,0.01417,0.16635,-0.20774
3.66000,0.44590,89.45337,0.01393,0.17356,-0.20788
3.67000,0.45113,89.45799,0.01507,0.18247,-0.20769
3.68000,0.45669,89.46236,0.01765,0.19337,-0.20733
3.69000,0.46277,89.46621,0.02157,0.20628,-0.20697
3.70000,0.46959,89.46931,0.02665,0.22094,-0.20675
3.71000,0.47730,89.47150,0.03259,0.23680,-0.20678
3.72000,0.48598,89.47265,0.03905,0.25305,-0.20711
3.73000,0.49560,89.47269,0.04567,0.26874,-0.20775
3.74000,0.50602,89.47166,0.05210,0.28286,-0.20862
3.75000,0.51703,89.46964,0.05802,0.29451,-0.20958
3.76000,0.52831,89.46677,0.06316,0.30295,-0.21044
3.77000,0.53952,89.46323,0.06733,0.30774,-0.21095
3.78000,0.55032,89.45924,0.07038,0.30876,-0.21091
3.79000,0.56037,89.45502,0.07228,0.30620,-0.21013
3.80000,0.56942,89.45077,0.07302,0.30050,-0.20855
3.81000,0.57727,89.44664,0.07270,0.29234,-0.20618
3.82000,0.58382,89.44273,0.07146,0.28242,-0.20309
3.83000,0.58909,89.43906,0.06950,0.27144,-0.19939
3.84000,0.59320,89.43559,0.06704,0.25995,-0.19521
3.85000,0.59636,89.43226,0.06433,0.24829,-0.19064
3.86000,0.59883,89.42893,0.06161,0.23661,-0.18574
3.87000,0.60087,89.42551,0.05909,0.22491,-0.18059
3.88000,0.60270,89.42191,0.05701,0.21319,-0.17530
3.89000,0.60447,89.41808,0.05554,0.20150,-0.17000
3.90000,0.60622,89.41399,0.05488,0.19002,-0.16491
3.91000,0.60792,89.40966,0.05519,0.17911,-0.16025
3.92000,0.60948,89.40511,0.05661,0.16918,-0.15625
3.93000,0.61079,89.40038,0.05924,0.16065,-0.15304
3.94000,0.61176,89.39543,0.06310,0.15382,-0.15068
3.95000,0.61231,89.39027,0.06817,0.14885,-0.14909
3.96000,0.61241,89.38485,0.07436,0.14568,-0.14812
3.97000,0.61204,89.37917,0.08149,0.14407,-0.14757
3.98000,0.61122,89.37320,0.08936,0.14364,-0.14729
3.99000,0.61001,89.36696,0.09766,0.14398,-0.14717
4.00000,0.60843,89.36047,0.10609,0.14466,-0.14723
4.01000,0.60655,89.35379,0.11428,0.14537,-0.14755
4.02000,0.60438,89.34697,0.12190,0.14596,-0.14827
4.03000,0.60195,89.34009,0.12863,0.14650,-0.14959
4.04000,0.59924,89.33320,0.13428,0.14725,-0.15167
4.05000,0.59620,89.32637,0.13880,0.14866,-0.15466
4.06000,0.59274,89.31966,0.14238,0.15127,-0.15864
4.07000,0.58875,89.31313,0.14543,0.15567,-0.16367
4.08000,0.58412,89.30678,0.14862,0.16239,-0.16972
4.09000,0.57873,89.30065,0.15282,0.17193,-0.17678
4.10000,0.57249,89.29472,0.15909,0.18466,-0.18481
4.11000,0.56537,89.28893,0.16852,0.20087,-0.19374
4.12000,0.55741,89.28320,0.18217,0.22064,-0.20349
4.13000,0.54880,89.27737,0.20093,0.24383,-0.21384
4.14000,0.53987,89.27122,0.22538,0.26994,-0.22442
4.15000,0.53115,89.26447,0.25570,0.29795,-0.23457
4.16000,0.52337,89.25676,0.29160,0.32625,-0.24331
4.17000,0.51741,89.24765,0.33223,0.35260,-0.24934
4.18000,0.51429,89.23672,0.37620,0.37414,-0.25108
4.19000,0.51503,89.22356,0.42163,0.38758,-0.24683
4.20000,0.52054,89.20779,0.46624,0.38941,-0.23498
4.21000,0.53148,89.18918,0.50742,0.37624,-0.21428
4.22000,0.54799,89.16766,0.54245,0.34516,-0.18413
4.23000,0.56954,89.14333,0.56866,0.29417,-0.14489
4.24000,0.59471,89.11656,0.58380,0.22270,-0.09820
4.25000,0.62093,89.08803,0.58636,0.13215,-0.04727
4.26000,0.64436,89.05873,0.57606,0.02654,0.00278
4.27000,0.65972,89.03001,0.55441,-0.08685,0.04470
4.28000,0.66028,89.00356,0.52531,-0.19677,0.06901
4.29000,0.63788,88.98140,0.49558,-0.28756,0.06395
4.30000,0.58311,88.96577,0.47553,-0.33878,0.01578
4.31000,0.48558,88.95905,0.47929,-0.32537,-0.09072
4.32000,0.33431,88.96349,0.52497,-0.21832,-0.27146
4.33000,0.11824,88.98111,0.63454,0.01410,-0.54192
4.34000,-0.17321,89.01332,0.83339,0.40434,-0.91589
4.35000,-0.54955,89.06071,1.14946,0.98296,-1.40391
4.36000,-1.01863,89.12280,1.61219,1.77551,-2.01184
