Tiempo,Flexo-extensión hombro derecho,Abducción-aducción hombro derecho,Flexo-extensión codo derecho,Flexo-extensión muñeca derecha,Desviación radiocubital muñeca derecha
0.39000,-7.06421,79.32867,3.23583,4.40182,-4.57555
0.40000,-7.08268,79.32503,3.26190,4.43741,-4.59717
0.41000,-7.09684,79.32035,3.28912,4.47820,-4.61985
0.42000,-7.10739,79.31480,3.31660,4.52179,-4.64225
0.43000,-7.11516,79.30856,3.34365,4.56524,-4.66278
0.44000,-7.12108,79.30190,3.36990,4.60524,-4.67979
0.45000,-7.12615,79.29510,3.39528,4.63837,-4.69168
0.46000,-7.13140,79.28849,3.42006,4.66139,-4.69709
0.47000,-7.13787,79.28241,3.44478,4.67153,-4.69508
0.48000,-7.14655,79.27725,3.47020,4.66676,-4.68524
0.49000,-7.15837,79.27338,3.49720,4.64598,-4.66780
0.50000,-7.17414,79.27120,3.52667,4.60915,-4.64362
0.51000,-7.19446,79.27106,3.55941,4.55722,-4.61412
0.52000,-7.21974,79.27328,3.59599,4.49202,-4.58113
0.53000,-7.25008,79.27814,3.63662,4.41604,-4.54671
0.54000,-7.28528,79.28586,3.68110,4.33209,-4.51292
0.55000,-7.32486,79.29659,3.72876,4.24311,-4.48162
0.56000,-7.36806,79.31042,3.77841,4.15197,-4.45438
0.57000,-7.41396,79.32748,3.82841,4.06128,-4.43233
0.58000,-7.46149,79.34786,3.87681,3.97344,-4.41623
0.59000,-7.50960,79.37169,3.92142,3.89055,-4.40643
0.60000,-7.55727,79.39916,3.96006,3.81453,-4.40298
0.61000,-7.60358,79.43050,3.99073,3.74699,-4.40567
0.62000,-7.64777,79.46593,4.01178,3.68928,-4.41407
0.63000,-7.68919,79.50568,4.02205,3.64235,-4.42758
0.64000,-7.72738,79.54993,4.02100,3.60669,-4.44534
0.65000,-7.76198,79.59874,4.00873,3.58221,-4.46627
0.66000,-7.79281,79.65207,3.98596,3.56821,-4.48904
0.67000,-7.81977,79.70977,3.95401,3.56338,-4.51207
0.68000,-7.84291,79.77158,3.91462,3.56590,-4.53364
0.69000,-7.86239,79.83712,3.86987,3.57360,-4.55201
0.70000,-7.87851,79.90596,3.82199,3.58414,-4.56554
0.71000,-7.89167,79.97760,3.77318,3.59529,-4.57297
0.72000,-7.90238,80.05155,3.72547,3.60511,-4.57347
0.73000,-7.91118,80.12732,3.68057,3.61217,-4.56683
0.74000,-7.91860,80.20445,3.63982,3.61570,-4.55338
0.75000,-7.92505,80.28257,3.60401,3.61557,-4.53394
0.76000,-7.93076,80.36140,3.57344,3.61231,-4.50953
0.77000,-7.93570,80.44081,3.54781,3.60696,-4.48120
0.78000,-7.93956,80.52087,3.52626,3.60088,-4.44971
0.79000,-7.94177,80.60185,3.50737,3.59554,-4.41533
0.80000,-7.94151,80.68433,3.48922,3.59232,-4.37781
0.81000,-7.93785,80.76914,3.46947,3.59233,-4.33642
0.82000,-7.92981,80.85740,3.44557,3.59628,-4.29009
0.83000,-7.91648,80.95049,3.41485,3.60442,-4.23772
0.84000,-7.89716,81.04993,3.37476,3.61655,-4.17840
0.85000,-7.87140,81.15738,3.32304,3.63208,-4.11167
0.86000,-7.83909,81.27438,3.25791,3.65013,-4.03760
0.87000,-7.80048,81.40227,3.17820,3.66968,-3.95680
0.88000,-7.75614,81.54208,3.08344,3.68965,-3.87037
0.89000,-7.70691,81.69439,2.97397,3.70907,-3.77963
0.90000,-7.65385,81.85928,2.85090,3.72716,-3.68603
0.91000,-7.59813,82.03634,2.71614,3.74346,-3.59085
0.92000,-7.54090,82.22475,2.57222,3.75778,-3.49511
0.93000,-7.48322,82.42336,2.42217,3.77026,-3.39949
0.94000,-7.42591,82.63084,2.26934,3.78122,-3.30429
0.95000,-7.36954,82.84573,2.11711,3.79101,-3.20947
0.96000,-7.31434,83.06661,1.96870,3.79986,-3.11479
0.97000,-7.26023,83.29212,1.82688,3.80770,-3.01985
0.98000,-7.20684,83.52099,1.69380,3.81401,-2.92423
0.99000,-7.15347,83.75204,1.57083,3.81771,-2.82754
1.00000,-7.09919,83.98421,1.45845,3.81719,-2.72950
1.01000,-7.04283,84.21650,1.35623,3.81034,-2.62997
1.02000,-6.98303,84.44796,1.26297,3.79466,-2.52899
1.03000,-6.91838,84.67768,1.17679,3.76759,-2.42686
1.04000,-6.84746,84.90475,1.09542,3.72677,-2.32419
1.05000,-6.76903,85.12827,1.01644,3.67040,-2.22188
1.06000,-6.68212,85.34729,0.93756,3.59764,-2.12114
1.07000,-6.58609,85.56087,0.85690,3.50875,-2.02341
1.08000,-6.48070,85.76807,0.77320,3.40526,-1.93019
1.09000,-6.36609,85.96798,0.68592,3.28980,-1.84288
1.10000,-6.24276,86.15978,0.59534,3.16580,-1.76256
1.11000,-6.11148,86.34277,0.50245,3.03706,-1.68986
1.12000,-5.97324,86.51640,0.40884,2.90724,-1.62482
1.13000,-5.82919,86.68029,0.31651,2.77938,-1.56684
1.14000,-5.68059,86.83425,0.22767,2.65551,-1.51475
1.15000,-5.52872,86.97826,0.14448,2.53645,-1.46695
1.16000,-5.37485,87.11247,0.06891,2.42180,-1.42156
1.17000,-5.22018,87.23718,0.00257,2.31005,-1.37662
1.18000,-5.06577,87.35286,-0.05343,2.19891,-1.33035
1.19000,-4.91248,87.46010,-0.09856,2.08566,-1.28125
1.20000,-4.76092,87.55963,-0.13294,1.96757,-1.22820
1.21000,-4.61143,87.65234,-0.15742,1.84229,-1.17058
1.22000,-4.46410,87.73926,-0.17350,1.70820,-1.10818
1.23000,-4.31879,87.82150,-0.18334,1.56468,-1.04128
1.24000,-4.17521,87.90029,-0.18957,1.41221,-0.97051
1.25000,-4.03295,87.97686,-0.19507,1.25248,-0.89687
1.26000,-3.89157,88.05238,-0.20275,1.08822,-0.82156
1.27000,-3.75062,88.12787,-0.21529,0.92309,-0.74594
1.28000,-3.60966,88.20414,-0.23481,0.76140,-0.67139
1.29000,-3.46828,88.28173,-0.26276,0.60777,-0.59922
1.30000,-3.32610,88.36083,-0.29972,0.46683,-0.53059
1.31000,-3.18284,88.44138,-0.34536,0.34278,-0.46641
1.32000,-3.03834,88.52306,-0.39854,0.23914,-0.40734
1.33000,-2.89265,88.60539,-0.45737,0.15835,-0.35377
1.34000,-2.74608,88.68788,-0.51941,0.10157,-0.30582
1.35000,-2.59923,88.77012,-0.58189,0.06857,-0.26337
1.36000,-2.45298,88.85181,-0.64194,0.05764,-0.22611
1.37000,-2.30836,88.93284,-0.69676,0.06569,-0.19353
1.38000,-2.16650,89.01322,-0.74387,0.08852,-0.16497
1.39000,-2.02839,89.09307,-0.78125,0.12110,-0.13967
1.40000,-1.89478,89.17246,-0.80750,0.15798,-0.11682
1.41000,-1.76606,89.25140,-0.82192,0.19383,-0.09564
1.42000,-1.64225,89.32969,-0.82457,0.22384,-0.07546
1.43000,-1.52305,89.40697,-0.81623,0.24419,-0.05585
1.44000,-1.40792,89.48272,-0.79830,0.25236,-0.03664
1.45000,-1.29623,89.55630,-0.77262,0.24732,-0.01795
1.46000,-1.18743,89.62711,-0.74124,0.22953,-0.00018
1.47000,-1.08116,89.69466,-0.70627,0.20081,0.01608
1.48000,-0.97734,89.75867,-0.66963,0.16402,0.03021
1.49000,-0.87621,89.81908,-0.63292,0.12273,0.04166
1.50000,-0.77832,89.87605,-0.59738,0.08071,0.05003
1.51000,-0.68444,89.92987,-0.56382,0.04152,0.05517
1.52000,-0.59544,89.98088,-0.53268,0.00812,0.05719
1.53000,-0.51219,90.02930,-0.50405,-0.01742,0.05642
1.54000,-0.43543,90.07513,-0.47775,-0.03408,0.05342
1.55000,-0.36571,90.11810,-0.45341,-0.04186,0.04881
1.56000,-0.30329,90.15761,-0.43049,-0.04170,0.04329
1.57000,-0.24823,90.19281,-0.40833,-0.03520,0.03742
1.58000,-0.20034,90.22262,-0.38622,-0.02441,0.03169
1.59000,-0.15925,90.24586,-0.36342,-0.01147,0.02637
1.60000,-0.12445,90.26138,-0.33921,0.00165,0.02160
1.61000,-0.09536,90.26807,-0.31292,0.01342,0.01733
1.62000,-0.07130,90.26503,-0.28396,0.02294,0.01341
1.63000,-0.05156,90.25153,-0.25184,0.03009,0.00955
1.64000,-0.03540,90.22701,-0.21612,0.03555,0.00535
1.65000,-0.02203,90.19111,-0.17640,0.04072,0.00029
1.66000,-0.01066,90.14355,-0.13228,0.04759,-0.00626
1.67000,-0.00052,90.08417,-0.08335,0.05846,-0.01501
1.68000,0.00908,90.01282,-0.02915,0.07569,-0.02665
1.69000,0.01872,89.92944,0.03078,0.10136,-0.04182
1.70000,0.02877,89.83398,0.09688,0.13704,-0.06096
1.71000,0.03942,89.72648,0.16948,0.18355,-0.08431
1.72000,0.05056,89.60711,0.24874,0.24090,-0.11187
1.73000,0.06184,89.47616,0.33458,0.30819,-0.14339
1.74000,0.07265,89.33412,0.42657,0.38371,-0.17843
1.75000,0.08218,89.18172,0.52399,0.46500,-0.21643
1.76000,0.08946,89.01997,0.62577,0.54906,-0.25677
1.77000,0.09343,88.85013,0.73058,0.63252,-0.29880
1.78000,0.09302,88.67374,0.83692,0.71185,-0.34194
1.79000,0.08725,88.49258,0.94316,0.78355,-0.38564
1.80000,0.07524,88.30859,1.04771,0.84438,-0.42938
1.81000,0.05638,88.12383,1.14908,0.89149,-0.47271
1.82000,0.03024,87.94040,1.24595,0.92264,-0.51519
1.83000,-0.00333,87.76035,1.33719,0.93633,-0.55643
1.84000,-0.04429,87.58569,1.42191,0.93200,-0.59607
1.85000,-0.09240,87.41826,1.49937,0.91011,-0.63388
1.86000,-0.14727,87.25966,1.56903,0.87226,-0.66974
1.87000,-0.20834,87.11125,1.63049,0.82115,-0.70372
1.88000,-0.27488,86.97401,1.68350,0.76035,-0.73610
1.89000,-0.34597,86.84853,1.72795,0.69412,-0.76734
1.90000,-0.42046,86.73490,1.76390,0.62697,-0.79801
1.91000,-0.49706,86.63283,1.79161,0.56333,-0.82878
1.92000,-0.57432,86.54157,1.81151,0.50711,-0.86024
1.93000,-0.65072,86.46006,1.82425,0.46138,-0.89284
1.94000,-0.72472,86.38699,1.83072,0.42805,-0.92686
1.95000,-0.79488,86.32097,1.83201,0.40781,-0.96229
1.96000,-0.85991,86.26057,1.82936,0.40008,-0.99884
1.97000,-0.91879,86.20451,1.82416,0.40316,-1.03596
1.98000,-0.97080,86.15169,1.81780,0.41452,-1.07292
1.99000,-1.01560,86.10124,1.81162,0.43114,-1.10884
2.00000,-1.05318,86.05257,1.80682,0.44988,-1.14283
2.01000,-1.08388,86.00530,1.80442,0.46787,-1.17412
2.02000,-1.10824,85.95928,1.80519,0.48273,-1.20211
2.03000,-1.12694,85.91442,1.80960,0.49279,-1.22651
2.04000,-1.14072,85.87072,1.81783,0.49713,-1.24733
2.05000,-1.15024,85.82813,1.82977,0.49554,-1.26489
2.06000,-1.15606,85.78655,1.84504,0.48838,-1.27979
2.07000,-1.15855,85.74579,1.86300,0.47641,-1.29277
2.08000,-1.15793,85.70556,1.88289,0.46063,-1.30470
2.09000,-1.15427,85.66549,1.90389,0.44203,-1.31646
2.10000,-1.14755,85.62518,1.92519,0.42150,-1.32887
2.11000,-1.13772,85.58418,1.94614,0.39972,-1.34266
2.12000,-1.12478,85.54205,1.96631,0.37713,-1.35840
2.13000,-1.10883,85.49840,1.98553,0.35393,-1.37655
2.14000,-1.09015,85.45287,2.00393,0.33011,-1.39738
2.15000,-1.06924,85.40521,2.02186,0.30547,-1.42101
2.16000,-1.04679,85.35525,2.03989,0.27967,-1.44742
2.17000,-1.02370,85.30289,2.05871,0.25226,-1.47649
2.18000,-1.00100,85.24820,2.07901,0.22270,-1.50797
2.19000,-0.97983,85.19130,2.10144,0.19045,-1.54153
2.20000,-0.96130,85.13242,2.12654,0.15501,-1.57674
2.21000,-0.94645,85.07189,2.15463,0.11607,-1.61310
2.22000,-0.93616,85.01012,2.18584,0.07352,-1.65003
2.23000,-0.93110,84.94756,2.22007,0.02758,-1.68691
2.24000,-0.93164,84.88471,2.25701,-0.02127,-1.72313
2.25000,-0.93787,84.82207,2.29614,-0.07235,-1.75813
2.26000,-0.94961,84.76009,2.33675,-0.12479,-1.79146
2.27000,-0.96641,84.69923,2.37798,-0.17771,-1.82283
2.28000,-0.98762,84.63982,2.41886,-0.23026,-1.85217
2.29000,-1.01247,84.58209,2.45838,-0.28170,-1.87962
2.30000,-1.04006,84.52616,2.49554,-0.33141,-1.90555
2.31000,-1.06951,84.47200,2.52945,-0.37892,-1.93053
2.32000,-1.09992,84.41945,2.55936,-0.42390,-1.95520
2.33000,-1.13043,84.36823,2.58478,-0.46608,-1.98020
2.34000,-1.16027,84.31796,2.60545,-0.50521,-2.00602
2.35000,-1.18876,84.26823,2.62135,-0.54108,-2.03290
2.36000,-1.21535,84.21864,2.63270,-0.57342,-2.06080
2.37000,-1.23967,84.16885,2.63988,-0.60194,-2.08931
2.38000,-1.26154,84.11874,2.64341,-0.62638,-2.11778
2.39000,-1.28103,84.06834,2.64383,-0.64646,-2.14542
2.40000,-1.29847,84.01800,2.64171,-0.66195,-2.17142
2.41000,-1.31441,83.96825,2.63755,-0.67270,-2.19508
2.42000,-1.32956,83.91984,2.63180,-0.67866,-2.21598
2.43000,-1.34472,83.87359,2.62484,-0.67997,-2.23394
2.44000,-1.36069,83.83035,2.61699,-0.67691,-2.24907
2.45000,-1.37812,83.79085,2.60848,-0.66998,-2.26165
2.46000,-1.39748,83.75566,2.59953,-0.65980,-2.27206
2.47000,-1.41895,83.72511,2.59031,-0.64709,-2.28064
2.48000,-1.44244,83.69924,2.58098,-0.63256,-2.28768
2.49000,-1.46755,83.67786,2.57173,-0.61689,-2.29333
2.50000,-1.49364,83.66048,2.56280,-0.60065,-2.29762
2.51000,-1.51991,83.64647,2.55442,-0.58431,-2.30054
2.52000,-1.54548,83.63505,2.54686,-0.56823,-2.30205
2.53000,-1.56948,83.62541,2.54033,-0.55267,-2.30216
2.54000,-1.59117,83.61678,2.53501,-0.53784,-2.30101
2.55000,-1.60999,83.60844,2.53103,-0.52391,-2.29882
2.56000,-1.62558,83.59987,2.52843,-0.51106,-2.29593
2.57000,-1.63783,83.59058,2.52723,-0.49947,-2.29271
2.58000,-1.64684,83.58025,2.52740,-0.48932,-2.28952
2.59000,-1.65286,83.56864,2.52892,-0.48079,-2.28665
2.60000,-1.65629,83.55553,2.53180,-0.47407,-2.28428
2.61000,-1.65762,83.54074,2.53609,-0.46939,-2.28251
2.62000,-1.65736,83.52410,2.54190,-0.46707,-2.28132
2.63000,-1.65606,83.50549,2.54936,-0.46751,-2.28060
2.64000,-1.65425,83.48478,2.55862,-0.47125,-2.28018
2.65000,-1.65247,83.46197,2.56980,-0.47894,-2.27987
2.66000,-1.65127,83.43713,2.58301,-0.49127,-2.27947
2.67000,-1.65118,83.41048,2.59836,-0.50887,-2.27889
2.68000,-1.65273,83.38239,2.61593,-0.53219,-2.27814
2.69000,-1.65643,83.35333,2.63583,-0.56138,-2.27745
2.70000,-1.66276,83.32392,2.65815,-0.59612,-2.27718
2.71000,-1.67210,83.29482,2.68302,-0.63556,-2.27781
2.72000,-1.68472,83.26677,2.71050,-0.67828,-2.27990
2.73000,-1.70079,83.24049,2.74066,-0.72234,-2.28390
2.74000,-1.72030,83.21668,2.77350,-0.76539,-2.29011
2.75000,-1.74315,83.19601,2.80895,-0.80481,-2.29859
2.76000,-1.76908,83.17904,2.84691,-0.83793,-2.30913
2.77000,-1.79773,83.16624,2.88718,-0.86222,-2.32122
2.78000,-1.82866,83.15794,2.92954,-0.87562,-2.33414
2.79000,-1.86131,83.15431,2.97369,-0.87677,-2.34697
2.80000,-1.89499,83.15536,3.01925,-0.86525,-2.35863
2.81000,-1.92889,83.16090,3.06572,-0.84185,-2.36797
2.82000,-1.96202,83.17056,3.11245,-0.80873,-2.37378
2.83000,-1.99323,83.18380,3.15857,-0.76941,-2.37481
2.84000,-2.02118,83.19999,3.20299,-0.72869,-2.36989
2.85000,-2.04438,83.21841,3.24438,-0.69239,-2.35796
2.86000,-2.06130,83.23830,3.28123,-0.66690,-2.33821
2.87000,-2.07048,83.25893,3.31194,-0.65861,-2.31026
2.88000,-2.07074,83.27962,3.33504,-0.67320,-2.27432
2.89000,-2.06138,83.29973,3.34936,-0.71490,-2.23147
2.90000,-2.04248,83.31876,3.35447,-0.78569,-2.18386
2.91000,-2.01520,83.33636,3.35100,-0.88473,-2.13494
2.92000,-1.98208,83.35235,3.34111,-1.00776,-2.08968
2.93000,-1.94732,83.36684,3.32894,-1.14669,-2.05455
2.94000,-1.91704,83.38029,3.32109,-1.28935,-2.03758
2.95000,-1.89939,83.39359,3.32700,-1.41930,-2.04807
2.96000,-1.90453,83.40813,3.35929,-1.51579,-2.09625
2.97000,-1.94443,83.42584,3.43393,-1.55398,-2.19267
2.98000,-2.03244,83.44917,3.57009,-1.50531,-2.34738
2.99000,-2.18266,83.48093,3.78975,-1.33829,-2.56887
3.00000,-2.40905,83.52423,4.11695,-1.01973,-2.86289
3.01000,-2.72454,83.58208,4.57665,-0.51633,-3.23112
3.02000,-3.13999,83.65723,5.19331,0.20331,-3.66998
3.03000,-3.66330,83.75188,5.98923,1.16631,-4.16956
3.04000,-4.29878,83.86741,6.98292,2.39304,-4.71305
3.05000,-5.04673,84.00438,8.18756,3.89479,-5.27673
3.06000,-5.90341,84.16239,9.60973,5.67189,-5.83071
3.07000,-6.86124,84.34016,11.24879,7.71240,-6.34053
3.08000,-7.90941,84.53548,13.09673,9.99196,-6.76962
3.09000,-9.03459,84.74535,15.13880,12.47443,-7.08238
3.10000,-10.22191,84.96588,17.35471,15.11373,-7.24766
3.11000,-11.45592,85.19253,19.72035,17.85655,-7.24226
3.12000,-12.72145,85.42016,22.20979,20.64567,-7.05378
3.13000,-14.00435,85.64338,24.79730,23.42375,-6.68262
3.14000,-15.29193,85.85683,27.45909,26.13712,-6.14254
3.15000,-16.57323,86.05565,30.17463,28.73915,-5.45965
3.16000,-17.83900,86.23579,32.92716,31.19312,-4.66991
3.17000,-19.08171,86.39440,35.70365,33.47394,-3.81545
3.18000,-20.29544,86.52995,38.49401,35.56881,-2.94020
3.19000,-21.47588,86.64240,41.29002,37.47671,-2.08557
3.20000,-22.62042,86.73317,44.08398,39.20685,-1.28655
3.21000,-23.72833,86.80516,46.86767,40.77630,-0.56894
3.22000,-24.80087,86.86275,49.63145,42.20719,0.05211
3.23000,-25.84126,86.91165,52.36398,43.52377,0.57219
3.24000,-26.85429,86.95868,55.05224,44.74964,0.99651
3.25000,-27.84551,87.01126,57.68209,45.90539,1.33773
3.26000,-28.82029,87.07678,60.23896,47.00674,1.61323
3.27000,-29.78282,87.16183,62.70873,48.06315,1.84210
3.28000,-30.73542,87.27155,65.07866,49.07700,2.04218
3.29000,-31.67827,87.40923,67.33815,50.04331,2.22768
3.30000,-32.60977,87.57632,69.47943,50.95006,2.40742
3.31000,-33.52713,87.77268,71.49797,51.77921,2.58396
3.32000,-34.42740,87.99715,73.39268,52.50840,2.75368
3.33000,-35.30829,88.24792,75.16579,53.11327,2.90754
3.34000,-36.16887,88.52301,76.82269,53.57008,3.03249
3.35000,-37.00985,88.82040,78.37138,53.85825,3.11316
3.36000,-37.83352,89.13804,79.82198,53.96265,3.13362
3.37000,-38.64337,89.47376,81.18611,53.87501,3.07889
3.38000,-39.44355,89.82510,82.47618,53.59443,2.93606
3.39000,-40.23822,90.18915,83.70475,53.12691,2.69495
3.40000,-41.03098,90.56257,84.88383,52.48416,2.34834
3.41000,-41.82435,90.94154,86.02431,51.68167,1.89190
3.42000,-42.61944,91.32190,87.13541,50.73676,1.32409
3.43000,-43.41585,91.69928,88.22430,49.66642,0.64605
3.44000,-44.21166,92.06930,89.29591,48.48554,-0.13834
3.45000,-45.00368,92.42773,90.35283,47.20546,-1.02228
3.46000,-45.78772,92.77071,91.39536,45.83317,-1.99579
3.47000,-46.55897,93.09494,92.42175,44.37126,-3.04553
3.48000,-47.31232,93.39786,93.42859,42.81884,-4.15488
3.49000,-48.04268,93.67775,94.41113,41.17344,-5.30440
3.50000,-48.74515,93.93382,95.36378,39.43376,-6.47257
3.51000,-49.41521,94.16611,96.28049,37.60302,-7.63692
3.52000,-50.04868,94.37540,97.15501,35.69230,-8.77502
3.53000,-50.64177,94.56304,97.98096,33.72325,-9.86524
3.54000,-51.19091,94.73062,98.75189,31.72931,-10.88721
3.55000,-51.69275,94.87980,99.46107,29.75479,-11.82185
3.56000,-52.14410,95.01206,100.10135,27.85181,-12.65132
3.57000,-52.54196,95.12863,100.66503,26.07532,-13.35925
3.58000,-52.88374,95.23041,101.14389,24.47690,-13.93149
3.59000,-53.16743,95.31815,101.52958,23.09864,-14.35744
3.60000,-53.39208,95.39268,101.81437,21.96792,-14.63161
3.61000,-53.55813,95.45518,101.99218,21.09419,-14.75488
3.62000,-53.66782,95.50738,102.05976,20.46844,-14.73514
3.63000,-53.72536,95.55162,102.01770,20.06532,-14.58695
3.64000,-53.73684,95.59062,101.87123,19.84762,-14.33068
3.65000,-53.70984,95.62717,101.63053,19.77227,-13.99127
3.66000,-53.65269,95.66373,101.31051,19.79646,-13.59685
3.67000,-53.57371,95.70191,100.93010,19.88288,-13.17736
3.68000,-53.48029,95.74226,100.51098,20.00317,-12.76289
3.69000,-53.37824,95.78397,100.07587,20.13906,-12.38193
3.70000,-53.27139,95.82492,99.64651,20.28166,-12.05945
3.71000,-53.16160,95.86188,99.24164,20.42941,-11.81514
3.72000,-53.04920,95.89095,98.87509,20.58531,-11.66198
3.73000,-52.93361,95.90816,98.55461,20.75433,-11.60564
3.74000,-52.81423,95.91010,98.28127,20.94118,-11.64455
3.75000,-52.69122,95.89449,98.04987,21.14879,-11.77071
3.76000,-52.56606,95.86065,97.84997,21.37752,-11.97110
3.77000,-52.44184,95.80965,97.66762,21.62501,-12.22934
3.78000,-52.32312,95.74429,97.48740,21.88689,-12.52753
3.79000,-52.21546,95.66872,97.29446,22.15773,-12.84801
3.80000,-52.12481,95.58804,97.07627,22.43235,-13.17477
3.81000,-52.05667,95.50765,96.82390,22.70675,-13.49454
3.82000,-52.01533,95.43266,96.53262,22.97870,-13.79740
3.83000,-52.00317,95.36735,96.20185,23.24780,-14.07687
3.84000,-52.02031,95.31477,95.83446,23.51523,-14.32970
3.85000,-52.06451,95.27656,95.43575,23.78326,-14.55540
3.86000,-52.13137,95.25298,95.01228,24.05471,-14.75557
3.87000,-52.21480,95.24306,94.57069,24.33240,-14.93319
3.88000,-52.30763,95.24487,94.11682,24.61879,-15.09200
3.89000,-52.40223,95.25588,93.65510,24.91567,-15.23603
3.90000,-52.49110,95.27325,93.18818,25.22415,-15.36918
3.91000,-52.56733,95.29411,92.71697,25.54468,-15.49510
3.92000,-52.62488,95.31578,92.24084,25.87724,-15.61707
3.93000,-52.65881,95.33580,91.75789,26.22151,-15.73797
3.94000,-52.66532,95.35209,91.26540,26.57712,-15.86028
3.95000,-52.64178,95.36288,90.76025,26.94370,-15.98604
3.96000,-52.58666,95.36678,90.23932,27.32094,-16.11679
3.97000,-52.49949,95.36272,89.69985,27.70852,-16.25349
3.98000,-52.38076,95.34996,89.13981,28.10608,-16.39649
3.99000,-52.23171,95.32803,88.55810,28.51314,-16.54547
4.00000,-52.05411,95.29668,87.95473,28.92911,-16.69949
4.01000,-51.84995,95.25573,87.33096,29.35331,-16.85712
4.02000,-51.62112,95.20512,86.68912,29.78511,-17.01657
4.03000,-51.36906,95.14474,86.03247,30.22394,-17.17599
4.04000,-51.09464,95.07449,85.36480,30.66945,-17.33370
4.05000,-50.79796,94.99419,84.68984,31.12162,-17.48838
4.06000,-50.47840,94.90369,84.01065,31.58098,-17.63907
4.07000,-50.13472,94.80287,83.32899,32.04868,-17.78512
4.08000,-49.76522,94.69174,82.64497,32.52667,-17.92605
4.09000,-49.36792,94.57051,81.95705,33.01755,-18.06147
4.10000,-48.94085,94.43973,81.26234,33.52451,-18.19102
4.11000,-48.48218,94.30032,80.55710,34.05108,-18.31440
4.12000,-47.99031,94.15375,79.83736,34.60086,-18.43133
4.13000,-47.46396,94.00195,79.09963,35.17727,-18.54167
4.14000,-46.90212,93.84735,78.34126,35.78321,-18.64536
4.15000,-46.30405,93.69280,77.56077,36.42097,-18.74248
4.16000,-45.66924,93.54139,76.75771,37.09221,-18.83321
4.17000,-44.99749,93.39634,75.93236,37.79806,-18.91771
4.18000,-44.28898,93.26089,75.08515,38.53939,-18.99604
4.19000,-43.54438,93.13826,74.21611,39.31700,-19.06799
4.20000,-42.76500,93.03154,73.32434,40.13165,-19.13299
4.21000,-41.95291,92.94376,72.40781,40.98396,-19.19011
4.22000,-41.11093,92.87783,71.46333,41.87402,-19.23811
4.23000,-40.24261,92.83652,70.48690,42.80107,-19.27546
4.24000,-39.35222,92.82233,69.47414,43.76320,-19.30052
4.25000,-38.44457,92.83746,68.42096,44.75720,-19.31155
4.26000,-37.52504,92.88363,67.32419,45.77873,-19.30687
4.27000,-36.59945,92.96199,66.18219,46.82269,-19.28485
4.28000,-35.67404,93.07304,64.99538,47.88365,-19.24400
