Tiempo,Flexo-extensión hombro derecho,Abducción-aducción hombro derecho,Flexo-extensión codo derecho,Flexo-extensión muñeca derecha,Desviación radiocubital muñeca derecha
2.06000,0.19717,89.21999,-0.25648,-0.17279,-0.31477
2.07000,0.19593,89.21120,-0.24968,-0.18426,-0.32018
2.08000,0.19423,89.20208,-0.24166,-0.19950,-0.32669
2.09000,0.19217,89.19260,-0.23297,-0.21857,-0.33452
2.10000,0.18995,89.18269,-0.22434,-0.24137,-0.34388
2.11000,0.18778,89.17231,-0.21657,-0.26767,-0.35489
2.12000,0.18587,89.16136,-0.21046,-0.29716,-0.36757
2.13000,0.18442,89.14976,-0.20678,-0.32945,-0.38177
2.14000,0.18356,89.13742,-0.20616,-0.36417,-0.39714
2.15000,0.18333,89.12431,-0.20911,-0.40092,-0.41311
2.16000,0.18366,89.11044,-0.21593,-0.43931,-0.42890
2.17000,0.18437,89.09587,-0.22674,-0.47892,-0.44362
2.18000,0.18519,89.08079,-0.24144,-0.51932,-0.45633
2.19000,0.18582,89.06542,-0.25975,-0.56003,-0.46617
2.20000,0.18594,89.05008,-0.28120,-0.60055,-0.47243
2.21000,0.18529,89.03510,-0.30519,-0.64039,-0.47473
2.22000,0.18367,89.02081,-0.33099,-0.67910,-0.47305
2.23000,0.18098,89.00749,-0.35785,-0.71633,-0.46776
2.24000,0.17724,88.99538,-0.38500,-0.75184,-0.45962
2.25000,0.17254,88.98457,-0.41174,-0.78551,-0.44973
2.26000,0.16704,88.97514,-0.43742,-0.81731,-0.43935
2.27000,0.16093,88.96701,-0.46153,-0.84727,-0.42989
2.28000,0.15444,88.96012,-0.48368,-0.87541,-0.42265
2.29000,0.14778,88.95432,-0.50363,-0.90169,-0.41878
2.30000,0.14113,88.94947,-0.52134,-0.92597,-0.41910
2.31000,0.13462,88.94543,-0.53695,-0.94801,-0.42401
2.32000,0.12833,88.94206,-0.55083,-0.96748,-0.43346
2.33000,0.12229,88.93925,-0.56353,-0.98406,-0.44689
2.34000,0.11644,88.93691,-0.57575,-0.99750,-0.46334
2.35000,0.11067,88.93501,-0.58828,-1.00773,-0.48149
2.36000,0.10479,88.93351,-0.60186,-1.01492,-0.49980
2.37000,0.09861,88.93243,-0.61717,-1.01958,-0.51669
2.38000,0.09192,88.93177,-0.63466,-1.02254,-0.53062
2.39000,0.08452,88.93154,-0.65460,-1.02502,-0.54029
2.40000,0.07625,88.93172,-0.67697,-1.02854,-0.54475
2.41000,0.06700,88.93226,-0.70153,-1.03491,-0.54346
2.42000,0.05671,88.93309,-0.72780,-1.04608,-0.53639
2.43000,0.04537,88.93410,-0.75513,-1.06405,-0.52401
2.44000,0.03304,88.93515,-0.78277,-1.09063,-0.50720
2.45000,0.01988,88.93610,-0.80988,-1.12727,-0.48721
2.46000,0.00613,88.93675,-0.83567,-1.17491,-0.46547
2.47000,-0.00784,88.93687,-0.85942,-1.23370,-0.44346
2.48000,-0.02157,88.93624,-0.88058,-1.30295,-0.42252
2.49000,-0.03453,88.93459,-0.89874,-1.38104,-0.40375
2.50000,-0.04618,88.93171,-0.91374,-1.46546,-0.38789
2.51000,-0.05603,88.92741,-0.92561,-1.55295,-0.37527
2.52000,-0.06368,88.92159,-0.93456,-1.63981,-0.36587
2.53000,-0.06893,88.91427,-0.94095,-1.72218,-0.35935
2.54000,-0.07174,88.90557,-0.94522,-1.79638,-0.35520
2.55000,-0.07226,88.89568,-0.94784,-1.85928,-0.35283
2.56000,-0.07079,88.88489,-0.94923,-1.90854,-0.35170
2.57000,-0.06775,88.87344,-0.94976,-1.94281,-0.35140
2.58000,-0.06361,88.86158,-0.94971,-1.96185,-0.35167
2.59000,-0.05882,88.84944,-0.94927,-1.96649,-0.35242
2.60000,-0.05375,88.83703,-0.94857,-1.95847,-0.35362
2.61000,-0.04868,88.82423,-0.94770,-1.94020,-0.35525
2.62000,-0.04370,88.81081,-0.94678,-1.91441,-0.35719
2.63000,-0.03879,88.79650,-0.94595,-1.88380,-0.35912
2.64000,-0.03384,88.78102,-0.94547,-1.85081,-0.36046
2.65000,-0.02867,88.76418,-0.94571,-1.81739,-0.36040
2.66000,-0.02315,88.74596,-0.94716,-1.78495,-0.35792
2.67000,-0.01722,88.72652,-0.95043,-1.75438,-0.35191
2.68000,-0.01097,88.70621,-0.95620,-1.72611,-0.34134
2.69000,-0.00461,88.68551,-0.96509,-1.70022,-0.32538
2.70000,0.00155,88.66500,-0.97760,-1.67651,-0.30360
2.71000,0.00711,88.64529,-0.99401,-1.65457,-0.27605
2.72000,0.01168,88.62691,-1.01424,-1.63395,-0.24332
2.73000,0.01493,88.61031,-1.03787,-1.61413,-0.20646
2.74000,0.01664,88.59584,-1.06411,-1.59467,-0.16695
2.75000,0.01668,88.58368,-1.09188,-1.57524,-0.12648
2.76000,0.01507,88.57391,-1.11987,-1.55564,-0.08686
2.77000,0.01189,88.56652,-1.14666,-1.53575,-0.04981
2.78000,0.00732,88.56137,-1.17084,-1.51558,-0.01681
2.79000,0.00155,88.55827,-1.19112,-1.49517,0.01094
2.80000,-0.00518,88.55695,-1.20640,-1.47462,0.03266
2.81000,-0.01262,88.55711,-1.21587,-1.45404,0.04801
2.82000,-0.02051,88.55833,-1.21903,-1.43366,0.05708
2.83000,-0.02857,88.56024,-1.21571,-1.41383,0.06035
2.84000,-0.03652,88.56237,-1.20606,-1.39513,0.05869
2.85000,-0.04405,88.56427,-1.19051,-1.37844,0.05326
2.86000,-0.05080,88.56552,-1.16976,-1.36496,0.04540
2.87000,-0.05640,88.56574,-1.14469,-1.35622,0.03658
2.88000,-0.06044,88.56461,-1.11636,-1.35395,0.02827
2.89000,-0.06247,88.56188,-1.08597,-1.35996,0.02184
2.90000,-0.06195,88.55735,-1.05484,-1.37591,0.01846
2.91000,-0.05832,88.55086,-1.02440,-1.40305,0.01900
2.92000,-0.05096,88.54224,-0.99617,-1.44211,0.02398
2.93000,-0.03926,88.53135,-0.97180,-1.49309,0.03356
2.94000,-0.02271,88.51798,-0.95294,-1.55517,0.04752
2.95000,-0.00100,88.50197,-0.94124,-1.62647,0.06532
2.96000,0.02574,88.48312,-0.93810,-1.70386,0.08609
2.97000,0.05688,88.46133,-0.94446,-1.78255,0.10865
2.98000,0.09104,88.43653,-0.96034,-1.85578,0.13143
2.99000,0.12596,88.40871,-0.98447,-1.91438,0.15243
3.00000,0.15845,88.37789,-1.01378,-1.94661,0.16915
3.01000,0.18426,88.34411,-1.04297,-1.93799,0.17857
3.02000,0.19818,88.30728,-1.06425,-1.87167,0.17721
3.03000,0.19409,88.26721,-1.06712,-1.72891,0.16131
3.04000,0.16528,88.22344,-1.03842,-1.49017,0.12712
3.05000,0.10469,88.17524,-0.96256,-1.13633,0.07117
3.06000,0.00532,88.12147,-0.82202,-0.65035,-0.00922
3.07000,-0.13927,88.06062,-0.59796,-0.01889,-0.11558
3.08000,-0.33461,87.99080,-0.27112,0.76600,-0.24779
3.09000,-0.58487,87.90977,0.17719,1.70550,-0.40372
3.10000,-0.89255,87.81513,0.76395,2.79305,-0.57896
3.11000,-1.25840,87.70448,1.50334,4.01405,-0.76666
3.12000,-1.68144,87.57569,2.40561,5.34620,-0.95762
3.13000,-2.15921,87.42725,3.47621,6.76072,-1.14062
3.14000,-2.68823,87.25858,4.71506,8.22425,-1.30300
3.15000,-3.26461,87.07030,6.11625,9.70121,-1.43149
3.16000,-3.88467,86.86447,7.66806,11.15658,-1.51326
3.17000,-4.54552,86.64463,9.35347,12.55848,-1.53700
3.18000,-5.24552,86.41573,11.15110,13.88045,-1.49402
3.19000,-5.98442,86.18387,13.03642,15.10315,-1.37910
3.20000,-6.76325,85.95593,14.98331,16.21541,-1.19104
3.21000,-7.58393,85.73898,16.96569,17.21458,-0.93284
3.22000,-8.44857,85.53958,18.95912,18.10635,-0.61136
3.23000,-9.35863,85.36312,20.94220,18.90409,-0.23652
3.24000,-10.31413,85.21306,22.89767,19.62770,0.17974
3.25000,-11.31297,85.09040,24.81303,20.30223,0.62475
3.26000,-12.35052,84.99332,26.68071,20.95606,1.08622
3.27000,-13.41965,84.91714,28.49779,21.61900,1.55308
3.28000,-14.51113,84.85474,30.26537,22.32007,2.01598
3.29000,-15.61438,84.79726,31.98763,23.08537,2.46749
3.30000,-16.71850,84.73522,33.67085,23.93602,2.90200
3.31000,-17.81333,84.65960,35.32227,24.88638,3.31541
3.32000,-18.89046,84.56294,36.94909,25.94272,3.70492
3.33000,-19.94401,84.44020,38.55747,27.10256,4.06867
3.34000,-20.97100,84.28918,40.15184,28.35472,4.40562
3.35000,-21.97149,84.11063,41.73435,29.68012,4.71537
3.36000,-22.94827,83.90795,43.30469,31.05350,4.99804
3.37000,-23.90631,83.68674,44.86036,32.44557,5.25402
3.38000,-24.85209,83.45401,46.39723,33.82569,5.48378
3.39000,-25.79264,83.21748,47.91039,35.16446,5.68750
3.40000,-26.73475,82.98484,49.39516,36.43607,5.86488
3.41000,-27.68416,82.76298,50.84800,37.62006,6.01493
3.42000,-28.64486,82.55750,52.26704,38.70230,6.13607
3.43000,-29.61872,82.37228,53.65240,39.67525,6.22633
3.44000,-30.60524,82.20915,55.00586,40.53738,6.28387
3.45000,-31.60162,82.06799,56.33036,41.29217,6.30740
3.46000,-32.60300,81.94684,57.62909,41.94669,6.29659
3.47000,-33.60305,81.84245,58.90473,42.51015,6.25229
3.48000,-34.59462,81.75104,60.15868,42.99263,6.17638
3.49000,-35.57048,81.66909,61.39061,43.40403,6.07141
3.50000,-36.52398,81.59430,62.59837,43.75359,5.94004
3.51000,-37.44955,81.52616,63.77814,44.04966,5.78448
3.52000,-38.34291,81.46642,64.92496,44.29980,5.60596
3.53000,-39.20110,81.41903,66.03334,44.51093,5.40457
3.54000,-40.02237,81.38992,67.09817,44.68941,5.17930
3.55000,-40.80598,81.38638,68.11543,44.84107,4.92835
3.56000,-41.55199,81.41638,69.08305,44.97102,4.64974
3.57000,-42.26107,81.48771,70.00150,45.08350,4.34196
3.58000,-42.93439,81.60720,70.87420,45.18167,4.00472
3.59000,-43.57358,81.78003,71.70754,45.26763,3.63954
3.60000,-44.18071,82.00911,72.51074,45.34245,3.25006
3.61000,-44.75828,82.29482,73.29527,45.40638,2.84206
3.62000,-45.30918,82.63487,74.07408,45.45911,2.42298
3.63000,-45.83656,83.02445,74.86073,45.50008,2.00121
3.64000,-46.34357,83.45653,75.66829,45.52872,1.58509
3.65000,-46.83311,83.92226,76.50841,45.54471,1.18183
3.66000,-47.30762,84.41151,77.39038,45.54801,0.79661
3.67000,-47.76895,84.91335,78.32047,45.53880,0.43180
3.68000,-48.21837,85.41676,79.30149,45.51725,0.08663
3.69000,-48.65672,85.91122,80.33255,45.48319,-0.24280
3.70000,-49.08458,86.38733,81.40924,45.43572,-0.56320
3.71000,-49.50257,86.83736,82.52396,45.37286,-0.88348
3.72000,-49.91152,87.25568,83.66659,45.29113,-1.21391
3.73000,-50.31271,87.63894,84.82528,45.18528,-1.56534
3.74000,-50.70793,87.98617,85.98735,45.04795,-1.94836
3.75000,-51.09956,88.29863,87.14026,44.86952,-2.37256
3.76000,-51.49049,88.57956,88.27244,44.63792,-2.84612
3.77000,-51.88402,88.83374,89.37408,44.33866,-3.37552
3.78000,-52.28370,89.06708,90.43764,43.95499,-3.96553
3.79000,-52.69309,89.28610,91.45823,43.46851,-4.61929
3.80000,-53.11562,89.49751,92.43363,42.86012,-5.33832
3.81000,-53.55437,89.70776,93.36430,42.11148,-6.12240
3.82000,-54.01195,89.92263,94.25294,41.20684,-6.96923
3.83000,-54.49027,90.14690,95.10410,40.13505,-7.87385
3.84000,-54.99043,90.38406,95.92348,38.89154,-8.82820
3.85000,-55.51245,90.63609,96.71721,37.47994,-9.82084
3.86000,-56.05514,90.90332,97.49113,35.91314,-10.83713
3.87000,-56.61594,91.18447,98.25012,34.21351,-11.86001
3.88000,-57.19078,91.47674,98.99754,32.41232,-12.87129
3.89000,-57.77411,91.77604,99.73486,30.54844,-13.85328
3.90000,-58.35893,92.07733,100.46152,28.66649,-14.79021
3.91000,-58.93687,92.37495,101.17480,26.81452,-15.66939
3.92000,-59.49839,92.66299,101.86986,25.04124,-16.48154
3.93000,-60.03292,92.93549,102.53979,23.39301,-17.22052
3.94000,-60.52901,93.18668,103.17586,21.91056,-17.88246
3.95000,-60.97462,93.41101,103.76781,20.62602,-18.46465
3.96000,-61.35740,93.60321,104.30453,19.56049,-18.96455
3.97000,-61.66525,93.75838,104.77473,18.72274,-19.37917
3.98000,-61.88708,93.87221,105.16798,18.10925,-19.70531
3.99000,-62.01367,93.94123,105.47552,17.70559,-19.94045
4.00000,-62.03860,93.96316,105.69116,17.48896,-20.08424
4.01000,-61.95913,93.93708,105.81190,17.43134,-20.13999
4.02000,-61.77674,93.86364,105.83831,17.50268,-20.11574
4.03000,-61.49746,93.74496,105.77461,17.67352,-20.02439
4.04000,-61.13168,93.58450,105.62837,17.91698,-19.88296
4.05000,-60.69361,93.38679,105.40997,18.21007,-19.71101
4.06000,-60.20038,93.15708,105.13175,18.53451,-19.52879
4.07000,-59.67088,92.90097,104.80709,18.87730,-19.35523
4.08000,-59.12442,92.62402,104.44939,19.23074,-19.20640
4.09000,-58.57952,92.33153,104.07114,19.59202,-19.09441
4.10000,-58.05274,92.02831,103.68324,19.96209,-19.02685
4.11000,-57.55788,91.71873,103.29442,20.34404,-19.00682
4.12000,-57.10549,91.40672,102.91098,20.74133,-19.03337
4.13000,-56.70262,91.09586,102.53679,21.15627,-19.10218
4.14000,-56.35298,90.78941,102.17344,21.58904,-19.20665
4.15000,-56.05733,90.49049,101.82066,22.03746,-19.33885
4.16000,-55.81401,90.20197,101.47680,22.49745,-19.49060
4.17000,-55.61949,89.92661,101.13936,22.96379,-19.65425
4.18000,-55.46892,89.66691,100.80544,23.43110,-19.82331
4.19000,-55.35656,89.42499,100.47215,23.89461,-19.99281
4.20000,-55.27612,89.20239,100.13683,24.35069,-20.15949
4.21000,-55.22103,88.99998,99.79720,24.79713,-20.32183
4.22000,-55.18477,88.81789,99.45139,25.23313,-20.47989
4.23000,-55.16105,88.65547,99.09795,25.65912,-20.63512
4.24000,-55.14400,88.51145,98.73579,26.07650,-20.79000
4.25000,-55.12838,88.38394,98.36407,26.48731,-20.94762
4.26000,-55.10957,88.27055,97.98205,26.89383,-21.11131
4.27000,-55.08368,88.16852,97.58898,27.29832,-21.28425
4.28000,-55.04753,88.07498,97.18403,27.70263,-21.46906
4.29000,-54.99871,87.98711,96.76617,28.10798,-21.66767
