Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Desviación radiocubital muñeca derecha_X,Desviación radiocubital muñeca derecha_Y
0.00000,-16.65680,-0.80175,37.55969,0.06275,23.56739,-0.24843,-1.12090,-0.96409,-0.58931,-0.15987
0.01000,-16.66461,-0.80175,37.56040,0.06275,23.56516,-0.24843,-1.13011,-0.96409,-0.59060,-0.15987
0.02000,-16.67283,-0.82779,37.56095,0.04559,23.56243,-0.29650,-1.14018,-1.02858,-0.59250,-0.22190
0.03000,-16.68116,-0.82483,37.56131,0.02785,23.55923,-0.33779,-1.15068,-1.04718,-0.59504,-0.28230
0.04000,-16.68933,-0.79679,37.56150,0.01354,23.55567,-0.36888,-1.16112,-1.01594,-0.59815,-0.33527
0.05000,-16.69710,-0.75045,37.56158,0.00572,23.55186,-0.38795,-1.17100,-0.93673,-0.60174,-0.37521
0.06000,-16.70434,-0.69408,37.56162,0.00668,23.54791,-0.39482,-1.17986,-0.81742,-0.60565,-0.39764
0.07000,-16.71098,-0.63648,37.56171,0.01812,23.54396,-0.39072,-1.18735,-0.67093,-0.60969,-0.40000
0.08000,-16.71707,-0.58537,37.56198,0.03986,23.54010,-0.37889,-1.19328,-0.51314,-0.61365,-0.38207
0.09000,-16.72269,-0.54626,37.56251,0.07000,23.53638,-0.36259,-1.19761,-0.36040,-0.61734,-0.34592
0.10000,-16.72799,-0.52214,37.56338,0.10643,23.53284,-0.34456,-1.20048,-0.22689,-0.62057,-0.29539
0.11000,-16.73313,-0.51355,37.56464,0.14572,23.52949,-0.32692,-1.20215,-0.12274,-0.62324,-0.23517
0.12000,-16.73826,-0.51889,37.56630,0.18406,23.52631,-0.30956,-1.20294,-0.05311,-0.62528,-0.16966
0.13000,-16.74351,-0.53463,37.56832,0.21706,23.52330,-0.29116,-1.20321,-0.01827,-0.62664,-0.10222
0.14000,-16.74895,-0.55590,37.57064,0.24052,23.52048,-0.26960,-1.20330,-0.01460,-0.62732,-0.03479
0.15000,-16.75463,-0.57640,37.57313,0.25082,23.51791,-0.24261,-1.20350,-0.03610,-0.62733,0.03175
0.16000,-16.76048,-0.58832,37.57565,0.24490,23.51563,-0.20838,-1.20403,-0.07609,-0.62668,0.09682
0.17000,-16.76639,-0.58384,37.57803,0.22106,23.51374,-0.16565,-1.20502,-0.12826,-0.62540,0.15947
0.18000,-16.77216,-0.55609,37.58007,0.17891,23.51232,-0.11473,-1.20659,-0.18686,-0.62350,0.21791
0.19000,-16.77752,-0.49963,37.58161,0.11959,23.51144,-0.05665,-1.20876,-0.24577,-0.62104,0.26971
0.20000,-16.78215,-0.41132,37.58247,0.04520,23.51118,0.00629,-1.21151,-0.29711,-0.61810,0.31218
0.21000,-16.78574,-0.29144,37.58251,-0.04196,23.51157,0.07086,-1.21470,-0.33023,-0.61479,0.34297
0.22000,-16.78798,-0.14324,37.58163,-0.13885,23.51260,0.13332,-1.21811,-0.33184,-0.61124,0.36068
0.23000,-16.78861,0.02728,37.57973,-0.24223,23.51424,0.18978,-1.22134,-0.28729,-0.60758,0.36528
0.24000,-16.78744,0.21086,37.57678,-0.34828,23.51640,0.23661,-1.22386,-0.18303,-0.60394,0.35825
0.25000,-16.78439,0.39577,37.57277,-0.45223,23.51897,0.27094,-1.22500,-0.00957,-0.60042,0.34245
0.26000,-16.77952,0.56782,37.56774,-0.54779,23.52182,0.29144,-1.22405,0.23541,-0.59709,0.32177
0.27000,-16.77303,0.71030,37.56181,-0.62675,23.52480,0.29831,-1.22029,0.54457,-0.59398,0.30058
0.28000,-16.76531,0.80452,37.55520,-0.67921,23.52778,0.29354,-1.21316,0.89920,-0.59108,0.28321
0.29000,-16.75694,0.83036,37.54823,-0.69313,23.53067,0.28133,-1.20231,1.26861,-0.58832,0.27333
0.30000,-16.74871,0.76656,37.54134,-0.65575,23.53341,0.26722,-1.18779,1.61035,-0.58561,0.27333
0.31000,-16.74161,0.59290,37.53511,-0.55275,23.53601,0.25778,-1.17010,1.87119,-0.58285,0.28358
0.32000,-16.73685,0.29144,37.53028,-0.36926,23.53856,0.26016,-1.15036,1.98843,-0.57994,0.30158
0.33000,-16.73578,-0.15154,37.52773,-0.09193,23.54122,0.28086,-1.13033,1.89183,-0.57682,0.32116
0.34000,-16.73988,-0.74387,37.52845,0.29125,23.54418,0.32635,-1.11252,1.50642,-0.57351,0.33214
0.35000,-16.75066,-1.48630,37.53355,0.78926,23.54774,0.40207,-1.10021,0.75715,-0.57017,0.32070
0.36000,-16.76961,-2.37055,37.54423,1.40667,23.55222,0.51260,-1.09738,-0.42415,-0.56710,0.27062
0.37000,-16.79807,-3.37763,37.56169,2.14214,23.55799,0.66109,-1.10869,-2.08963,-0.56476,0.16533
0.38000,-16.83716,-4.47731,37.58707,2.98672,23.56544,0.84791,-1.13917,-4.26484,-0.56379,-0.00958
0.39000,-16.88762,-5.62735,37.62142,3.92456,23.57495,1.07021,-1.19399,-6.93794,-0.56495,-0.26354
0.40000,-16.94971,-6.77509,37.66557,4.93279,23.58685,1.32122,-1.27793,-10.05030,-0.56906,-0.59837
0.41000,-17.02312,-7.86161,37.72008,5.98335,23.60138,1.59006,-1.39499,-13.49047,-0.57692,-1.00586
0.42000,-17.10694,-8.82683,37.78523,7.04765,23.61865,1.86272,-1.54774,-17.09357,-0.58918,-1.46610
0.43000,-17.19966,-9.61752,37.86103,8.10070,23.63863,2.12488,-1.73686,-20.64775,-0.60624,-1.94719
0.44000,-17.29929,-10.19440,37.94725,9.12514,23.66115,2.36368,-1.96070,-23.90895,-0.62813,-2.40703
0.45000,-17.40354,-10.53858,38.04353,10.11448,23.68591,2.57092,-2.21504,-26.62352,-0.65438,-2.79738
0.46000,-17.51006,-10.65569,38.14954,11.07407,23.71257,2.74506,-2.49317,-28.55656,-0.68407,-3.07022
0.47000,-17.61666,-10.57653,38.26501,12.01839,23.74081,2.89192,-2.78617,-29.52194,-0.71579,-3.18529
0.48000,-17.72159,-10.35442,38.38990,12.96806,23.77040,3.02477,-3.08361,-29.40910,-0.74778,-3.11743
0.49000,-17.82375,-10.06050,38.52438,13.94634,23.80130,3.16334,-3.37436,-28.20194,-0.77814,-2.86180
0.50000,-17.92280,-9.77640,38.66883,14.97288,23.83367,3.33300,-3.64765,-25.98623,-0.80501,-2.43559
0.51000,-18.01927,-9.58614,38.82383,16.06216,23.86796,3.56255,-3.89408,-22.94327,-0.82685,-1.87531
0.52000,-18.11452,-9.56802,38.99007,17.22107,23.90492,3.88174,-4.10651,-19.33084,-0.84252,-1.23022
0.53000,-18.21063,-9.78632,39.16825,18.44826,23.94560,4.31805,-4.28070,-15.45470,-0.85145,-0.55357
0.54000,-18.31025,-10.28366,39.35904,19.73667,23.99128,4.89416,-4.41561,-11.63561,-0.85359,0.10656
0.55000,-18.41631,-11.07416,39.56299,21.07449,24.04348,5.62601,-4.51341,-8.17647,-0.84932,0.71467
0.56000,-18.53173,-12.13903,39.78053,22.44873,24.10380,6.52103,-4.57913,-5.33283,-0.83930,1.25243
0.57000,-18.65909,-13.42506,40.01196,23.84720,24.17390,7.57780,-4.62007,-3.28987,-0.82427,1.71992
0.58000,-18.80023,-14.84528,40.25747,25.26035,24.25536,8.78630,-4.64493,-2.14674,-0.80490,2.13401
0.59000,-18.95599,-16.28361,40.51717,26.68266,24.34963,10.12936,-4.66300,-1.90923,-0.78159,2.52409
0.60000,-19.12591,-17.60283,40.79113,28.11337,24.45795,11.58438,-4.68312,-2.49135,-0.75442,2.92560
0.61000,-19.30805,-18.65406,41.07944,29.55723,24.58131,13.12647,-4.71283,-3.72586,-0.72308,3.37209
0.62000,-19.49899,-19.28921,41.38227,31.02455,24.72048,14.73083,-4.75763,-5.38270,-0.68698,3.88724
0.63000,-19.69383,-19.37542,41.69993,32.53117,24.87593,16.37402,-4.82048,-7.19340,-0.64534,4.47899
0.64000,-19.88650,-18.80856,42.03289,34.09672,25.04796,18.03465,-4.90150,-8.87847,-0.59740,5.13754
0.65000,-20.07001,-17.52615,42.38186,35.74314,25.23662,19.69213,-4.99805,-10.17466,-0.54259,5.83742
0.66000,-20.23702,-15.51819,42.74776,37.49275,25.44180,21.32416,-5.10500,-10.85935,-0.48065,6.54346
0.67000,-20.38037,-12.83112,43.13172,39.36634,25.66311,22.90258,-5.21524,-10.77070,-0.41172,7.21879
0.68000,-20.49364,-9.56564,43.53508,41.38241,25.89985,24.38879,-5.32041,-9.82308,-0.33627,7.83291
0.69000,-20.57168,-5.86796,43.95937,43.55602,26.15088,25.72842,-5.41170,-8.01752,-0.25506,8.36780
0.70000,-20.61100,-1.91412,44.40620,45.90015,26.41442,26.84956,-5.48076,-5.44546,-0.16892,8.82020
0.71000,-20.60996,2.10924,44.87737,48.42472,26.68787,27.66466,-5.52061,-2.28348,-0.07865,9.20004
0.72000,-20.56882,6.02350,45.37470,51.13525,26.96771,28.07827,-5.52643,1.22273,0.01508,9.52558
0.73000,-20.48949,9.67455,45.90007,54.03137,27.24944,28.00016,-5.49615,4.78480,0.11186,9.81714
0.74000,-20.37532,12.94489,46.45533,57.10144,27.52772,27.35920,-5.43073,8.10575,0.21143,10.09068
0.75000,-20.23060,15.76052,47.04210,60.31952,27.79662,26.11656,-5.33404,10.91669,0.31367,10.35293
0.76000,-20.06011,18.09311,47.66172,63.64517,28.05005,24.27378,-5.21240,13.00905,0.41848,10.59938
0.77000,-19.86873,19.95735,48.31501,67.02576,28.28210,21.87271,-5.07386,14.25717,0.52566,10.81590
0.78000,-19.66097,21.40570,49.00223,70.40253,28.48750,18.98899,-4.92726,14.62753,0.63480,10.98341
0.79000,-19.44062,22.51987,49.72306,73.71674,28.66188,15.71960,-4.78131,14.17480,0.74533,11.08419
0.80000,-19.21057,23.40269,50.47657,76.91078,28.80189,12.16888,-4.64376,13.02714,0.85649,11.10767
0.81000,-18.97257,24.16935,51.26127,79.93126,28.90526,8.43563,-4.52076,11.36382,0.96748,11.05418
0.82000,-18.72718,24.93801,52.07519,82.72953,28.97061,4.60310,-4.41648,9.38973,1.07757,10.93599
0.83000,-18.47381,25.82235,52.91586,85.26306,28.99732,0.73309,-4.33297,7.31056,1.18620,10.77580
0.84000,-18.21074,26.92270,53.78045,87.49790,28.98527,-3.13501,-4.27027,5.31068,1.29309,10.60313
0.85000,-17.93535,28.31812,54.66582,89.40964,28.93462,-6.98071,-4.22676,3.53706,1.39826,10.44923
0.86000,-17.64437,30.05991,55.56865,90.98644,28.84565,-10.79760,-4.19953,2.08995,1.50207,10.34160
0.87000,-17.33415,32.16858,56.48555,92.22851,28.71867,-14.58645,-4.18496,1.02041,1.60509,10.29915
0.88000,-17.00100,34.63383,57.41322,93.14766,28.55392,-18.34841,-4.17912,0.33438,1.70805,10.32921
0.89000,-16.64148,37.41646,58.34850,93.76774,28.35170,-22.08157,-4.17827,0.00145,1.81168,10.42710
0.90000,-16.25267,40.45181,59.28857,94.12079,28.11229,-25.77991,-4.17909,-0.03357,1.91660,10.57778
0.91000,-15.83244,43.65101,60.23092,94.24477,27.83610,-29.43230,-4.17894,0.16167,2.02323,10.75897
0.92000,-15.37965,46.90175,61.17347,94.18259,27.52365,-33.02221,-4.17586,0.51789,2.13178,10.94460
0.93000,-14.89441,50.07038,62.11457,93.97984,27.17566,-36.52649,-4.16858,0.97201,2.24213,11.10764
0.94000,-14.37824,53.00674,63.05306,93.68172,26.79312,-39.91413,-4.15642,1.47097,2.35393,11.22200
0.95000,-13.83427,55.55267,63.98820,93.33076,26.37737,-43.14642,-4.13916,1.97177,2.46657,11.26384
0.96000,-13.26719,57.55363,64.91968,92.96303,25.93019,-46.17815,-4.11699,2.43809,2.57920,11.21268
0.97000,-12.68320,58.87084,65.84747,92.60483,25.45381,-48.96040,-4.09040,2.83611,2.69082,11.05326
0.98000,-12.08977,59.39250,66.77177,92.27104,24.95098,-51.44272,-4.06026,3.13141,2.80027,10.77739
0.99000,-11.49535,59.04212,67.69289,91.96205,24.42496,-53.57676,-4.02777,3.28894,2.90637,10.38575
1.00000,-10.90893,57.78255,68.61102,91.66718,23.87945,-55.31960,-3.99448,3.27729,3.00798,9.88928
1.01000,-10.33970,55.61767,69.52623,91.36505,23.31856,-56.63662,-3.96223,3.07713,3.10415,9.30928
1.02000,-9.79658,52.59251,70.43832,91.02364,22.74671,-57.50275,-3.93294,2.69167,3.19417,8.67568
1.03000,-9.28785,48.79337,71.34670,90.60440,22.16851,-57.90195,-3.90839,2.15610,3.27767,8.02386
1.04000,-8.82071,44.34676,72.25040,90.06271,21.58867,-57.82585,-3.88982,1.54217,3.35465,7.39050
1.05000,-8.40091,39.41750,73.14796,89.34975,21.01199,-57.27224,-3.87755,0.95602,3.42548,6.80965
1.06000,-8.03236,34.20348,74.03740,88.41820,20.44323,-56.24695,-3.87070,0.52803,3.49084,6.30957
1.07000,-7.71684,28.92554,74.91632,87.22229,19.88705,-54.76618,-3.86699,0.39569,3.55167,5.91044
1.08000,-7.45385,23.81301,75.78185,85.72121,19.34791,-52.85959,-3.86279,0.68201,3.60905,5.62303
1.09000,-7.24058,19.08665,76.63074,83.88672,18.82986,-50.57297,-3.85335,1.47223,3.66413,5.44786
1.10000,-7.07212,14.94057,77.45958,81.70166,18.33645,-47.96810,-3.83334,2.79361,3.71801,5.37498
1.11000,-6.94177,11.52558,78.26478,79.16451,17.87050,-45.12177,-3.79748,4.60263,3.77163,5.38434
1.12000,-6.84161,8.93710,79.04287,76.29128,17.43401,-42.12246,-3.74129,6.78395,3.82569,5.44715
1.13000,-6.76303,7.21018,79.79060,73.11211,17.02805,-39.06469,-3.66180,9.16261,3.88057,5.52801
1.14000,-6.69740,6.32243,80.50511,69.66934,16.65272,-36.04231,-3.55804,11.52812,3.93625,5.58770
1.15000,-6.63658,6.20308,81.18399,66.01486,16.30720,-33.14152,-3.43124,13.66568,3.99233,5.58659
1.16000,-6.57334,6.74541,81.82541,62.20551,15.98989,-30.43513,-3.28472,15.38764,4.04799,5.48892
1.17000,-6.50167,7.81953,82.42810,58.29811,15.69850,-27.97923,-3.12348,16.55869,4.10210,5.26757
1.18000,-6.41695,9.28395,82.99137,54.34914,15.43030,-25.81167,-2.95355,17.11032,4.15334,4.90863
1.19000,-6.31599,10.99532,83.51508,50.41199,15.18227,-23.95287,-2.78128,17.04358,4.20028,4.41422
1.20000,-6.19704,12.81657,83.99961,46.53625,14.95125,-22.40748,-2.61268,16.42121,4.24162,3.80270
1.21000,-6.05966,14.62412,84.44581,42.76848,14.73412,-21.16671,-2.45285,15.35249,4.27633,3.10655
1.22000,-5.90456,16.31467,84.85498,39.14871,14.52791,-20.21079,-2.30563,13.97395,4.30375,2.36819
1.23000,-5.73337,17.81075,85.22878,35.70938,14.32990,-19.51170,-2.17337,12.42948,4.32369,1.63479
1.24000,-5.54835,19.06362,85.56917,32.47604,14.13768,-19.03529,-2.05704,10.85249,4.33645,0.95251
1.25000,-5.35210,20.05317,85.87830,29.46548,13.94920,-18.74337,-1.95632,9.35236,4.34274,0.36106
1.26000,-5.14728,20.78411,86.15848,26.68457,13.76281,-18.59651,-1.86999,8.00622,4.34367,-0.11086
1.27000,-4.93641,21.27893,86.41199,24.13101,13.57727,-18.55607,-1.79620,6.85644,4.34053,-0.44882
1.28000,-4.72170,21.56949,86.64110,21.79756,13.39169,-18.58578,-1.73286,5.91314,4.33469,-0.65322
1.29000,-4.50502,21.68875,86.84795,19.67163,13.20555,-18.65301,-1.67794,5.16090,4.32746,-0.73795
1.30000,-4.28793,21.66493,87.03453,17.73834,13.01863,-18.72892,-1.62964,4.56766,4.31993,-0.72744
1.31000,-4.07173,21.51848,87.20271,15.98434,12.83097,-18.78786,-1.58658,4.09457,4.31291,-0.65246
1.32000,-3.85756,21.26141,87.35422,14.39667,12.64287,-18.80779,-1.54775,3.70548,4.30688,-0.54588
1.33000,-3.64650,20.89888,87.49065,12.96463,12.45482,-18.77036,-1.51247,3.37535,4.30200,-0.43874
1.34000,-3.43958,20.43197,87.61351,11.67984,12.26746,-18.66083,-1.48025,3.09625,4.29811,-0.35686
1.35000,-3.23786,19.86147,87.72424,10.53429,12.08160,-18.46867,-1.45055,2.87946,4.29486,-0.31831
1.36000,-3.04235,19.19168,87.82420,9.51996,11.89809,-18.18819,-1.42266,2.75248,4.29174,-0.33174
1.37000,-2.85402,18.43321,87.91464,8.62732,11.71784,-17.81845,-1.39550,2.75137,4.28822,-0.39606
1.38000,-2.67369,17.60396,87.99674,7.84454,11.54172,-17.36279,-1.36763,2.91023,4.28382,-0.50178
1.39000,-2.50195,16.72771,88.07153,7.15866,11.37058,-16.82816,-1.33729,3.25062,4.27819,-0.63345
1.40000,-2.33913,15.83083,88.13992,6.55556,11.20516,-16.22415,-1.30262,3.77353,4.27115,-0.77288
1.41000,-2.18533,14.93763,88.20264,6.02226,11.04610,-15.56230,-1.26182,4.45493,4.26273,-0.90241
1.42000,-2.04038,14.06611,88.26036,5.54771,10.89391,-14.85610,-1.21352,5.24562,4.25311,-1.00789
1.43000,-1.90401,13.22550,88.31360,5.12314,10.74897,-14.12024,-1.15691,6.07517,4.24257,-1.08087
1.44000,-1.77587,12.41623,88.36282,4.74358,10.61151,-13.37013,-1.09201,6.85908,4.23149,-1.12014
1.45000,-1.65568,11.63240,88.40847,4.40750,10.48157,-12.62121,-1.01973,7.50822,4.22017,-1.13177
1.46000,-1.54322,10.86540,88.45097,4.11491,10.35908,-11.88807,-0.94185,7.93872,4.20885,-1.12817
1.47000,-1.43837,10.10756,88.49077,3.86658,10.24381,-11.18426,-0.86096,8.08097,4.19761,-1.12605
1.48000,-1.34107,9.35510,88.52831,3.66325,10.13540,-10.52198,-0.78023,7.88697,4.18633,-1.14326
1.49000,-1.25127,8.60982,88.56403,3.50189,10.03337,-9.91163,-0.70322,7.33584,4.17474,-1.19579
1.50000,-1.16888,7.87978,88.59834,3.37524,9.93717,-9.36131,-0.63351,6.43793,4.16242,-1.29476
1.51000,-1.09368,7.17890,88.63154,3.27492,9.84614,-8.87647,-0.57446,5.23747,4.14885,-1.44415
1.52000,-1.02530,6.52509,88.66384,3.19023,9.75964,-8.45938,-0.52876,3.81255,4.13353,-1.63984
1.53000,-0.96317,5.93701,88.69534,3.10974,9.67696,-8.10976,-0.49821,2.27120,4.11605,-1.86989
1.54000,-0.90656,5.42959,88.72604,3.02353,9.59744,-7.82514,-0.48334,0.74293,4.09613,-2.11585
1.55000,-0.85458,5.00987,88.75581,2.92511,9.52045,-7.60150,-0.48335,-0.63360,4.07373,-2.35522
1.56000,-0.80636,4.67454,88.78454,2.81219,9.44541,-7.43399,-0.49601,-1.72534,4.04903,-2.56441
1.57000,-0.76109,4.40998,88.81206,2.68555,9.37177,-7.31692,-0.51785,-2.42001,4.02245,-2.72181
1.58000,-0.71816,4.19467,88.83825,2.54974,9.29907,-7.24306,-0.54441,-2.63972,3.99459,-2.81092
1.59000,-0.67720,4.00325,88.86305,2.41051,9.22691,-7.20315,-0.57065,-2.35139,3.96623,-2.82243
1.60000,-0.63810,3.81086,88.88646,2.27242,9.15501,-7.18603,-0.59144,-1.57307,3.93815,-2.75558
1.61000,-0.60098,3.59680,88.90850,2.13852,9.08319,-7.17840,-0.60211,-0.37531,3.91112,-2.61818
1.62000,-0.56616,3.34687,88.92923,2.00844,9.01144,-7.16643,-0.59895,1.12345,3.88578,-2.42578
1.63000,-0.53404,3.05431,88.94867,1.87988,8.93986,-7.13768,-0.57964,2.76819,3.86260,-2.20007
1.64000,-0.50507,2.71990,88.96683,1.74828,8.86869,-7.08284,-0.54358,4.38503,3.84178,-1.96679
1.65000,-0.47965,2.35135,88.98363,1.60675,8.79821,-6.99725,-0.49194,5.80300,3.82326,-1.75332
1.66000,-0.45805,1.96200,88.99896,1.44958,8.72874,-6.88162,-0.42752,6.87629,3.80671,-1.58581
1.67000,-0.44041,1.56889,89.01263,1.27144,8.66057,-6.74171,-0.35442,7.50284,3.79155,-1.48604
1.68000,-0.42667,1.19038,89.02439,1.06926,8.59391,-6.58722,-0.27747,7.63600,3.77699,-1.46846
1.69000,-0.41660,0.84387,89.03401,0.84343,8.52883,-6.42986,-0.20170,7.28818,3.76218,-1.53788
1.70000,-0.40979,0.54430,89.04126,0.59776,8.46531,-6.28109,-0.13170,6.52663,3.74624,-1.68834
1.71000,-0.40571,0.30342,89.04597,0.33989,8.40321,-6.15039,-0.07116,5.46245,3.72841,-1.90332
1.72000,-0.40372,0.12984,89.04806,0.08049,8.34230,-6.04362,-0.02245,4.23429,3.70817,-2.15795
1.73000,-0.40312,0.02911,89.04758,-0.16899,8.28234,-5.96266,0.01352,2.98877,3.68525,-2.42236
1.74000,-0.40314,0.00372,89.04468,-0.39787,8.22305,-5.90539,0.03732,1.86005,3.65972,-2.66585
1.75000,-0.40304,0.05272,89.03962,-0.59700,8.16423,-5.86629,0.05072,0.95155,3.63194,-2.86075
1.76000,-0.40209,0.17127,89.03274,-0.75912,8.10572,-5.83763,0.05635,0.32327,3.60251,-2.98508
1.77000,-0.39962,0.35033,89.02444,-0.88043,8.04748,-5.81119,0.05719,-0.01253,3.57223,-3.02433
1.78000,-0.39508,0.57671,89.01513,-0.95978,7.98950,-5.77967,0.05610,-0.08638,3.54202,-2.97211
1.79000,-0.38808,0.83359,89.00524,-0.99602,7.93188,-5.73831,0.05546,0.04110,3.51279,-2.83059
1.80000,-0.37841,1.10151,88.99521,-0.99068,7.87473,-5.68600,0.05692,0.29595,3.48541,-2.61056
1.81000,-0.36605,1.35979,88.98543,-0.94490,7.81816,-5.62520,0.06138,0.60731,3.46058,-2.33129
1.82000,-0.35121,1.58816,88.97631,-0.85983,7.76223,-5.56123,0.06907,0.91999,3.43878,-2.01913
1.83000,-0.33429,1.76869,88.96823,-0.73738,7.70694,-5.50110,0.07978,1.20138,3.42020,-1.70478
1.84000,-0.31584,1.88748,88.96156,-0.57793,7.65221,-5.45173,0.09310,1.44204,3.40469,-1.41959
1.85000,-0.29654,1.93606,88.95667,-0.38528,7.59790,-5.41835,0.10862,1.65081,3.39181,-1.19132
1.86000,-0.27712,1.91199,88.95386,-0.16441,7.54384,-5.40366,0.12611,1.84628,3.38086,-1.04029
1.87000,-0.25830,1.81840,88.95338,0.08049,7.48983,-5.40750,0.14555,2.04718,3.37100,-0.97693
1.88000,-0.24075,1.66264,88.95547,0.34256,7.43569,-5.42729,0.16706,2.26453,3.36132,-1.00062
1.89000,-0.22505,1.45477,88.96024,0.61378,7.38128,-5.45883,0.19084,2.49726,3.35099,-1.10055
1.90000,-0.21165,1.20639,88.96774,0.88768,7.32651,-5.49734,0.21700,2.73171,3.33931,-1.25805
1.91000,-0.20092,0.93026,88.97799,1.15738,7.27134,-5.53832,0.24547,2.94430,3.32583,-1.44979
1.92000,-0.19305,0.64050,88.99089,1.41602,7.21575,-5.57802,0.27589,3.10632,3.31032,-1.65126
1.93000,-0.18811,0.35243,89.00631,1.65863,7.15978,-5.61349,0.30760,3.19002,3.29280,-1.83967
1.94000,-0.18600,0.08171,89.02406,1.87912,7.10348,-5.64275,0.33969,3.17487,3.27352,-1.99624
1.95000,-0.18647,-0.15745,89.04389,2.07291,7.04692,-5.66442,0.37110,3.05260,3.25288,-2.10800
1.96000,-0.18915,-0.35422,89.06552,2.23808,6.99019,-5.67737,0.40074,2.82968,3.23136,-2.16902
1.97000,-0.19356,-0.50246,89.08865,2.37350,6.93337,-5.68054,0.42769,2.52626,3.20950,-2.18071
1.98000,-0.19920,-0.60128,89.11299,2.47879,6.87658,-5.67310,0.45127,2.17184,3.18775,-2.15104
1.99000,-0.20558,-0.65459,89.13823,2.55623,6.81991,-5.65467,0.47113,1.79902,3.16648,-2.09275
2.00000,-0.21229,-0.67004,89.16412,2.60811,6.76349,-5.62582,0.48725,1.43722,3.14589,-2.02087
2.01000,-0.21898,-0.65709,89.19039,2.63557,6.70740,-5.58822,0.49987,1.10810,3.12606,-1.95022
