Tiempo,Flexo-extensión hombro derecho_X,Flexo-extensión hombro derecho_Y,Abducción-aducción hombro derecho_X,Abducción-aducción hombro derecho_Y,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión muñeca derecha_X,Flexo-extensión muñeca derecha_Y,Desviación radiocubital muñeca derecha_X,Desviación radiocubital muñeca derecha_Y
0.00000,2.07719,-0.95434,91.88451,0.30670,-1.08777,0.16820,12.08800,-0.01097,1.85966,0.23801
0.01000,2.06809,-0.95434,91.88739,0.30670,-1.08597,0.16820,12.08814,-0.01097,1.86164,0.23801
0.02000,2.05810,-1.02159,91.89065,0.34027,-1.08441,0.13607,12.08778,-0.06294,1.86442,0.32216
0.03000,2.04766,-1.04162,91.89420,0.36278,-1.08325,0.08689,12.08689,-0.11411,1.86808,0.41366
0.04000,2.03727,-1.00827,91.89790,0.37270,-1.08267,0.02204,12.08550,-0.15798,1.87269,0.50949
0.05000,2.02749,-0.92006,91.90165,0.36926,-1.08281,-0.05571,12.08373,-0.18945,1.87827,0.60619
0.06000,2.01887,-0.78024,91.90529,0.35210,-1.08379,-0.14265,12.08171,-0.20633,1.88482,0.69975
0.07000,2.01189,-0.59640,91.90869,0.32158,-1.08566,-0.23472,12.07960,-0.20952,1.89227,0.78568
0.08000,2.00694,-0.37959,91.91172,0.27771,-1.08848,-0.32800,12.07752,-0.20266,1.90053,0.85897
0.09000,2.00430,-0.14328,91.91425,0.22278,-1.09222,-0.41903,12.07555,-0.19002,1.90945,0.91429
0.10000,2.00408,0.09754,91.91618,0.15984,-1.09686,-0.50476,12.07372,-0.17385,1.91882,0.94645
0.11000,2.00625,0.32740,91.91744,0.09117,-1.10232,-0.58225,12.07207,-0.15254,1.92838,0.95110
0.12000,2.01063,0.53149,91.91800,0.02251,-1.10851,-0.64839,12.07067,-0.11959,1.93784,0.92551
0.13000,2.01688,0.69691,91.91789,-0.04005,-1.11529,-0.69960,12.06968,-0.06461,1.94689,0.86915
0.14000,2.02456,0.81373,91.91720,-0.09117,-1.12250,-0.73214,12.06938,0.02346,1.95522,0.78412
0.15000,2.03315,0.87566,91.91607,-0.12550,-1.12993,-0.74270,12.07015,0.15235,1.96257,0.67501
0.16000,2.04208,0.88044,91.91469,-0.13885,-1.13735,-0.72940,12.07242,0.32268,1.96872,0.54824
0.17000,2.05076,0.83023,91.91329,-0.13008,-1.14452,-0.69255,12.07660,0.52543,1.97353,0.41086
0.18000,2.05868,0.73185,91.91209,-0.10109,-1.15120,-0.63508,12.08293,0.74205,1.97694,0.26940
0.19000,2.06540,0.59699,91.91127,-0.05569,-1.15722,-0.56243,12.09144,0.94705,1.97892,0.12899
0.20000,2.07062,0.44166,91.91097,-0.00153,-1.16245,-0.48205,12.10187,1.11265,1.97952,-0.00683
0.21000,2.07423,0.28439,91.91124,0.05379,-1.16686,-0.40264,12.11369,1.21431,1.97879,-0.13574
0.22000,2.07631,0.14348,91.91205,0.10147,-1.17050,-0.33325,12.12616,1.23587,1.97680,-0.25610
0.23000,2.07710,0.03387,91.91327,0.13351,-1.17353,-0.28237,12.13841,1.17359,1.97366,-0.36634
0.24000,2.07699,-0.03539,91.91472,0.14496,-1.17615,-0.25669,12.14963,1.03750,1.96948,-0.46468
0.25000,2.07639,-0.06223,91.91617,0.13351,-1.17866,-0.25989,12.15916,0.84996,1.96437,-0.54922
0.26000,2.07574,-0.05112,91.91739,0.10071,-1.18135,-0.29160,12.16663,0.64158,1.95849,-0.61805
0.27000,2.07537,-0.01113,91.91818,0.04997,-1.18449,-0.34705,12.17199,0.44508,1.95201,-0.66932
0.28000,2.07552,0.04654,91.91839,-0.01411,-1.18829,-0.41753,12.17553,0.28906,1.94511,-0.70123
0.29000,2.07630,0.11108,91.91790,-0.08621,-1.19284,-0.49185,12.17777,0.19207,1.93798,-0.71201
0.30000,2.07774,0.17391,91.91666,-0.16251,-1.19813,-0.55833,12.17937,0.15879,1.93086,-0.70021
0.31000,2.07978,0.22969,91.91465,-0.23918,-1.20401,-0.60707,12.18095,0.17972,1.92398,-0.66519
0.32000,2.08233,0.27664,91.91188,-0.31319,-1.21027,-0.63161,12.18297,0.23365,1.91756,-0.60785
0.33000,2.08531,0.31617,91.90839,-0.38300,-1.21664,-0.62988,12.18562,0.29321,1.91182,-0.53104
0.34000,2.08866,0.35176,91.90422,-0.44594,-1.22287,-0.60422,12.18883,0.33140,1.90694,-0.43963
0.35000,2.09235,0.38736,91.89947,-0.49973,-1.22873,-0.56053,12.19225,0.32797,1.90303,-0.34025
0.36000,2.09641,0.42560,91.89423,-0.54245,-1.23408,-0.50682,12.19539,0.27409,1.90014,-0.24060
0.37000,2.10086,0.46657,91.88862,-0.57068,-1.23886,-0.45152,12.19773,0.17385,1.89822,-0.14867
0.38000,2.10574,0.50750,91.88281,-0.58174,-1.24311,-0.40184,12.19887,0.04306,1.89716,-0.07204
0.39000,2.11101,0.54345,91.87698,-0.57411,-1.24690,-0.36270,12.19859,-0.09427,1.89678,-0.01724
